9.962653728368091599e-01,9.974199999999999733e-01,9.971560000000000423e-01,1.000931999999999933e+00,9.998960000000000070e-01,9.978860000000000507e-01,1.000212000000000101e+00,1.003946895415984919e+00,9.979580000000000117e-01,1.002469999999999972e+00,1.000944000000000056e+00,9.969339999999999868e-01,1.000065999999999899e+00,9.998240000000000460e-01
9.924474908396223594e-01,9.947059999999999791e-01,9.941140000000000532e-01,1.001983999999999986e+00,9.997240000000000570e-01,9.958380000000000010e-01,1.000524000000000191e+00,1.007897355803127226e+00,9.959259999999999780e-01,1.004793999999999965e+00,1.001954000000000011e+00,9.937840000000000007e-01,9.999739999999999185e-01,9.997900000000000675e-01
9.886860266273354014e-01,9.920400000000000329e-01,9.913120000000000820e-01,1.002821999999999880e+00,9.995480000000001031e-01,9.937259999999999982e-01,1.000676000000000121e+00,1.011809824812240910e+00,9.937880000000000047e-01,1.007228000000000012e+00,1.003049999999999997e+00,9.906080000000000441e-01,9.999039999999999040e-01,9.997800000000001130e-01
9.848840111164962607e-01,9.893300000000000427e-01,9.883420000000000538e-01,1.003711999999999938e+00,9.995080000000000631e-01,9.914939999999999864e-01,1.000922000000000089e+00,1.016010209080937532e+00,9.915540000000000465e-01,1.009627999999999970e+00,1.004172000000000065e+00,9.874340000000000339e-01,9.998639999999998640e-01,9.996720000000001161e-01
9.810547407716612156e-01,9.866360000000000685e-01,9.854560000000001097e-01,1.004681999999999853e+00,9.994060000000000166e-01,9.893220000000000347e-01,1.001054000000000110e+00,1.020078752729200566e+00,9.893700000000000827e-01,1.012024000000000035e+00,1.005348000000000130e+00,9.844060000000000032e-01,1.000023999999999802e+00,9.996980000000000866e-01
9.769242328367728767e-01,9.839120000000001198e-01,9.826960000000001250e-01,1.005685999999999858e+00,9.992600000000000371e-01,9.871500000000000830e-01,1.001218000000000163e+00,1.024454525345545486e+00,9.872320000000001095e-01,1.014353999999999978e+00,1.006606000000000112e+00,9.813159999999999661e-01,1.000131999999999799e+00,9.997360000000000690e-01
9.728554061427516775e-01,9.811840000000001671e-01,9.796420000000001238e-01,1.006719999999999837e+00,9.992020000000000346e-01,9.849020000000000552e-01,1.001394000000000117e+00,1.028639570039828977e+00,9.849060000000000592e-01,1.016790000000000083e+00,1.007810000000000095e+00,9.779719999999999525e-01,1.000081999999999693e+00,9.998620000000000285e-01
9.687321200332702498e-01,9.785280000000001754e-01,9.767220000000000901e-01,1.007705999999999769e+00,9.991200000000000081e-01,9.826100000000000945e-01,1.001622000000000012e+00,1.032970380715396708e+00,9.827660000000000284e-01,1.019104000000000010e+00,1.009094000000000158e+00,9.747699999999999143e-01,1.000011999999999679e+00,9.997940000000000715e-01
9.646266831661938213e-01,9.758520000000001637e-01,9.738560000000000549e-01,1.008645999999999709e+00,9.990919999999999801e-01,9.802540000000000697e-01,1.001846000000000014e+00,1.037232605604526903e+00,9.805920000000000192e-01,1.021527999999999992e+00,1.010444000000000120e+00,9.715679999999998762e-01,9.999519999999997300e-01,9.997700000000000475e-01
9.603782010972196082e-01,9.731040000000001911e-01,9.708860000000000268e-01,1.009715999999999614e+00,9.991400000000000281e-01,9.779800000000000715e-01,1.001954000000000011e+00,1.041788704122679654e+00,9.782720000000000304e-01,1.023849999999999927e+00,1.011976000000000209e+00,9.682739999999998570e-01,1.000071999999999628e+00,9.997500000000000275e-01
9.560170169720980660e-01,9.705380000000002338e-01,9.678419999999999801e-01,1.010677999999999521e+00,9.991160000000000041e-01,9.757000000000001227e-01,1.002132000000000023e+00,1.046416593008734131e+00,9.760079999999999867e-01,1.026289999999999925e+00,1.013628000000000196e+00,9.651199999999998669e-01,1.000091999999999537e+00,9.997040000000000370e-01
9.515979749826002365e-01,9.677980000000002692e-01,9.647839999999999749e-01,1.011685999999999419e+00,9.991560000000000441e-01,9.735580000000001455e-01,1.002199999999999980e+00,1.051211334708531009e+00,9.736099999999999755e-01,1.028767999999999905e+00,1.015338000000000296e+00,9.618219999999998437e-01,1.000107999999999553e+00,9.998780000000000445e-01
9.472027233610043062e-01,9.651440000000002239e-01,9.617219999999999658e-01,1.012779999999999347e+00,9.992140000000000466e-01,9.713620000000001697e-01,1.002394000000000007e+00,1.055760454041963836e+00,9.712319999999999842e-01,1.031151999999999846e+00,1.017118000000000189e+00,9.584659999999998181e-01,1.000211999999999657e+00,9.997840000000000060e-01
9.427100833917599898e-01,9.625360000000001692e-01,9.586099999999999621e-01,1.013647999999999438e+00,9.990560000000000551e-01,9.689540000000002040e-01,1.002456000000000014e+00,1.060562225179012330e+00,9.688999999999999835e-01,1.033537999999999846e+00,1.018930000000000113e+00,9.551059999999997885e-01,1.000299999999999745e+00,9.998179999999999845e-01
9.383059114599472395e-01,9.599460000000001880e-01,9.555540000000000145e-01,1.014681999999999418e+00,9.990520000000000511e-01,9.665380000000002303e-01,1.002610000000000001e+00,1.065366105443095623e+00,9.665319999999999467e-01,1.036175999999999764e+00,1.020942000000000016e+00,9.516959999999997644e-01,1.000297999999999687e+00,9.997960000000000180e-01
9.336474567361834342e-01,9.572900000000001963e-01,9.525540000000000118e-01,1.015703999999999496e+00,9.991000000000000991e-01,9.641440000000002231e-01,1.002752000000000088e+00,1.070241249163146113e+00,9.641499999999999515e-01,1.038587999999999845e+00,1.023050000000000015e+00,9.481939999999997593e-01,1.000433999999999601e+00,9.997260000000000035e-01
9.289853020483134216e-01,9.547260000000001856e-01,9.494479999999999587e-01,1.016787999999999581e+00,9.990920000000000911e-01,9.617100000000001758e-01,1.002962000000000131e+00,1.075113087796669031e+00,9.617219999999999658e-01,1.041059999999999874e+00,1.025268000000000068e+00,9.446619999999997797e-01,1.000517999999999574e+00,9.998860000000000525e-01
