9.800000012746972189e-01,9.800000017644462380e-01,9.800000017833256916e-01,1.019999977142883374e+00,9.800000317459813814e-01,9.800000037523445284e-01,9.800000571426938922e-01,1.019999998809169472e+00,9.800000035273361831e-01,1.019999997716895201e+00,1.019999973509968960e+00,9.800000018365471188e-01,1.019999956044052691e+00,1.019999936508138028e+00
9.599135047789496555e-01,9.600264630245035624e-01,9.599903816948673896e-01,1.040117667190678663e+00,9.658795249097037461e-01,9.599250711736154740e-01,9.620074296546654580e-01,1.040059842335688822e+00,9.599951891590410291e-01,1.039919570204072663e+00,1.039908775549192699e+00,9.599205717224004175e-01,1.032745797613026539e+00,1.018100532779455225e+00
9.396918921321527618e-01,9.401374193538241109e-01,9.399516636770793854e-01,1.058940899416440429e+00,9.704684607155484866e-01,9.398464669027434271e-01,9.427571428379049046e-01,1.060269158523328592e+00,9.399155618601366946e-01,1.059646823527240489e+00,1.059230429520623407e+00,9.397982333891202744e-01,1.044668736531759956e+00,1.025360978902646769e+00
9.192916177277362655e-01,9.203992300326543363e-01,9.199184737553501856e-01,1.074118253424064084e+00,9.827252496949140381e-01,9.197935667952271688e-01,9.228243725507185857e-01,1.080616337420977402e+00,9.202838079516983960e-01,1.079240475075110561e+00,1.079005180904014649e+00,9.195958695061774435e-01,1.052578526644019741e+00,1.022491963446153784e+00
8.987397712369121772e-01,9.009506833441707219e-01,8.999268953204381249e-01,1.088447430016645123e+00,9.988030904769249485e-01,8.999358276394566758e-01,9.025612795380395514e-01,1.101144984794490966e+00,9.006196459076354355e-01,1.098617755658077622e+00,1.099317999603682150e+00,8.993682543943755103e-01,1.054703044185851812e+00,1.025760256006381210e+00
8.779493262465549730e-01,8.819137864498951540e-01,8.800187875367795343e-01,1.102610688607714495e+00,1.017261591267067722e+00,8.804735765707961681e-01,8.819273581954002461e-01,1.121838343758808421e+00,8.810197697410274698e-01,1.117723890656453944e+00,1.120193385709187028e+00,8.791705339949003051e-01,1.056943816816432236e+00,1.025390862118221502e+00
8.569511159721532323e-01,8.634192933834590189e-01,8.602623765975984105e-01,1.117797830983831231e+00,1.037272688867572956e+00,8.612777426923972079e-01,8.607325513293654362e-01,1.142700785902341032e+00,8.617575024310705212e-01,1.136296424982719433e+00,1.141696901573959977e+00,8.589912219893443002e-01,1.060769574257755643e+00,1.029455296911840900e+00
8.357239147880588526e-01,8.458429589397454818e-01,8.408270646931452763e-01,1.133030955632378767e+00,1.058299399132095253e+00,8.424064669520882065e-01,8.395473607058770993e-01,1.163726529802013188e+00,8.428482806203073663e-01,1.154315221045948192e+00,1.163816810892601694e+00,8.390529503415415924e-01,1.054770924715225489e+00,1.029490103794084677e+00
8.142789895416281398e-01,8.295055444796056721e-01,8.217796235885368450e-01,1.147467346661450893e+00,1.080298890647700238e+00,8.242060693367254665e-01,8.183377794054471632e-01,1.184879883724200722e+00,8.243981153969263120e-01,1.171800801907138423e+00,1.186545041566291259e+00,8.192980376072851456e-01,1.053989943669326079e+00,1.032670645893294159e+00
7.926643768761010289e-01,8.148387542785840987e-01,8.032584073662467627e-01,1.161418571071213046e+00,1.102939502266771621e+00,8.067720078385877125e-01,7.972707300183539125e-01,1.206178741554824851e+00,8.066680827189045555e-01,1.188805364293415323e+00,1.209807851483005514e+00,7.998964720048797883e-01,1.065190067562749254e+00,1.039030628644829868e+00
7.708624537872383886e-01,8.024433818816999464e-01,7.854263233094316288e-01,1.177598941374017327e+00,1.126174440271129340e+00,7.900425498897737375e-01,7.764082237727273350e-01,1.227551641332849330e+00,7.895555314826347981e-01,1.204782529020326898e+00,1.233638882738171239e+00,7.810853983248287058e-01,1.073592795112515930e+00,1.050587950773761214e+00
7.488780481048742388e-01,7.929627586809160356e-01,7.684018736204147881e-01,1.197142450793188262e+00,1.149888242521077464e+00,7.735923744980086614e-01,7.558011198825875798e-01,1.249027029385289866e+00,7.734803081651654422e-01,1.219965329801421250e+00,1.257986712060788603e+00,7.630471346807241595e-01,1.080939296896511026e+00,1.058241052153465089e+00
7.267621717706449491e-01,7.866363659700180699e-01,7.526146205768164954e-01,1.217868196210341480e+00,1.174050360285468386e+00,7.581564091015579043e-01,7.357526676609520422e-01,1.270588124795814400e+00,7.578303129562249385e-01,1.233796197003050876e+00,1.282789807959253459e+00,7.457325218675573408e-01,1.083493571234707575e+00,1.061395420366134434e+00
7.045405968146284392e-01,7.838175620992157144e-01,7.379041823562928482e-01,1.240678720850824757e+00,1.198626472491740147e+00,7.436396178866643281e-01,7.158410149399605515e-01,1.292174681235058964e+00,7.427931378844510046e-01,1.246231885622736124e+00,1.308030358669798332e+00,7.293223516562850062e-01,1.088573401851477440e+00,1.069536133442944292e+00
