1.000888999999999918e+00,1.002078000000000024e+00,1.001249000000000056e+00,9.997819999999999485e-01,9.993049999999999988e-01,9.978970000000000340e-01,9.989970000000000239e-01,9.991379999999999706e-01,9.979310000000000125e-01,9.980890000000000040e-01,1.002572999999999936e+00,1.002965000000000106e+00,1.000185000000000102e+00,1.000026999999999999e+00,9.996110000000000273e-01,1.000261999999999984e+00,9.999710000000000543e-01,9.978110000000000035e-01,9.967930000000000401e-01,1.001830999999999916e+00,1.001560999999999924e+00,1.000885999999999942e+00,1.001881999999999939e+00,1.001975000000000060e+00,9.994380000000000486e-01,9.999869999999999592e-01,9.992849999999999788e-01,9.979839999999999822e-01,9.987420000000000186e-01,9.992130000000000178e-01,9.967270000000000296e-01,1.001740999999999993e+00,1.003576000000000024e+00,1.000013000000000041e+00,9.999620000000000175e-01
1.001770999999999967e+00,1.004207000000000072e+00,1.002504999999999979e+00,9.996229999999999283e-01,9.983250000000000179e-01,9.958339999999999970e-01,9.979980000000000517e-01,9.982179999999999387e-01,9.958249999999999602e-01,9.962010000000000032e-01,1.005155999999999938e+00,1.005999000000000088e+00,1.000432000000000210e+00,1.000057999999999891e+00,9.991959999999999731e-01,1.000577000000000050e+00,9.997990000000001043e-01,9.954260000000000330e-01,9.934770000000000545e-01,1.003774999999999862e+00,1.003164999999999862e+00,1.001882999999999857e+00,1.003765999999999936e+00,1.004167000000000032e+00,9.987370000000000969e-01,1.000010999999999983e+00,9.984999999999999432e-01,9.958460000000000090e-01,9.975270000000000525e-01,9.984779999999999767e-01,9.934859999999999802e-01,1.003540000000000099e+00,1.007457000000000047e+00,9.999720000000000830e-01,9.999299999999999855e-01
1.002732999999999874e+00,1.006430000000000158e+00,1.003868999999999900e+00,9.992779999999998886e-01,9.974410000000000220e-01,9.936110000000000220e-01,9.969410000000000771e-01,9.972749999999999115e-01,9.936909999999999910e-01,9.942440000000000166e-01,1.007831999999999839e+00,1.009242000000000195e+00,1.000679000000000318e+00,1.000106999999999857e+00,9.987719999999999931e-01,1.000827000000000133e+00,9.997010000000000618e-01,9.931830000000000380e-01,9.900950000000000584e-01,1.005821999999999772e+00,1.004818999999999907e+00,1.002828999999999748e+00,1.005736999999999881e+00,1.006342999999999988e+00,9.980170000000000430e-01,9.999869999999999592e-01,9.976969999999999450e-01,9.937420000000000142e-01,9.962520000000000264e-01,9.977159999999999362e-01,9.902799999999999381e-01,1.005319999999999991e+00,1.011319000000000079e+00,1.000014000000000181e+00,9.999529999999999808e-01
1.003774999999999862e+00,1.008701000000000070e+00,1.005151999999999823e+00,9.989069999999998783e-01,9.965110000000000356e-01,9.914570000000000327e-01,9.958570000000001032e-01,9.963189999999999547e-01,9.914680000000000160e-01,9.922290000000000276e-01,1.010649999999999826e+00,1.012472000000000261e+00,1.000992000000000326e+00,1.000128999999999824e+00,9.983809999999999629e-01,1.001132000000000133e+00,9.994460000000000566e-01,9.907850000000000268e-01,9.867490000000000983e-01,1.007789999999999742e+00,1.006537999999999933e+00,1.003856999999999777e+00,1.007767999999999775e+00,1.008531000000000066e+00,9.972910000000000386e-01,9.998960000000000070e-01,9.969389999999999086e-01,9.915410000000000057e-01,9.949820000000000331e-01,9.969759999999999733e-01,9.869369999999999532e-01,1.007120999999999933e+00,1.015332000000000123e+00,9.999970000000001358e-01,9.999069999999999903e-01
1.004789999999999850e+00,1.011143000000000125e+00,1.006491999999999720e+00,9.984999999999998321e-01,9.955700000000000660e-01,9.892060000000000297e-01,9.947480000000000766e-01,9.953499999999999570e-01,9.892880000000000562e-01,9.902670000000000083e-01,1.013478999999999797e+00,1.015725000000000211e+00,1.001216000000000328e+00,1.000217999999999829e+00,9.979699999999999127e-01,1.001422000000000034e+00,9.993040000000000811e-01,9.885350000000000525e-01,9.833750000000001101e-01,1.009817999999999660e+00,1.008322999999999858e+00,1.004977999999999705e+00,1.009824999999999751e+00,1.010812000000000044e+00,9.964660000000000739e-01,9.997319999999999540e-01,9.961709999999999177e-01,9.893340000000000467e-01,9.936450000000000005e-01,9.962119999999999864e-01,9.836939999999999573e-01,1.008975999999999873e+00,1.019505000000000106e+00,1.000009000000000148e+00,9.999120000000000230e-01
1.005849999999999911e+00,1.013523000000000174e+00,1.007861999999999814e+00,9.980989999999998474e-01,9.945910000000001139e-01,9.869480000000000475e-01,9.936750000000000860e-01,9.943750000000000089e-01,9.870120000000001115e-01,9.882800000000000473e-01,1.016361999999999766e+00,1.019061000000000217e+00,1.001505000000000312e+00,1.000287999999999844e+00,9.974599999999999023e-01,1.001716000000000051e+00,9.991330000000000489e-01,9.861320000000000086e-01,9.799350000000001115e-01,1.011923999999999602e+00,1.010061999999999793e+00,1.006097999999999715e+00,1.011821999999999777e+00,1.013198000000000043e+00,9.956220000000001180e-01,9.995889999999999498e-01,9.953859999999998820e-01,9.870480000000000365e-01,9.921029999999999571e-01,9.954340000000000410e-01,9.802400000000000002e-01,1.010881999999999836e+00,1.023860000000000214e+00,9.999730000000001118e-01,9.998540000000000205e-01
1.006996999999999920e+00,1.015880000000000116e+00,1.009231999999999907e+00,9.977129999999998500e-01,9.935730000000001505e-01,9.846880000000000077e-01,9.925530000000001296e-01,9.933150000000000590e-01,9.847450000000000925e-01,9.863250000000000073e-01,1.019258999999999693e+00,1.022493000000000318e+00,1.001805000000000279e+00,1.000353999999999743e+00,9.969629999999999326e-01,1.001977000000000118e+00,9.991130000000000289e-01,9.838179999999999703e-01,9.764690000000001424e-01,1.014043999999999501e+00,1.011909999999999865e+00,1.007168999999999759e+00,1.013987999999999667e+00,1.015584999999999960e+00,9.946770000000001444e-01,9.994529999999999248e-01,9.946619999999999351e-01,9.847290000000000765e-01,9.906319999999999570e-01,9.946830000000000949e-01,9.767320000000000446e-01,1.012791999999999915e+00,1.028251000000000248e+00,1.000035000000000007e+00,9.998829999999999663e-01
1.008149999999999880e+00,1.018447000000000102e+00,1.010612999999999984e+00,9.972879999999998413e-01,9.924340000000001494e-01,9.823600000000000110e-01,9.914100000000001245e-01,9.922180000000000444e-01,9.824430000000000662e-01,9.844019999999999992e-01,1.022196999999999800e+00,1.026002000000000303e+00,1.002110000000000278e+00,1.000380999999999743e+00,9.965039999999999454e-01,1.002299000000000051e+00,9.988339999999999996e-01,9.813959999999999351e-01,9.729420000000001956e-01,1.016238999999999448e+00,1.013871999999999884e+00,1.008269999999999778e+00,1.016117999999999633e+00,1.017987999999999893e+00,9.936660000000001602e-01,9.992339999999999556e-01,9.938469999999999249e-01,9.824590000000000822e-01,9.890709999999999225e-01,9.939710000000000489e-01,9.733300000000000285e-01,1.014847999999999972e+00,1.032715000000000272e+00,1.000045000000000073e+00,9.998709999999999543e-01
1.009312999999999905e+00,1.020879000000000092e+00,1.012016999999999944e+00,9.968389999999998086e-01,9.913500000000001755e-01,9.800429999999999975e-01,9.903740000000000876e-01,9.911119999999999930e-01,9.801800000000000512e-01,9.824349999999999472e-01,1.025353999999999877e+00,1.029582000000000219e+00,1.002318000000000264e+00,1.000393999999999783e+00,9.960049999999999182e-01,1.002665000000000139e+00,9.986660000000000537e-01,9.791679999999999273e-01,9.694520000000002025e-01,1.018464999999999510e+00,1.015775999999999790e+00,1.009524999999999784e+00,1.018343999999999694e+00,1.020404999999999784e+00,9.925780000000001824e-01,9.990219999999999656e-01,9.931579999999998742e-01,9.800540000000000918e-01,9.875659999999999439e-01,9.931780000000000053e-01,9.699070000000000746e-01,1.016890999999999989e+00,1.037251000000000367e+00,1.000040000000000040e+00,9.999139999999999695e-01
1.010566999999999993e+00,1.023525000000000018e+00,1.013431999999999888e+00,9.963319999999997734e-01,9.901380000000001846e-01,9.777420000000000000e-01,9.892430000000000945e-01,9.898820000000000396e-01,9.778860000000000330e-01,9.804659999999999487e-01,1.028458999999999790e+00,1.033254000000000117e+00,1.002674000000000287e+00,1.000415999999999750e+00,9.955879999999999175e-01,1.002981000000000122e+00,9.985180000000000167e-01,9.769029999999999658e-01,9.659420000000001894e-01,1.020651999999999449e+00,1.017757999999999718e+00,1.010839999999999739e+00,1.020679999999999588e+00,1.022903999999999813e+00,9.916710000000001912e-01,9.987969999999999349e-01,9.923769999999998426e-01,9.776720000000000965e-01,9.859139999999999571e-01,9.924089999999999856e-01,9.664420000000000233e-01,1.018874999999999975e+00,1.041999000000000342e+00,1.000035000000000007e+00,9.999369999999999647e-01
