1.000399999999999956e+00,1.000359999999999916e+00,9.999599999999999600e-01,1.000960000000000072e+00,1.000480000000000036e+00,9.996800000000000130e-01,9.995600000000000041e-01,9.998216184947019691e-01,9.977663072022131541e-01,9.992301875190083837e-01,9.985450837548454084e-01,1.000761334403275304e+00,9.980209193466235140e-01,9.997599999999999820e-01,9.994060648772465916e-01,1.000375564162462982e+00,9.987448100199777246e-01,9.984544330455994432e-01,1.000637969425312912e+00,9.986800000000000122e-01,9.990119607592190532e-01,9.992023495720524506e-01,1.000042039677769834e+00,1.000226902168501519e+00,9.997378039029929386e-01,1.001279504313003388e+00,9.977599999999999802e-01,1.000119999999999898e+00,9.981925808990022020e-01,1.000750701054348824e+00,9.996945694573066143e-01,9.997098466337011047e-01,1.003198420071599761e+00,9.983446531045921946e-01,1.000606833210959667e+00,9.986334380187801285e-01,9.970368893549157452e-01,9.970258565761479508e-01,9.985034988611209972e-01,1.001355337100914955e+00,1.000031485943810416e+00,9.995600000000000041e-01,9.988471105157822327e-01,9.979809196506979063e-01,1.001765207302130811e+00,1.000533004151343164e+00,9.989898318433636515e-01,9.986746182974542974e-01,1.000547784513712957e+00,1.000910504563833792e+00,1.000081677365530997e+00,9.978980893784399342e-01,1.000065420296635255e+00,1.000598325980558645e+00,9.975355829159860965e-01,9.993999999999999551e-01
1.001079999999999970e+00,1.000639999999999974e+00,1.000119999999999898e+00,1.002600000000000158e+00,1.000760000000000094e+00,9.991600000000000481e-01,9.986000000000000432e-01,9.981724534085225642e-01,9.972146069032624682e-01,9.955294945060819689e-01,9.996469927693188984e-01,1.000690722054851323e+00,9.969909231986685549e-01,9.995999999999999330e-01,9.988887288885390792e-01,1.001008681407925316e+00,9.970449742995403097e-01,9.966466161913426491e-01,1.001163800080375310e+00,9.971999999999999753e-01,9.977620690833870487e-01,9.978288738089452492e-01,1.000525383953808189e+00,1.000100466660517107e+00,9.993258602445661554e-01,1.002653371288935613e+00,9.956800000000000095e-01,9.999999999999998890e-01,9.960986947415473303e-01,1.001106804525937477e+00,9.992169152941223764e-01,9.994942616283125636e-01,1.007107351228183179e+00,9.960130649072718168e-01,1.001215379512585324e+00,9.967662717670803252e-01,9.948967970680764328e-01,9.946700236152109520e-01,9.959641786078574643e-01,1.002618604841213790e+00,1.000207115095593124e+00,9.988799999999999901e-01,9.974440726198865459e-01,9.963563363707679255e-01,1.003105852763463091e+00,1.001478882258761915e+00,9.980497333980270502e-01,9.969837089114900186e-01,1.001095392721736310e+00,1.001824618695956515e+00,1.000446247715745640e+00,9.952914308782904174e-01,9.998297230158976756e-01,1.001385904455208919e+00,9.948795092274863583e-01,9.989999999999999991e-01
1.002119999999999900e+00,1.000879999999999992e+00,1.000359999999999916e+00,1.003840000000000066e+00,1.001280000000000170e+00,9.987600000000000922e-01,9.978799999999999892e-01,9.962713773935392148e-01,9.969621942511619483e-01,9.934037051293830300e-01,9.990348316574658716e-01,1.000917319805807226e+00,9.957104837415394760e-01,9.995599999999998930e-01,9.986018677558519130e-01,1.001875008083641827e+00,9.954388641437977858e-01,9.935302692779631739e-01,1.002728596992097598e+00,9.957599999999999785e-01,9.966855082816373779e-01,9.963826635966505085e-01,1.000906799870523445e+00,1.000037893994726756e+00,9.991166517029993477e-01,1.004420280314812119e+00,9.933199999999999807e-01,9.999199999999999200e-01,9.936998253837334705e-01,1.000780880465481193e+00,9.987728181479220702e-01,9.991764824559986602e-01,1.011693859694785536e+00,9.936689351307316231e-01,1.002003361295282113e+00,9.952924231392397125e-01,9.921460553811087824e-01,9.910481442491346771e-01,9.943820081200263061e-01,1.004101292515639177e+00,1.000477122430611487e+00,9.982799999999999452e-01,9.962559660883101298e-01,9.940576078926989245e-01,1.004697114754852016e+00,1.002059554711527189e+00,9.971971386905806867e-01,9.955871996229407328e-01,1.001759114017963137e+00,1.002718805883854980e+00,1.000341407652262760e+00,9.933987877364774954e-01,9.997423775439078231e-01,1.001803258397283125e+00,9.922083185191920007e-01,9.984399999999999942e-01
1.002799999999999914e+00,1.001120000000000010e+00,1.000359999999999916e+00,1.005079999999999973e+00,1.002040000000000264e+00,9.983600000000001362e-01,9.968799999999999883e-01,9.944440827866284360e-01,9.960985429039956873e-01,9.916098086534429479e-01,9.980684588232238141e-01,1.000432032519855685e+00,9.948141108238349739e-01,9.994799999999999240e-01,9.978293406760478934e-01,1.002218351855037382e+00,9.943275658377324078e-01,9.906718380877745922e-01,1.003925447755989575e+00,9.949999999999999956e-01,9.956306964654577651e-01,9.950937300074040870e-01,1.000821183684510007e+00,1.000288646819183613e+00,9.986769214903971070e-01,1.006423505350892755e+00,9.907199999999999340e-01,9.999199999999999200e-01,9.908289889953383334e-01,1.001028865218139829e+00,9.981861250450446699e-01,9.987011499875407816e-01,1.015620722769167372e+00,9.913897113291968433e-01,1.003134612169478412e+00,9.929797884919004947e-01,9.878561299700863163e-01,9.870976889412748090e-01,9.927954125689257836e-01,1.006521413468538739e+00,1.000948129665856889e+00,9.974799999999999223e-01,9.947106137726221542e-01,9.922424194426571198e-01,1.006613596859940118e+00,1.002783981723404549e+00,9.959850725232602953e-01,9.940235344090767589e-01,1.002346166486187018e+00,1.004041240854121497e+00,1.000866733096569705e+00,9.898571165901485225e-01,9.996092800038083315e-01,1.002752922590229634e+00,9.891010949138350217e-01,9.974800000000000333e-01
1.003519999999999968e+00,1.001560000000000006e+00,1.000479999999999814e+00,1.006319999999999881e+00,1.002800000000000358e+00,9.980800000000001893e-01,9.959999999999999964e-01,9.942264732836348928e-01,9.938130137348571980e-01,9.874281217931921706e-01,9.989997064367037716e-01,1.000381654172902479e+00,9.935297913825497096e-01,9.993599999999999151e-01,9.971503939373836944e-01,1.002924492143274060e+00,9.925544031723025906e-01,9.886336197280767291e-01,1.004680314711846822e+00,9.935599999999999987e-01,9.946691472486781649e-01,9.939603814698517725e-01,1.000762191390846212e+00,1.000696646534656065e+00,9.980172908664775022e-01,1.008227400122800876e+00,9.879599999999999493e-01,9.996399999999999730e-01,9.881770703608442341e-01,1.000255134853583971e+00,9.977072912797928517e-01,9.983749043346714647e-01,1.021307181384280449e+00,9.886705489022120652e-01,1.003978364818532976e+00,9.916763138801206745e-01,9.824233744023709303e-01,9.830710147629514450e-01,9.910129503149532892e-01,1.008710157178907441e+00,1.001322639107172785e+00,9.971199999999998953e-01,9.930389763388287605e-01,9.906585484024407195e-01,1.008579287399516522e+00,1.003733229848040809e+00,9.944740531989862964e-01,9.926170033617837118e-01,1.003160078226192242e+00,1.004865619888047901e+00,1.001244760314399462e+00,9.871184554468616090e-01,9.993176348207786219e-01,1.003102093829443930e+00,9.867467480637491795e-01,9.965200000000000724e-01
1.004119999999999902e+00,1.001880000000000104e+00,1.000359999999999916e+00,1.007719999999999949e+00,1.003760000000000430e+00,9.978400000000001713e-01,9.949200000000000266e-01,9.933161520958920798e-01,9.916596871345296771e-01,9.839573678153660241e-01,9.992679389196270634e-01,1.000395514445723721e+00,9.917599718247398499e-01,9.992799999999999461e-01,9.962245245301033503e-01,1.003755994792491890e+00,9.904410880541982820e-01,9.864355668805979693e-01,1.005111466511141138e+00,9.918000000000000149e-01,9.934604028428248856e-01,9.918404096556052707e-01,1.001127436344038779e+00,1.000798858840924233e+00,9.972752403858924364e-01,1.010122117254669050e+00,9.845599999999999907e-01,9.994799999999999240e-01,9.857174116382806384e-01,1.001641348640506246e+00,9.972013597960946996e-01,9.978805735890461381e-01,1.025118860352952410e+00,9.857341411222327876e-01,1.005126714150536671e+00,9.898608878676461442e-01,9.779217922999227097e-01,9.791156321316322186e-01,9.880552556942022724e-01,1.010863005539782700e+00,1.001647732243523103e+00,9.964799999999999214e-01,9.915154854829635322e-01,9.883952434726788194e-01,1.010491237084449434e+00,1.004592255355677421e+00,9.929761358144505445e-01,9.905878787834221377e-01,1.004123919669704712e+00,1.005956104540135065e+00,1.001405693482448900e+00,9.844239696716677868e-01,9.990284083715719188e-01,1.003594106418668197e+00,9.845608203088959121e-01,9.959200000000000275e-01
1.004759999999999875e+00,1.002200000000000202e+00,1.000680000000000014e+00,1.009360000000000035e+00,1.004320000000000324e+00,9.976000000000001533e-01,9.939200000000000257e-01,9.946093701007666654e-01,9.874204725687140138e-01,9.790228425115593547e-01,1.000299971863472859e+00,9.997674648089931448e-01,9.904451282748305552e-01,9.987999999999999101e-01,9.954594131791024703e-01,1.004687994810041785e+00,9.883664088716194174e-01,9.829060119700615550e-01,1.006388537555095164e+00,9.900400000000000311e-01,9.925253259858073385e-01,9.901942354362801568e-01,1.001390370506380245e+00,1.001202825344712943e+00,9.963243526585271459e-01,1.012533475470060562e+00,9.817200000000000371e-01,9.992799999999999461e-01,9.830551222238613773e-01,1.002024614120805346e+00,9.964968589294019852e-01,9.976103968345164663e-01,1.030090212082874102e+00,9.831174807780268532e-01,1.006203810427650502e+00,9.878055633006157521e-01,9.731036443085878673e-01,9.736658087354678193e-01,9.857108874908673268e-01,1.013013948681110277e+00,1.002375203982036833e+00,9.959599999999999564e-01,9.901897701826298803e-01,9.862569974172671339e-01,1.012987494610872563e+00,1.005579436972450225e+00,9.910572027875412804e-01,9.887189978751702579e-01,1.004435216988464719e+00,1.007253542636906696e+00,1.001762511166509384e+00,9.820232019245246358e-01,9.988812975600417365e-01,1.003865133220563921e+00,9.815173327447778151e-01,9.952400000000000135e-01
1.005399999999999849e+00,1.002680000000000238e+00,1.000680000000000014e+00,1.011240000000000139e+00,1.005040000000000378e+00,9.970800000000001884e-01,9.927200000000000468e-01,9.930757123296837241e-01,9.854712576257764756e-01,9.740782575888393691e-01,1.000783526058766304e+00,1.000028416878754767e+00,9.878201303053191218e-01,9.987199999999999411e-01,9.941097385421394650e-01,1.006008619709233720e+00,9.858210704739165386e-01,9.795398350496297146e-01,1.007583088359993218e+00,9.881199999999999983e-01,9.920828946916868674e-01,9.888493499559601885e-01,1.001473772690561148e+00,1.001429068796521937e+00,9.952426132706435613e-01,1.014993591939302275e+00,9.782800000000000384e-01,9.993199999999999861e-01,9.804031029609282522e-01,1.002668763175824429e+00,9.959556897637209527e-01,9.972403712848311175e-01,1.035215890898823154e+00,9.802257518633984423e-01,1.007373870055269016e+00,9.856866380275673967e-01,9.677349285571011928e-01,9.672258647875509041e-01,9.841914632040076327e-01,1.015657913267232759e+00,1.002791769761917529e+00,9.947199999999999376e-01,9.882575825699033700e-01,9.837071767848113435e-01,1.015886331580795998e+00,1.006289993831375629e+00,9.898285495864911354e-01,9.865849416825180906e-01,1.005460524450135784e+00,1.008681302558816384e+00,1.001943837096648249e+00,9.788184909800233813e-01,9.989803484819885782e-01,1.004631658759398194e+00,9.782791688881329328e-01,9.946800000000000086e-01
1.006119999999999903e+00,1.003320000000000212e+00,1.000639999999999974e+00,1.013360000000000039e+00,1.005520000000000413e+00,9.967600000000002014e-01,9.916000000000000369e-01,9.923631061736223336e-01,9.825384467185511728e-01,9.703254775252666553e-01,1.000380947154365874e+00,1.000342595659363010e+00,9.857973709631332460e-01,9.983999999999999542e-01,9.930392066548036079e-01,1.006674524343023513e+00,9.837961047300260997e-01,9.759878819813745388e-01,1.008744575326288473e+00,9.857599999999999696e-01,9.912395765751063070e-01,9.869993508407037819e-01,1.001931885596855309e+00,1.001849622645276439e+00,9.945633054574021248e-01,1.017478705926760485e+00,9.747999999999999998e-01,9.992400000000000171e-01,9.774602663387264023e-01,1.003041907708031699e+00,9.952003288699325934e-01,9.970349713282466997e-01,1.040994172422757380e+00,9.777784418431578750e-01,1.008416417678523302e+00,9.837353950697368399e-01,9.624982486053643704e-01,9.619447614802889568e-01,9.815620363526930126e-01,1.018267470301395194e+00,1.003227026127005095e+00,9.937999999999999057e-01,9.865839492305625846e-01,9.808332005533605402e-01,1.018639084281512508e+00,1.007177179948465229e+00,9.886060614386446010e-01,9.844651266958532876e-01,1.006306171797012095e+00,1.010119578564762532e+00,1.002319923463340201e+00,9.751039812512545257e-01,9.990552428425850673e-01,1.005215155583538689e+00,9.752900171790357398e-01,9.937599999999999767e-01
1.006879999999999997e+00,1.004160000000000164e+00,1.000639999999999974e+00,1.015039999999999942e+00,1.006280000000000507e+00,9.964000000000001744e-01,9.899200000000000221e-01,9.920484495110206691e-01,9.794425936531007126e-01,9.635109875080886122e-01,1.001689065172384652e+00,9.998364767467389225e-01,9.839162549703387439e-01,9.982799999999999452e-01,9.921609801960172836e-01,1.007158723619944185e+00,9.821419962861760444e-01,9.719901138624856829e-01,1.009998492655291180e+00,9.838799999999999768e-01,9.900201176049979734e-01,9.849712015746167060e-01,1.002226007507815098e+00,1.002283473792173973e+00,9.937492938566081513e-01,1.020126906739299733e+00,9.710800000000000542e-01,9.992400000000000171e-01,9.740581751800865273e-01,1.002555974880104062e+00,9.941598474808274188e-01,9.969084613665044614e-01,1.048417419417824847e+00,9.744416201814374290e-01,1.009791961260249726e+00,9.811605708619354216e-01,9.564266543899292428e-01,9.556867769516252942e-01,9.783917709457135015e-01,1.021750557798708936e+00,1.003954411165396632e+00,9.931199999999998917e-01,9.851296568832421663e-01,9.777129815730869478e-01,1.022485546649360311e+00,1.007986540513764462e+00,9.868908959802891179e-01,9.822739153705939419e-01,1.006724193207677587e+00,1.011847279685490042e+00,1.002025764508101657e+00,9.723596761500683527e-01,9.991339554039274651e-01,1.005639373774739553e+00,9.717080265944754158e-01,9.921599999999999309e-01
