1.039999618516498581e+00,9.600000492216992365e-01,9.600000116448291765e-01,9.600000399999599754e-01,1.039999971119154321e+00,1.039999885714612216e+00,9.600000930230394580e-01,9.600000579709304649e-01,9.600000999997500006e-01,9.600000346320046729e-01,1.039999960199044615e+00,1.039999966942176002e+00,1.039998857175509217e+00,9.600002857122449385e-01,1.039999578951800618e+00,1.039999529417301005e+00,1.039999724139833548e+00
1.078210825099952697e+00,9.198868499739444315e-01,9.197815087441443271e-01,9.198880792626999980e-01,1.079839914142338930e+00,1.073701869341225024e+00,9.199218939395885641e-01,9.209594157164836536e-01,9.221416375863084047e-01,9.199549934995920886e-01,1.080231807770509089e+00,1.080238204747218100e+00,1.022155446453550054e+00,9.221956364762973202e-01,1.033563399853140607e+00,1.042416152918045569e+00,1.038522246892908951e+00
1.117290286164234425e+00,8.795088428491429910e-01,8.792160017974248731e-01,8.793999911129954938e-01,1.119815401734961746e+00,1.106350332796851577e+00,8.793671716521054282e-01,8.811535715856189110e-01,8.872437109801398769e-01,8.794851965993809584e-01,1.120754746741255969e+00,1.120481455097350088e+00,1.030641035732123179e+00,9.053292405444216540e-01,1.014960293689055160e+00,1.048198363970965552e+00,1.029653596666626703e+00
1.156874654970945215e+00,8.396429720117855044e-01,8.382934492883682420e-01,8.387463930869271111e-01,1.160495079780474947e+00,1.129145028799905415e+00,8.382403050287355883e-01,8.412829721100129055e-01,8.614262495440634382e-01,8.387418503245622770e-01,1.161280059603493786e+00,1.160921196871064653e+00,1.048680527405440044e+00,8.972767508319965390e-01,1.010863312793458757e+00,1.074724392171275023e+00,1.035763724625512916e+00
1.197783222725836927e+00,7.989655199366769711e-01,7.971575092584173294e-01,7.977262573906676035e-01,1.201402817251125965e+00,1.143911678620498140e+00,7.967704748974940854e-01,8.004993700272045043e-01,8.540008423977644147e-01,7.983388422830356435e-01,1.201700374237267610e+00,1.201588553458729169e+00,1.046768792249860081e+00,8.790380824481041078e-01,1.018350639026736504e+00,1.104063538462264127e+00,1.060326481621673755e+00
1.239858252247750592e+00,7.574917485412827611e-01,7.557244569368714027e-01,7.566888020283623062e-01,1.243040308340359834e+00,1.142457078385051616e+00,7.543388102500282466e-01,7.597916605460874884e-01,8.704927828605931728e-01,7.596850370573492439e-01,1.241818344170163346e+00,1.241988472817946665e+00,1.054102234233813329e+00,8.747574363615845394e-01,1.023633730243203477e+00,1.129341949005754353e+00,1.080951181622928470e+00
1.279658178789054634e+00,7.157582106017831292e-01,7.140381244702744823e-01,7.153911453343686500e-01,1.284652029938711859e+00,1.129717785169970456e+00,7.109577371026503112e-01,7.235885786208153814e-01,8.924332707609323734e-01,7.234543660917287511e-01,1.282378507944604618e+00,1.281931124434681379e+00,1.032346197705312774e+00,8.636358502807571780e-01,1.017813400114872646e+00,1.147771602603550933e+00,1.098275357966860044e+00
1.318579670210351829e+00,6.737810407946741575e-01,6.723138438272946438e-01,6.732512245677698681e-01,1.326918557546591160e+00,1.102283902689137118e+00,6.665404537382768613e-01,6.922121810380581497e-01,9.209293532810243210e-01,6.939794718204749246e-01,1.322176926067490266e+00,1.321382604648184023e+00,1.008306074187519163e+00,8.768770813604203074e-01,1.012424357717806478e+00,1.159753849746197663e+00,1.114390583424445635e+00
1.359602349238438590e+00,6.313771133968513194e-01,6.309018148595364472e-01,6.312543446200549191e-01,1.368783650501294025e+00,1.072876662617200827e+00,6.212430653770576461e-01,6.768011594727736391e-01,9.534968050340039136e-01,6.718891165396483345e-01,1.361503122146649591e+00,1.361191458625573558e+00,9.949753270826587892e-01,8.863712623332727913e-01,9.906160135881256767e-01,1.158298791789380111e+00,1.142288202252871088e+00
1.399674159122646699e+00,5.883944427874016059e-01,5.899366519067872350e-01,5.889280735299518010e-01,1.410961899814760834e+00,1.058379406109223542e+00,5.747881967385746194e-01,6.803754893653255476e-01,9.918207626874635530e-01,6.613360333639479727e-01,1.399087188471413112e+00,1.401201517641040839e+00,1.005954200150406264e+00,8.733585615274135350e-01,9.770171948223199676e-01,1.143725290175627407e+00,1.145874158042500701e+00
1.441029498473848314e+00,5.460361940544936621e-01,5.494145404740087280e-01,5.466976953341019518e-01,1.452563268652537154e+00,1.052864576806183727e+00,5.274676182424586912e-01,6.993092993804489454e-01,1.032915406939768577e+00,6.632803757190876004e-01,1.432890816668441314e+00,1.441667707236268470e+00,1.028928258658552197e+00,8.728663032684800260e-01,9.804995914748756425e-01,1.131781716571321317e+00,1.153002527175595038e+00
1.480442249230018881e+00,5.034245724059365212e-01,5.094491751794317791e-01,5.063503520227472521e-01,1.494276209829729307e+00,1.053542440910510525e+00,4.797793387897877349e-01,7.294729765218838091e-01,1.076915924867086760e+00,6.780103420073937404e-01,1.466101089616927533e+00,1.482227326025145064e+00,1.051511397399939041e+00,8.724624724373445384e-01,9.635389894399460919e-01,1.115525723445545792e+00,1.156434483852419204e+00
1.520262597694106876e+00,4.610625592334243184e-01,4.702887044896884583e-01,4.676612449809650074e-01,1.536453316803267244e+00,1.061728015333369912e+00,4.317001101380710248e-01,7.675466800448016436e-01,1.122966147817208826e+00,7.026221278603429488e-01,1.499224556924397822e+00,1.523534266580197860e+00,1.071522729425616216e+00,8.738074620974255469e-01,9.358230981989709152e-01,1.088929270981536135e+00,1.153881534246563589e+00
1.557006841583944201e+00,4.195674444234083200e-01,4.322029716178704684e-01,4.298581861709801499e-01,1.578038056988734672e+00,1.082079812097415106e+00,3.835358324806137920e-01,8.104404418864169513e-01,1.171749635580160653e+00,7.361130372506207165e-01,1.529813626511492775e+00,1.565335752375087486e+00,1.101316124919587303e+00,8.793261943223449340e-01,8.986865762539708591e-01,1.098079823644640074e+00,1.137679078283866829e+00
1.593605883652727151e+00,3.782583349134250317e-01,3.947035642999455196e-01,3.960104472922968966e-01,1.618332502941936424e+00,1.103169492143404096e+00,3.354443734648943076e-01,8.566814413338711409e-01,1.222738188442993978e+00,7.754973494025821923e-01,1.559028690467830991e+00,1.607161231445589422e+00,1.138570295880670935e+00,8.739877000437521470e-01,8.808892790254669869e-01,1.100632488656246188e+00,1.136460646375066164e+00
1.622375904998486051e+00,3.377283418361718970e-01,3.582869395572766957e-01,3.664996427233534471e-01,1.656768359735542262e+00,1.115169016817275427e+00,2.883496031152794625e-01,9.051778609934099107e-01,1.275417999800710689e+00,8.190409495778532278e-01,1.588190223917544941e+00,1.648215018884146676e+00,1.176371595163743011e+00,8.706338413366296880e-01,8.598981723615608530e-01,1.082290640320808794e+00,1.121120608628194182e+00
1.643897024204551194e+00,2.969142836716778255e-01,3.229343588426680789e-01,3.458249148794020345e-01,1.694257509653504634e+00,1.119240013072992701e+00,2.415022631594587188e-01,9.551762839473569855e-01,1.329064617702820028e+00,8.652227581369346110e-01,1.615110065286358365e+00,1.688017605677641475e+00,1.201415815815894739e+00,8.500959231278097938e-01,8.599644890171982414e-01,1.052342023502453427e+00,1.116667735197929501e+00
1.665242176870701973e+00,2.572399566776080171e-01,2.893122486618970313e-01,3.332288339678279865e-01,1.730375806377696835e+00,1.130202036293049828e+00,1.958059468496005928e-01,1.005750487494730727e+00,1.384093981669707540e+00,9.144884337774761285e-01,1.641493087126816741e+00,1.725914930706766492e+00,1.226909885878116446e+00,8.297600405448760652e-01,8.482595548779010564e-01,1.027232125149988518e+00,1.115413878740567188e+00
1.681916513426890747e+00,2.188971899089240669e-01,2.577918116178766206e-01,3.293978042854332489e-01,1.760334478882232823e+00,1.144592943060708912e+00,1.518616540947781424e-01,1.056455504860122296e+00,1.439740337311995022e+00,9.643267800631252218e-01,1.671708013672807525e+00,1.759047684440377735e+00,1.262758057505303677e+00,8.429129102198775758e-01,8.442938046065705526e-01,1.006664038289927898e+00,1.125988872155696097e+00
1.694731733299727150e+00,1.854883369866355824e-01,2.285155328111505013e-01,3.345811228824898675e-01,1.784111535363619438e+00,1.160266467629956555e+00,1.102096452391123360e-01,1.106369681738001987e+00,1.495297322802394024e+00,1.014947363559090210e+00,1.700054109936040225e+00,1.785746639846933048e+00,1.290260840286657773e+00,8.343586656456781769e-01,8.414982549841080184e-01,9.833283825915948295e-01,1.134448484235301091e+00
1.708358921391444296e+00,1.536756960268044758e-01,2.015390553501303639e-01,3.486504957349610412e-01,1.802508815017421551e+00,1.183861639338199989e+00,7.102580907304217872e-02,1.153927651056336989e+00,1.548775213770124504e+00,1.065903580481388113e+00,1.729489970166935064e+00,1.803609974526177329e+00,1.300052349387397221e+00,8.158206180725616763e-01,8.287182908396192316e-01,9.564092506941989091e-01,1.128638274219786686e+00
1.719095131386277453e+00,1.249701611142750579e-01,1.776788513586467222e-01,3.729511585076257241e-01,1.813232616275810560e+00,1.214806053534958963e+00,3.281311681974379002e-02,1.197258382347952121e+00,1.600036449963438523e+00,1.115256877856624307e+00,1.755831142332584083e+00,1.811906946218068359e+00,1.308414835513027619e+00,7.960660834727210089e-01,8.275487021436356283e-01,9.318883678185175823e-01,1.122728045282985976e+00
