1.019229944891768769e+00,1.009717895856508507e+00,1.010781866973403664e+00,9.901205508802329858e-01,1.000230834895693643e+00,9.959688260631003320e-01,9.909856116938184911e-01,1.004517698247870294e+00,9.966335412573226193e-01,9.849932014103606193e-01,1.025651053699692339e+00,9.746161272610123216e-01,9.990744696018232229e-01,1.000011893219529657e+00,1.000132586808744506e+00,1.000162155985288459e+00,9.990904563451870057e-01
1.040681902368139067e+00,1.019641425239452781e+00,1.022303808357199140e+00,9.780742823230514915e-01,9.996922714032139279e-01,9.917828301177216144e-01,9.809149536409466075e-01,1.007521475716105952e+00,9.943085270685232402e-01,9.708154178492484077e-01,1.053773008331082783e+00,9.482436332197109463e-01,9.991820141486802420e-01,1.000066863706898124e+00,1.002329850934107203e+00,9.992088401114417318e-01,1.001007500690628049e+00
1.061566581540666965e+00,1.031934576251100522e+00,1.031217710426778789e+00,9.668806481377616446e-01,9.980911553131075475e-01,9.898384518870707582e-01,9.723357371151735151e-01,1.012754810114931514e+00,9.902300364158912460e-01,9.552411120814741086e-01,1.083076544509815831e+00,9.200549415206155102e-01,9.981513743341091649e-01,1.000350928508619841e+00,1.002517579030318684e+00,9.982906476192520140e-01,1.001156070472095871e+00
1.081718657305009490e+00,1.044371810401591327e+00,1.040675224048465797e+00,9.548238976395224675e-01,9.962494320943309223e-01,9.864210529983796771e-01,9.621982825657564575e-01,1.017640709519528341e+00,9.858282302489338456e-01,9.396285358701277346e-01,1.112301423792598776e+00,8.942159241645770695e-01,9.974057515877093882e-01,9.994504953784711931e-01,1.003842005551305094e+00,9.968683196649835709e-01,1.000676418277509194e+00
1.103082553683857991e+00,1.058503042767453994e+00,1.047508093237386806e+00,9.461374777606558206e-01,9.958361422448070988e-01,9.816091971531433202e-01,9.524192385515147796e-01,1.022430002804420868e+00,9.821689660905468244e-01,9.225831688736336744e-01,1.140519919085708933e+00,8.674442082929145759e-01,9.971527895525231777e-01,1.000152522956789136e+00,1.002956381065928770e+00,9.942149170402201364e-01,1.001380399398631882e+00
1.126966641130056956e+00,1.068973826044115505e+00,1.054813403774613523e+00,9.389791214726230795e-01,9.957472720975226732e-01,9.769247572722744577e-01,9.412188651086543789e-01,1.027428543653943205e+00,9.772279212527917869e-01,9.078420158858586664e-01,1.172611874874059268e+00,8.374403547230737654e-01,9.965108877241115604e-01,1.000472268910208351e+00,1.002168381856915147e+00,9.933139930258967354e-01,1.002087835454579468e+00
1.152551299625379055e+00,1.081495854988711480e+00,1.064027822129450351e+00,9.279959648682560847e-01,9.954081100836859042e-01,9.713691691009611606e-01,9.325550731806394600e-01,1.032877414376028424e+00,9.712456040718993044e-01,8.913591730386346557e-01,1.206735676160309190e+00,8.082348746443991372e-01,9.982761418638951278e-01,1.001425265764752881e+00,1.001361166157012317e+00,9.933107478766104448e-01,1.003341388804977807e+00
1.177581738950413737e+00,1.094866363238265805e+00,1.072029719780444701e+00,9.185318349209925515e-01,9.954667730972446282e-01,9.676005057970626932e-01,9.215594980680721360e-01,1.037067911964333788e+00,9.658629845424281379e-01,8.740279784455317058e-01,1.237517230222750397e+00,7.797958487873367650e-01,9.981148754487689789e-01,1.002666912265541166e+00,1.001955146164980937e+00,9.936786861204578436e-01,1.002404959466822509e+00
1.202973909586802614e+00,1.106845229705117006e+00,1.078563156913530996e+00,9.097629003871285924e-01,9.927483897971360882e-01,9.627576429080735299e-01,9.125005548403495315e-01,1.043073911164868584e+00,9.596959827348386929e-01,8.570346522673653045e-01,1.270471195217778737e+00,7.522945848612835329e-01,9.985439873506573027e-01,1.001954078284973404e+00,1.003248704737437880e+00,9.946048674693580560e-01,9.991735410480743207e-01
1.227436505097281305e+00,1.120305409050386780e+00,1.085223300125650381e+00,9.020088834842706627e-01,9.901791963507443617e-01,9.560503808238881573e-01,9.034839082851894299e-01,1.049275680751237116e+00,9.539759089680469595e-01,8.386667560240972374e-01,1.304702025369481211e+00,7.234597908806148503e-01,9.997310274984110290e-01,1.000076489541020353e+00,1.005239253495738616e+00,9.949967144760378801e-01,9.979562529022489858e-01
