9.998815822151001509e-01,9.997879669914110368e-01,9.999988040405071166e-01,1.000149372583001961e+00,9.999996238456605457e-01,1.000021665476220845e+00,1.000081270598642158e+00,9.999098578643762503e-01,9.999650452018977731e-01,1.000027615223689104e+00,1.000130894444302809e+00,1.000176048773235182e+00,1.000070376154339469e+00,1.000088618795026640e+00,9.998218076118445818e-01,9.998479999999999590e-01,1.000312000000000090e+00,1.000178000000000011e+00,9.998960000000000070e-01,1.000248000000000026e+00,1.000170000000000003e+00,9.999519999999999520e-01,1.000037999999999982e+00,1.000102000000000046e+00,9.999460000000000015e-01,9.999980000000000535e-01,1.000202000000000035e+00,1.000415999999999972e+00,1.000426000000000037e+00,9.995859999999999745e-01,9.998839999999999950e-01,1.000242000000000075e+00,1.000229999999999952e+00,9.999389375541595237e-01,9.997027882758607875e-01,9.997450609665441412e-01,9.997554228355337580e-01,9.998456726188957866e-01,1.000023074026404668e+00,1.000177322330470409e+00,9.997195435431326382e-01,1.000037807611844576e+00,9.999573812049733501e-01,9.997668025612106435e-01,1.000042828427124775e+00,9.998777918471982717e-01,1.000098861435713804e+00,9.999528786796564317e-01,1.000461999999999962e+00,1.000536000000000092e+00,9.997099999999999875e-01,1.000129999999999963e+00,1.000107999999999997e+00,9.999639999999999640e-01,1.000226000000000059e+00,9.997059999999999835e-01,9.999280000000000390e-01,9.998000000000000220e-01,1.000065999999999899e+00,9.999059999999999615e-01,1.000302000000000024e+00,1.000027999999999917e+00,9.998359999999999470e-01,1.000207999999999986e+00,9.999719999999999720e-01,1.000029999999999974e+00,9.998008385283925215e-01,9.998831888168179249e-01,1.000079800469169555e+00,9.999725700217912960e-01,9.999519009742330322e-01,9.999664939033455768e-01,9.996661364722452259e-01,9.999476324676318528e-01,9.998152405486460115e-01,1.000066601551083956e+00,1.000116107647738284e+00,1.000130885822331450e+00,9.998469045455704585e-01,9.999912304473782543e-01,1.000074627416998041e+00,1.000299999999999967e+00,9.998359999999999470e-01,9.997460000000000235e-01,1.000118000000000062e+00,9.998320000000000540e-01,9.999419999999999975e-01,1.000372000000000039e+00,9.998820000000000485e-01,9.998740000000000405e-01,1.000243999999999911e+00,9.999540000000000095e-01,1.000073999999999907e+00,1.000010000000000066e+00,1.000013999999999958e+00,9.999440000000000550e-01,9.999900000000000455e-01,9.999799999999999800e-01,9.999719999999999720e-01
9.997880847404171378e-01,9.995745197692597062e-01,9.999910222945765925e-01,1.000275481710036773e+00,9.999975405845398235e-01,1.000036251262658382e+00,1.000202683332908071e+00,9.998621005050634114e-01,9.999137056274847168e-01,1.000041381204973323e+00,1.000290809703885619e+00,1.000315461507501169e+00,1.000127630988335348e+00,1.000168116269709806e+00,9.996789203102167676e-01,9.996939999999999715e-01,1.000600000000000156e+00,1.000361999999999973e+00,9.998019999999999685e-01,1.000504000000000060e+00,1.000326000000000048e+00,9.998199999999999310e-01,1.000075999999999965e+00,1.000220000000000109e+00,9.999019999999999575e-01,1.000000000000000000e+00,1.000428000000000095e+00,1.000807999999999920e+00,1.000792000000000126e+00,9.991659999999999986e-01,9.997599999999999820e-01,1.000466000000000077e+00,1.000504000000000060e+00,9.998659669914110593e-01,9.994227897551571926e-01,9.995741635636485878e-01,9.994650883117546236e-01,9.996951025971044791e-01,9.999951861120321972e-01,1.000379046681194373e+00,9.994270784642939054e-01,1.000065949747468208e+00,9.999202268760407630e-01,9.995355634918610122e-01,1.000112535533906000e+00,9.997559268401470245e-01,1.000159095454429492e+00,9.999591629509039237e-01,1.000871999999999984e+00,1.001110000000000166e+00,9.994680000000000231e-01,1.000283999999999951e+00,1.000129999999999963e+00,9.999500000000000055e-01,1.000506000000000117e+00,9.993619999999999726e-01,9.998700000000000365e-01,9.996040000000000481e-01,1.000145999999999979e+00,9.997840000000000060e-01,1.000634000000000023e+00,1.000051999999999941e+00,9.996680000000000010e-01,1.000475999999999921e+00,9.999660000000000215e-01,1.000072000000000072e+00,9.995806562415048280e-01,9.997665197692595651e-01,1.000147257792588729e+00,9.999772821792063393e-01,9.999465715010877886e-01,9.999186949134724056e-01,9.993141810613983544e-01,9.998994573234191163e-01,9.995998953108544693e-01,1.000159253354699462e+00,1.000276892965006326e+00,1.000242256926036966e+00,9.996568887809241799e-01,9.999836324676317778e-01,1.000178852813742525e+00,1.000629999999999908e+00,9.996279999999999610e-01,9.995140000000000136e-01,1.000244000000000133e+00,9.996380000000000265e-01,9.999339999999999895e-01,1.000754000000000143e+00,9.997719999999999940e-01,9.997480000000000810e-01,1.000475999999999921e+00,9.999320000000000430e-01,1.000159999999999938e+00,1.000032000000000032e+00,9.999659999999999105e-01,9.999400000000000510e-01,9.999700000000000255e-01,9.999879999999999880e-01,9.999899999999999345e-01
9.996944867606707419e-01,9.993489304114846483e-01,1.000021039538519396e+00,1.000410218254069505e+00,9.999985370132024043e-01,1.000090201010126689e+00,1.000330966124859167e+00,9.998073223304703161e-01,9.998686000717874611e-01,1.000042410642224766e+00,1.000425411254969532e+00,1.000501501658765058e+00,1.000213663996924351e+00,1.000279856385079880e+00,9.995151126983722323e-01,9.995239999999999680e-01,1.000912000000000246e+00,1.000609999999999999e+00,9.997119999999999340e-01,1.000693999999999972e+00,1.000472000000000028e+00,9.997379999999999045e-01,1.000099999999999989e+00,1.000314000000000147e+00,9.998739999999999295e-01,1.000013999999999958e+00,1.000612000000000057e+00,1.001177999999999901e+00,1.001182000000000016e+00,9.987679999999999891e-01,9.996239999999999570e-01,1.000686000000000186e+00,1.000771999999999995e+00,9.998051974387893726e-01,9.991888744955742530e-01,9.993400443353460672e-01,9.992359339828220666e-01,9.995655203820043022e-01,1.000005523594404089e+00,1.000536570021791416e+00,9.991816428227067171e-01,1.000103857864376167e+00,9.998640517318280185e-01,9.993307091988221647e-01,1.000135615223689323e+00,9.996509318907809138e-01,1.000220693434175967e+00,9.999335477272147665e-01,1.001284000000000063e+00,1.001622000000000234e+00,9.991980000000000306e-01,1.000434000000000045e+00,1.000148000000000037e+00,9.999219999999999775e-01,1.000770000000000159e+00,9.990459999999999896e-01,9.997759999999999980e-01,9.994060000000000166e-01,1.000219999999999887e+00,9.996460000000000345e-01,1.001001999999999947e+00,1.000133999999999856e+00,9.995079999999999520e-01,1.000726000000000004e+00,9.999419999999999975e-01,1.000140000000000029e+00,9.993835866529894307e-01,9.996619009742329087e-01,1.000180330339696999e+00,9.999686303755906946e-01,9.999628486296603391e-01,9.999267451660041051e-01,9.989831545827396742e-01,9.998462111113944895e-01,9.993933871221589715e-01,1.000209168614282440e+00,1.000398172185619883e+00,1.000362406204335697e+00,9.994794085501838010e-01,9.999614989539793442e-01,1.000257915259582964e+00,1.000977999999999923e+00,9.994520000000000071e-01,9.992739999999999956e-01,1.000364000000000031e+00,9.994520000000000071e-01,9.998759999999999870e-01,1.001138000000000083e+00,9.996739999999999515e-01,9.996080000000000521e-01,1.000717999999999996e+00,9.999480000000000590e-01,1.000265999999999877e+00,1.000037999999999982e+00,9.999579999999999025e-01,9.999280000000000390e-01,9.999440000000000550e-01,1.000018000000000074e+00,9.999919999999998810e-01
9.995528055198036332e-01,9.991146045096768180e-01,1.000019257792588823e+00,1.000545498953979484e+00,9.999967466453005827e-01,1.000074159379566341e+00,1.000434420489685561e+00,9.997574314575050636e-01,9.998136452736853252e-01,1.000065247691320769e+00,1.000549719912834590e+00,1.000680479364188580e+00,1.000325889393668843e+00,1.000332918830920459e+00,9.993780416305603209e-01,9.993299999999999406e-01,1.001204000000000205e+00,1.000791999999999904e+00,9.995819999999999705e-01,1.000945999999999891e+00,1.000628000000000073e+00,9.996639999999998860e-01,1.000173999999999896e+00,1.000434000000000045e+00,9.998799999999998800e-01,9.999979999999999425e-01,1.000814000000000092e+00,1.001614000000000004e+00,1.001554000000000055e+00,9.983779999999999877e-01,9.995219999999999105e-01,1.000968000000000080e+00,1.000984000000000096e+00,9.997778420997300852e-01,9.989339470426825685e-01,9.990868124086713653e-01,9.990254573234191859e-01,9.994091427483683399e-01,1.000115576805528539e+00,1.000676436508139089e+00,9.989021569285878588e-01,1.000116050252531696e+00,9.998124623740529682e-01,9.991159554108467455e-01,1.000177816233816186e+00,9.995855435431325597e-01,1.000252442171517542e+00,9.999369116882455000e-01,1.001704000000000150e+00,1.002196000000000309e+00,9.989320000000000421e-01,1.000550000000000050e+00,1.000199999999999978e+00,9.998660000000000325e-01,1.001050000000000217e+00,9.986800000000000122e-01,9.997319999999999540e-01,9.992119999999999891e-01,1.000267999999999935e+00,9.995340000000000336e-01,1.001311999999999980e+00,1.000163999999999831e+00,9.993379999999999486e-01,1.001061999999999896e+00,9.998799999999999910e-01,1.000197999999999920e+00,9.992263749288502472e-01,9.995526045096766454e-01,1.000209444517365709e+00,9.999715851736928895e-01,9.999720044378892503e-01,9.998823101371615563e-01,9.986823707447680665e-01,9.998412994231490325e-01,9.991681926419624382e-01,1.000303719912834621e+00,1.000486480843485015e+00,1.000513283404695697e+00,9.992415435431325488e-01,9.999581938674516612e-01,1.000360584307141254e+00,1.001336000000000004e+00,9.992699999999999916e-01,9.990419999999999856e-01,1.000444000000000111e+00,9.992499999999999716e-01,9.998540000000000205e-01,1.001466000000000189e+00,9.995819999999999705e-01,9.994660000000000766e-01,1.000952000000000064e+00,9.999360000000000470e-01,1.000393999999999783e+00,1.000008000000000008e+00,9.999779999999999225e-01,9.999800000000000910e-01,9.999480000000000590e-01,1.000029999999999974e+00,1.000011999999999901e+00
9.994243877349038296e-01,9.988655506858076238e-01,1.000041668434813680e+00,1.000649951226764811e+00,9.999882283553374052e-01,1.000107958369439665e+00,1.000553046427387072e+00,9.996913481963843884e-01,9.997339123009900685e-01,1.000085398448915752e+00,1.000727191521603610e+00,1.000851599205235809e+00,1.000460206673505326e+00,1.000416466558135209e+00,9.992183345237791725e-01,9.991499999999999826e-01,1.001508000000000287e+00,1.000989999999999824e+00,9.994659999999999656e-01,1.001229999999999842e+00,1.000792000000000126e+00,9.995479999999998810e-01,1.000219999999999887e+00,1.000536000000000092e+00,9.998419999999998975e-01,9.999799999999999800e-01,1.001004000000000005e+00,1.002000000000000002e+00,1.002013999999999960e+00,9.980379999999999807e-01,9.994059999999999055e-01,1.001236000000000015e+00,1.001210000000000155e+00,9.997154659453906245e-01,9.986411617254146167e-01,9.988410449480906728e-01,9.987573740622984753e-01,9.992075691552395611e-01,1.000164014792964018e+00,1.000865223304703511e+00,9.985503867632214980e-01,1.000121698484809807e+00,9.997914588027154714e-01,9.989261721856198539e-01,1.000221431457505306e+00,9.994665485937664906e-01,1.000342525432638130e+00,9.999090538238691872e-01,1.002086000000000254e+00,1.002792000000000350e+00,9.986440000000000872e-01,1.000646000000000146e+00,1.000224000000000002e+00,9.998060000000000835e-01,1.001318000000000152e+00,9.983140000000000347e-01,9.996699999999999475e-01,9.990280000000000271e-01,1.000287999999999844e+00,9.993779999999999886e-01,1.001630000000000020e+00,1.000191999999999748e+00,9.992059999999999276e-01,1.001297999999999799e+00,9.998500000000000165e-01,1.000253999999999976e+00,9.990267698064289048e-01,9.994606633841797150e-01,1.000257881025504725e+00,9.999511760107644420e-01,9.999957962850875015e-01,9.998713898269447897e-01,9.983892853916063181e-01,9.997806389975620878e-01,9.989581108601381931e-01,1.000449141269071918e+00,1.000585124025129335e+00,1.000621633693121071e+00,9.991064983412347722e-01,9.999346963927685517e-01,1.000463395490323260e+00,1.001676000000000011e+00,9.991059999999999386e-01,9.987639999999999851e-01,1.000546000000000157e+00,9.990899999999999226e-01,9.998380000000000045e-01,1.001822000000000212e+00,9.994879999999999320e-01,9.992880000000000651e-01,1.001160000000000050e+00,9.999000000000000110e-01,1.000493999999999772e+00,1.000008000000000008e+00,1.000035999999999925e+00,1.000040000000000040e+00,9.999500000000000055e-01,9.999959999999999960e-01,1.000031999999999810e+00
9.992996770567851295e-01,9.986451745314681716e-01,1.000101300902445534e+00,1.000789424314830312e+00,1.000011266414560174e+00,1.000143999999999922e+00,1.000651086578651094e+00,9.996252060607606627e-01,9.997217773080412373e-01,1.000061507575950470e+00,1.000897935208311162e+00,1.001026325648000759e+00,1.000589503138061609e+00,1.000470892965006353e+00,9.990557989898732894e-01,9.989700000000000246e-01,1.001822000000000212e+00,1.001201999999999925e+00,9.993879999999999431e-01,1.001493999999999884e+00,1.000934000000000212e+00,9.994579999999998465e-01,1.000255999999999812e+00,1.000706000000000095e+00,9.997719999999998830e-01,9.999740000000000295e-01,1.001219999999999999e+00,1.002453999999999956e+00,1.002445999999999948e+00,9.976380000000000248e-01,9.992839999999999501e-01,1.001476000000000033e+00,1.001418000000000141e+00,9.996795664504539713e-01,9.983363850301180120e-01,9.985802480502584677e-01,9.985067380233291212e-01,9.990307148622007416e-01,1.000158704043057956e+00,1.001005867965644169e+00,9.982738800538224488e-01,1.000172526911934590e+00,9.997778191924087121e-01,9.987246402230514075e-01,1.000246653282912179e+00,9.993217546545271057e-01,1.000423294985259837e+00,9.998473969696196617e-01,1.002550000000000274e+00,1.003388000000000391e+00,9.983460000000000667e-01,1.000736000000000070e+00,1.000266000000000099e+00,9.997540000000000315e-01,1.001580000000000137e+00,9.979919999999999902e-01,9.996179999999998955e-01,9.987820000000000586e-01,1.000311999999999868e+00,9.992679999999999341e-01,1.001918000000000086e+00,1.000243999999999689e+00,9.990559999999999441e-01,1.001565999999999734e+00,9.998299999999999965e-01,1.000318000000000040e+00,9.988460936161956960e-01,9.993403877349036346e-01,1.000261589611582291e+00,9.999490094885230551e-01,1.000018173918723496e+00,9.998552476913210585e-01,9.980926853198188731e-01,9.997132003973820957e-01,9.987258453121298230e-01,1.000524864140499348e+00,1.000688696138961831e+00,1.000726134739141626e+00,9.989230683630261343e-01,9.999409979079587618e-01,1.000578114790413364e+00,1.002019999999999911e+00,9.989739999999999176e-01,9.985300000000000287e-01,1.000666000000000055e+00,9.989159999999999151e-01,9.998519999999999630e-01,1.002202000000000259e+00,9.994019999999999015e-01,9.991420000000000856e-01,1.001416000000000084e+00,9.999200000000000310e-01,1.000631999999999744e+00,1.000053999999999998e+00,1.000089999999999923e+00,1.000050000000000106e+00,1.000005999999999950e+00,9.999580000000000135e-01,1.000075999999999743e+00
9.991835019125724360e-01,9.984415262991900297e-01,1.000140732359950713e+00,1.000941725830020390e+00,9.999822628432226690e-01,1.000154493903345543e+00,1.000710440438413951e+00,9.995086791488261291e-01,9.996464879861598485e-01,1.000068495382641753e+00,1.001019859089865349e+00,1.001191981022953925e+00,1.000659879292401078e+00,1.000529076731190514e+00,9.989113137084990601e-01,9.987759999999999971e-01,1.002180000000000293e+00,1.001399999999999846e+00,9.992899999999999006e-01,1.001801999999999859e+00,1.001096000000000208e+00,9.993459999999998455e-01,1.000311999999999868e+00,1.000890000000000057e+00,9.997439999999998550e-01,9.999600000000000710e-01,1.001417999999999919e+00,1.002883999999999887e+00,1.002858000000000027e+00,9.972280000000000033e-01,9.991939999999999156e-01,1.001664000000000110e+00,1.001650000000000151e+00,9.995968887809243419e-01,9.980440849942242565e-01,9.983417856762054621e-01,9.982575750724251851e-01,9.988822539674441225e-01,1.000212899389806287e+00,1.001139198918085782e+00,9.979797997512945829e-01,1.000200719300089913e+00,9.997166648634762121e-01,9.984994514062334181e-01,1.000258561399820056e+00,9.991889607152877328e-01,1.000507378246380474e+00,9.998130538238692022e-01,1.002904000000000240e+00,1.003906000000000409e+00,9.980680000000000662e-01,1.000828000000000051e+00,1.000350000000000072e+00,9.997300000000000075e-01,1.001844000000000179e+00,9.976239999999999553e-01,9.995979999999998755e-01,9.985460000000000447e-01,1.000371999999999817e+00,9.991059999999999386e-01,1.002274000000000109e+00,1.000293999999999794e+00,9.989279999999999271e-01,1.001833999999999669e+00,9.997899999999999565e-01,1.000377999999999989e+00,9.986479945904287447e-01,9.992179110755007310e-01,1.000299197692596564e+00,9.999065586950341977e-01,1.000061865260858385e+00,9.998629547981022769e-01,9.977871146852829165e-01,9.996613181463881448e-01,9.984741655505591229e-01,1.000604930157677375e+00,1.000818268252794185e+00,1.000876091629284925e+00,9.987671444814718580e-01,9.999406217536193076e-01,1.000675076731190494e+00,1.002357999999999860e+00,9.987839999999998941e-01,9.982760000000000522e-01,1.000790000000000068e+00,9.987559999999998661e-01,9.998299999999999965e-01,1.002496000000000276e+00,9.992699999999998806e-01,9.990020000000000566e-01,1.001666000000000167e+00,9.998560000000000780e-01,1.000729999999999675e+00,1.000067999999999957e+00,1.000132000000000021e+00,1.000080000000000080e+00,1.000016000000000016e+00,9.999879999999999880e-01,1.000053999999999776e+00
9.990848831175458411e-01,9.982015937956644214e-01,1.000213285137799391e+00,1.001059198918085702e+00,9.999712592718852378e-01,1.000185514718625823e+00,1.000783409521865952e+00,9.994195664504539334e-01,9.996200184694319368e-01,1.000085140043582399e+00,1.001162410388417578e+00,1.001381385135248436e+00,1.000742205194208978e+00,1.000582088924499402e+00,9.987597989898733264e-01,9.985979999999999857e-01,1.002514000000000349e+00,1.001615999999999840e+00,9.992199999999998861e-01,1.002057999999999893e+00,1.001260000000000261e+00,9.992119999999998781e-01,1.000361999999999973e+00,1.000958000000000014e+00,9.996919999999998030e-01,9.999720000000000830e-01,1.001663999999999888e+00,1.003239999999999910e+00,1.003287999999999958e+00,9.968599999999999683e-01,9.990879999999998651e-01,1.001966000000000134e+00,1.001922000000000201e+00,9.995709390334560629e-01,9.977795839482037632e-01,9.980443111088436181e-01,9.979739857146501247e-01,9.987492489168102727e-01,1.000224709960243707e+00,1.001276964899370014e+00,9.977133849249876230e-01,1.000216526911934523e+00,9.996626821074189317e-01,9.983152834046956636e-01,1.000281297943852676e+00,9.990717733777662035e-01,1.000530298556597364e+00,9.998037817459305421e-01,1.003274000000000221e+00,1.004468000000000361e+00,9.977520000000000833e-01,1.000954000000000121e+00,1.000360000000000138e+00,9.997000000000000330e-01,1.002070000000000238e+00,9.972919999999999563e-01,9.995579999999998355e-01,9.982980000000000187e-01,1.000423999999999758e+00,9.989559999999999551e-01,1.002680000000000016e+00,1.000333999999999834e+00,9.987959999999999061e-01,1.002131999999999579e+00,9.997639999999999860e-01,1.000421999999999922e+00,9.984751676426003586e-01,9.990871501448503889e-01,1.000365382938076975e+00,9.998868358236067122e-01,1.000097456097929882e+00,9.998267624099468343e-01,9.974566237405301239e-01,9.996053353903308070e-01,9.982672137110497612e-01,1.000669682466356347e+00,1.000925446968344401e+00,1.000988483548270747e+00,9.986303419202611220e-01,9.999469735213412092e-01,1.000797988419436013e+00,1.002739999999999965e+00,9.986119999999999441e-01,9.980720000000000702e-01,1.000904000000000016e+00,9.986039999999998251e-01,9.997979999999999645e-01,1.002834000000000225e+00,9.990879999999998651e-01,9.988580000000000236e-01,1.001862000000000252e+00,9.998540000000001315e-01,1.000893999999999728e+00,1.000062000000000006e+00,1.000170000000000003e+00,1.000045999999999990e+00,1.000078000000000022e+00,9.999479999999999480e-01,1.000059999999999727e+00
9.989650008665519332e-01,9.980041465735131068e-01,1.000284716595304380e+00,1.001208278607868873e+00,9.999798120497338516e-01,1.000225272077938765e+00,1.000928863886692222e+00,9.993491314216114141e-01,9.995624276323604729e-01,1.000105048160490284e+00,1.001317497220875818e+00,1.001550303966168842e+00,1.000844430590953404e+00,1.000647636651714079e+00,9.986154558441228124e-01,9.984119999999999662e-01,1.002864000000000422e+00,1.001855999999999858e+00,9.991019999999999346e-01,1.002341999999999844e+00,1.001402000000000347e+00,9.991359999999999131e-01,1.000410000000000021e+00,1.001128000000000018e+00,9.996499999999998165e-01,9.999860000000000415e-01,1.001869999999999816e+00,1.003643999999999981e+00,1.003676000000000013e+00,9.964480000000000004e-01,9.989919999999998801e-01,1.002234000000000069e+00,1.002214000000000160e+00,9.995318177131125026e-01,9.975265057377169509e-01,9.977887274144470187e-01,9.977338938315580830e-01,9.985800012254892888e-01,1.000236997190083965e+00,1.001425609560310681e+00,9.974115228765292329e-01,1.000270376154339447e+00,9.995843145750508141e-01,9.981056006845321349e-01,1.000319498953979425e+00,9.990047281758683839e-01,1.000572976226127064e+00,9.997713883476483376e-01,1.003694000000000308e+00,1.005082000000000253e+00,9.974840000000000373e-01,1.001096000000000208e+00,1.000428000000000095e+00,9.996580000000000465e-01,1.002320000000000322e+00,9.970040000000000013e-01,9.995039999999998370e-01,9.981180000000000607e-01,1.000487999999999822e+00,9.987819999999999476e-01,1.003008000000000122e+00,1.000365999999999866e+00,9.986379999999999146e-01,1.002459999999999685e+00,9.997340000000000115e-01,1.000477999999999978e+00,9.982555711421503553e-01,9.989620963209812077e-01,1.000405325542870427e+00,9.998742256505513959e-01,1.000099783479034166e+00,9.997824781386993598e-01,9.971518312805871531e-01,9.994977546545270597e-01,9.980663537546324848e-01,1.000739556095378902e+00,1.001034767819518390e+00,1.001126390185882231e+00,9.984502759030831065e-01,9.999530323958442102e-01,1.000913142748368623e+00,1.003085999999999922e+00,9.984159999999999702e-01,9.978540000000000187e-01,1.001004000000000005e+00,9.983999999999998431e-01,9.997719999999999940e-01,1.003240000000000132e+00,9.989879999999998761e-01,9.986860000000000737e-01,1.002088000000000312e+00,9.998380000000001155e-01,1.001007999999999676e+00,1.000078000000000022e+00,1.000178000000000011e+00,1.000021999999999966e+00,1.000067999999999957e+00,9.999779999999999225e-01,1.000089999999999701e+00
9.988903318189936709e-01,9.977929922445805122e-01,1.000307127237529237e+00,1.001308488239966987e+00,9.999638795462082452e-01,1.000248979184720000e+00,1.000999640581988759e+00,9.992785542571451796e-01,9.995213306986345803e-01,1.000138613131647647e+00,1.001469220092303214e+00,1.001728201981809008e+00,1.000959191521603842e+00,1.000691820417898059e+00,9.984760832611208059e-01,9.982320000000000082e-01,1.003218000000000387e+00,1.002067999999999959e+00,9.989859999999999296e-01,1.002589999999999870e+00,1.001558000000000392e+00,9.990339999999998666e-01,1.000466000000000077e+00,1.001152000000000042e+00,9.995879999999998100e-01,9.999760000000000870e-01,1.002113999999999727e+00,1.004089999999999927e+00,1.004094000000000042e+00,9.960520000000000485e-01,9.988679999999998671e-01,1.002472000000000030e+00,1.002470000000000194e+00,9.994707968978323587e-01,9.972502057018232113e-01,9.975797797590197913e-01,9.974784466094067659e-01,9.984137327188881139e-01,1.000218180343523500e+00,1.001603174531468188e+00,9.971026730213796707e-01,1.000263162950903784e+00,9.995861810613984044e-01,9.978739682169003311e-01,1.000355699964106115e+00,9.988897332265023188e-01,1.000622674710936799e+00,9.997807523086790216e-01,1.004186000000000245e+00,1.005706000000000211e+00,9.972159999999999913e-01,1.001222000000000278e+00,1.000498000000000109e+00,9.996099999999999985e-01,1.002534000000000258e+00,9.966720000000000024e-01,9.994879999999998210e-01,9.979100000000000747e-01,1.000553999999999721e+00,9.986939999999999706e-01,1.003350000000000186e+00,1.000405999999999906e+00,9.984879999999999312e-01,1.002705999999999653e+00,9.996880000000000210e-01,1.000502000000000002e+00,9.980402086604160949e-01,9.988334775259546383e-01,1.000458590478134235e+00,9.998442098859050553e-01,1.000125817966919461e+00,9.997464365081389914e-01,9.968352398307710471e-01,9.994549434713450031e-01,9.978194019151230831e-01,1.000819278966806447e+00,1.001144774962193340e+00,1.001287861794651235e+00,9.983002515164655088e-01,9.999765054839095946e-01,1.001007326514552709e+00,1.003463999999999912e+00,9.982719999999999372e-01,9.976540000000000408e-01,1.001117999999999952e+00,9.982139999999998237e-01,9.997319999999999540e-01,1.003648000000000096e+00,9.988939999999998376e-01,9.985340000000000327e-01,1.002350000000000296e+00,9.997880000000001210e-01,1.001095999999999764e+00,1.000072000000000072e+00,1.000228000000000117e+00,1.000053999999999998e+00,1.000075999999999965e+00,9.999699999999999145e-01,1.000039999999999596e+00
