9.987745783899555363e-01,1.001371999999999929e+00,1.000769999999999937e+00,1.002884000000000109e+00,9.972459999999999658e-01,9.999839999999999840e-01,1.000003999999999893e+00
9.974564963543240959e-01,1.002866000000000035e+00,1.001501999999999892e+00,1.005926000000000098e+00,9.946659999999999391e-01,9.998920000000000030e-01,9.999899999999999345e-01
9.961390919882223693e-01,1.004080000000000084e+00,1.002309999999999812e+00,1.008836000000000066e+00,9.919999999999999929e-01,9.999700000000000255e-01,1.000027999999999917e+00
9.948047916985214290e-01,1.005470000000000086e+00,1.002973999999999810e+00,1.011826000000000114e+00,9.893140000000000267e-01,9.999700000000000255e-01,9.999839999999998730e-01
9.934769264376630549e-01,1.006858000000000031e+00,1.003745999999999805e+00,1.014766000000000057e+00,9.865840000000000165e-01,9.999520000000000630e-01,9.999619999999999065e-01
9.920714804410010190e-01,1.008323999999999998e+00,1.004513999999999907e+00,1.017758000000000163e+00,9.838900000000000423e-01,9.999500000000001165e-01,9.999759999999998650e-01
9.907266029868339041e-01,1.009689999999999976e+00,1.005131999999999914e+00,1.020848000000000200e+00,9.811680000000000401e-01,9.999620000000001285e-01,9.999759999999998650e-01
9.893205625817628190e-01,1.011047999999999947e+00,1.005867999999999984e+00,1.023982000000000170e+00,9.783979999999999899e-01,9.999780000000001445e-01,9.999719999999998610e-01
9.877812917293135042e-01,1.012511999999999857e+00,1.006696000000000035e+00,1.026890000000000081e+00,9.757799999999999807e-01,9.999960000000001070e-01,9.999879999999998770e-01
9.863670000615839539e-01,1.014111999999999902e+00,1.007454000000000072e+00,1.030116000000000032e+00,9.729119999999999990e-01,1.000066000000000122e+00,9.999739999999999185e-01
9.849539474632040825e-01,1.015723999999999849e+00,1.008256000000000041e+00,1.033368000000000064e+00,9.701239999999999863e-01,1.000158000000000103e+00,9.999519999999999520e-01
9.834909278734131899e-01,1.017279999999999740e+00,1.009001999999999954e+00,1.036580000000000057e+00,9.671319999999999917e-01,1.000130000000000186e+00,9.999279999999999280e-01
9.819818077785589239e-01,1.018729999999999691e+00,1.009893999999999847e+00,1.039792000000000050e+00,9.643699999999999495e-01,1.000156000000000267e+00,1.000016000000000016e+00
9.805045211614632494e-01,1.020205999999999724e+00,1.010777999999999954e+00,1.043232000000000159e+00,9.615159999999999263e-01,1.000044000000000377e+00,1.000062000000000006e+00
9.789200457275496481e-01,1.021779999999999688e+00,1.011597999999999997e+00,1.046512000000000109e+00,9.586139999999999661e-01,1.000094000000000483e+00,1.000080000000000080e+00
9.773947504884826776e-01,1.023315999999999670e+00,1.012351999999999919e+00,1.050018000000000118e+00,9.558519999999999239e-01,1.000106000000000384e+00,1.000110000000000054e+00
9.758164846866671516e-01,1.024921999999999667e+00,1.013115999999999906e+00,1.053328000000000042e+00,9.529199999999998782e-01,1.000198000000000365e+00,1.000104000000000104e+00
9.742005950391912084e-01,1.026413999999999715e+00,1.013745999999999814e+00,1.057060000000000111e+00,9.499419999999998421e-01,1.000226000000000282e+00,1.000068000000000179e+00
9.725715424408113430e-01,1.027929999999999788e+00,1.014733999999999803e+00,1.060466000000000131e+00,9.469239999999998769e-01,1.000154000000000210e+00,9.999900000000001565e-01
9.710062974542760239e-01,1.029593999999999898e+00,1.015661999999999843e+00,1.063996000000000164e+00,9.438999999999998503e-01,1.000122000000000178e+00,1.000026000000000082e+00
9.693752707218101783e-01,1.031007999999999925e+00,1.016433999999999838e+00,1.067454000000000125e+00,9.407499999999998641e-01,1.000128000000000128e+00,9.999940000000000495e-01
9.676275404539006475e-01,1.032569999999999988e+00,1.017349999999999755e+00,1.071042000000000050e+00,9.377559999999998119e-01,1.000130000000000186e+00,1.000044000000000155e+00
9.659002624587763597e-01,1.034157999999999911e+00,1.018289999999999695e+00,1.074696000000000096e+00,9.348119999999998653e-01,1.000226000000000282e+00,1.000056000000000056e+00
9.642201474145559725e-01,1.035641999999999951e+00,1.019243999999999595e+00,1.078280000000000127e+00,9.317399999999999016e-01,1.000226000000000282e+00,1.000094000000000038e+00
9.624614968364296752e-01,1.037236000000000047e+00,1.020063999999999638e+00,1.081866000000000216e+00,9.286379999999998525e-01,1.000310000000000255e+00,1.000066000000000122e+00
9.606593071530599159e-01,1.038998000000000088e+00,1.021049999999999569e+00,1.085448000000000190e+00,9.255519999999998193e-01,1.000292000000000181e+00,1.000044000000000155e+00
9.587593514884059642e-01,1.040606000000000142e+00,1.021901999999999644e+00,1.089234000000000258e+00,9.223099999999998522e-01,1.000254000000000199e+00,1.000038000000000205e+00
9.569466348931016109e-01,1.042214000000000196e+00,1.022797999999999652e+00,1.093108000000000191e+00,9.191879999999998940e-01,1.000210000000000266e+00,1.000042000000000098e+00
9.550719010538546438e-01,1.043902000000000108e+00,1.023865999999999721e+00,1.096976000000000173e+00,9.159719999999998974e-01,1.000194000000000250e+00,9.999620000000001285e-01
9.531588413127998205e-01,1.045584000000000069e+00,1.024759999999999671e+00,1.100820000000000132e+00,9.129199999999998427e-01,1.000342000000000287e+00,9.999260000000000925e-01
9.511945841329556561e-01,1.047374000000000027e+00,1.025613999999999582e+00,1.104676000000000213e+00,9.097579999999998446e-01,1.000354000000000187e+00,9.999200000000001420e-01
9.492523700629682537e-01,1.049228000000000049e+00,1.026691999999999494e+00,1.108656000000000308e+00,9.065579999999998639e-01,1.000404000000000293e+00,9.999760000000000870e-01
9.472515027100688600e-01,1.050985999999999976e+00,1.027911999999999493e+00,1.112536000000000413e+00,9.031979999999998343e-01,1.000310000000000255e+00,1.000032000000000032e+00
9.452634637842941556e-01,1.052707999999999977e+00,1.028875999999999458e+00,1.116576000000000457e+00,8.997299999999998077e-01,1.000302000000000247e+00,9.999879999999999880e-01
9.432225634228057487e-01,1.054448000000000052e+00,1.029741999999999491e+00,1.120778000000000496e+00,8.964299999999998381e-01,1.000282000000000338e+00,1.000021999999999966e+00
9.411928173902499584e-01,1.056462000000000012e+00,1.030815999999999510e+00,1.124752000000000418e+00,8.931379999999998764e-01,1.000236000000000347e+00,1.000072000000000072e+00
9.390718337676409178e-01,1.058133999999999908e+00,1.031891999999999587e+00,1.128790000000000404e+00,8.897279999999998523e-01,1.000222000000000389e+00,1.000152000000000152e+00
9.369451846688110486e-01,1.060021999999999798e+00,1.032947999999999533e+00,1.133072000000000301e+00,8.865499999999998382e-01,1.000266000000000322e+00,1.000142000000000087e+00
9.347913051226027781e-01,1.061789999999999790e+00,1.033879999999999466e+00,1.137256000000000267e+00,8.830879999999998731e-01,1.000270000000000215e+00,1.000096000000000096e+00
9.326207479068648887e-01,1.063487999999999767e+00,1.035121999999999431e+00,1.141598000000000335e+00,8.795659999999998480e-01,1.000126000000000293e+00,1.000116000000000005e+00
