2.627044535489475585e+00,2.471404618171554990e+00,2.604019727078489055e+00,6.101335153554483526e+00,3.486125109717534531e+00,5.614578020736086472e+00,1.256699688195988873e+00,2.134486919482007750e+00
2.529788469926332883e+00,2.383543180962024000e+00,2.700957998233637802e+00,6.199769905226967026e+00,3.389481838875876729e+00,5.710127512470680955e+00,1.160374019504202048e+00,2.229780087499075414e+00
2.430124879927597181e+00,2.288435579362213534e+00,2.800351509302390962e+00,6.300261662324794010e+00,3.290141334339941714e+00,5.809041725021192093e+00,1.061528837922054880e+00,2.328361353181869209e+00
2.328866196742713335e+00,2.198791494115504008e+00,2.902015324280829756e+00,6.400684068285289463e+00,3.189951260147019685e+00,5.904136006875883247e+00,9.602818535918167253e-01,2.428940214323155988e+00
2.231978656913020664e+00,2.158179012287253951e+00,3.004234980178865921e+00,6.490149531869223054e+00,3.100237124894772656e+00,5.963827532032334844e+00,8.591844704335566130e-01,2.526974962230707167e+00
2.149054424612398151e+00,2.179783993207350168e+00,3.104397208873128200e+00,6.548782158909878248e+00,3.048575525387929197e+00,5.956813905995780090e+00,7.632461395679529526e-01,2.611685295650156391e+00
2.092758379183067063e+00,2.235169989422570058e+00,3.200448602319812874e+00,6.567225784018489776e+00,3.045332315194870354e+00,5.908299481356378280e+00,6.763371622610107048e-01,2.669163827765313801e+00
2.067427089788396621e+00,2.308081508144116611e+00,3.291732402740786601e+00,6.550263934217491979e+00,3.079509095979506395e+00,5.836839432098757108e+00,5.997815030532096525e-01,2.692070581349815583e+00
2.068045507792893201e+00,2.390105933603230426e+00,3.378348471567779399e+00,6.509330148841216079e+00,3.136715106953649634e+00,5.752525095260568655e+00,5.319586162830916010e-01,2.683586081943935220e+00
2.089052165859715871e+00,2.475894721439538593e+00,3.459739941517078421e+00,6.454089077047343359e+00,3.205209290148611334e+00,5.664097123804015865e+00,4.692760887695991978e-01,2.651418694279047639e+00
2.119986464457716657e+00,2.559324808129610940e+00,3.536646619142306935e+00,6.394766830812262270e+00,3.276013173795280675e+00,5.577447321626130439e+00,4.077759835917869058e-01,2.605046737203938090e+00
2.150824296032472382e+00,2.636042455112723726e+00,3.608557612298846529e+00,6.340724149300685397e+00,3.339507580835695766e+00,5.500311926309131572e+00,3.448857910998336385e-01,2.551467061845129169e+00
2.172021810808763220e+00,2.700728776003574083e+00,3.674848173527081929e+00,6.300819974765103915e+00,3.383181705126347083e+00,5.441449933352562773e+00,2.786781226790789878e-01,2.497004588310276940e+00
2.177569078040213046e+00,2.754397664510121579e+00,3.736143019123278286e+00,6.282013519974846361e+00,3.400777494362970277e+00,5.401556038373471758e+00,2.087512651393063079e-01,2.442614145007676374e+00
2.162795069165702966e+00,2.800353084574600082e+00,3.791455604685624259e+00,6.283878766372837710e+00,3.394097377013459926e+00,5.379035068608295056e+00,1.372295038377803200e-01,2.388503897745726245e+00
2.131717269408100801e+00,2.843938128482189853e+00,3.839935541872978142e+00,6.302491271338648282e+00,3.367649517529935466e+00,5.366995682114105826e+00,6.729061873224158330e-02,2.330558166252828745e+00
2.089515548182067306e+00,2.888298899039851264e+00,3.880268654918999971e+00,6.332474890883067253e+00,3.329507120837614131e+00,5.360477982469635805e+00,2.217326684274753545e-03,2.264459283360061637e+00
2.041163088254285274e+00,2.937423519468935762e+00,3.914285492010356027e+00,6.368193508002305769e+00,3.286755371218953670e+00,5.354005715512929697e+00,-5.602742218786970624e-02,2.187552324954244565e+00
1.994403820753167134e+00,2.999795673018763598e+00,3.940877843020491156e+00,6.403429702169832538e+00,3.244972451028503624e+00,5.342583091059696976e+00,-1.059703037586104679e-01,2.098479671345704567e+00
1.953514086027785757e+00,3.071732579489629078e+00,3.962070596071296524e+00,6.432923465788400463e+00,3.207923826724720318e+00,5.322968859710627498e+00,-1.464606377993238340e-01,1.998857907111860621e+00
1.924486388526316372e+00,3.150370690179285393e+00,3.982143138579480102e+00,6.454353030011554360e+00,3.178588487191691403e+00,5.296274988999016387e+00,-1.791517822197689902e-01,1.890234728392861774e+00
