1.002439999999999998e+00,1.002760000000000096e+00,1.002639999999999976e+00,1.002399999999999958e+00,1.005008005753236899e+00,1.004733964247571887e+00,1.003381198868602775e+00,1.007765862959245640e+00,9.999782098737118874e-01,1.000210666853816432e+00,9.998966857866201652e-01,1.000370686207707305e+00,1.000897904352473722e+00,1.001156781355843961e+00,1.000315148025477274e+00,9.999184241609762047e-01
1.004839999999999955e+00,1.004960000000000075e+00,1.005039999999999933e+00,1.004839999999999955e+00,1.008799255420711027e+00,1.011840528767510294e+00,1.008175505063580779e+00,1.012560169154223644e+00,9.999839629096219928e-01,1.000472685019748953e+00,9.997692107455644628e-01,1.000687888662130209e+00,1.001534902650346837e+00,1.001786088213533876e+00,1.000588210799110866e+00,1.000474941875461932e+00
1.008079999999999865e+00,1.008280000000000065e+00,1.008279999999999843e+00,1.007719999999999949e+00,1.016507322415092895e+00,1.016348385281086397e+00,1.008782694437858618e+00,1.023047513263400043e+00,9.999390798498838384e-01,1.000607579104671574e+00,9.999041048304871948e-01,1.001029548939076141e+00,1.002560604580214454e+00,1.001906411352611048e+00,1.000886661977613112e+00,1.001540791432495636e+00
1.011599999999999833e+00,1.011800000000000033e+00,1.010519999999999863e+00,1.011239999999999917e+00,1.022418536689273960e+00,1.022119010275817308e+00,1.013272627301329720e+00,1.032595771002913221e+00,1.000249845607673826e+00,1.000772217835161682e+00,1.000145388697522231e+00,1.000881253374930724e+00,1.002954815067471195e+00,1.002696599637772579e+00,1.001789475315925992e+00,1.002185685110867253e+00
1.015279999999999738e+00,1.015240000000000142e+00,1.013959999999999972e+00,1.015320000000000000e+00,1.029113866506647712e+00,1.029667383023588956e+00,1.024602929667058904e+00,1.035701561063476994e+00,1.000352747608046045e+00,1.000547144358330698e+00,1.000451912768338003e+00,1.000832707915299435e+00,1.003444550829079684e+00,1.003554482169515705e+00,1.002569587929792450e+00,1.002680905614192541e+00
1.019719999999999738e+00,1.018880000000000230e+00,1.017879999999999896e+00,1.019360000000000044e+00,1.038474770164949934e+00,1.037590212443589399e+00,1.037931802038896345e+00,1.039127525635480165e+00,9.997498498766342889e-01,1.000543786097618515e+00,1.000373481693847211e+00,1.001353759646667285e+00,1.003889972379243378e+00,1.003893450349421013e+00,1.003449949877155412e+00,1.003889117151998800e+00
1.023679999999999701e+00,1.023640000000000327e+00,1.022399999999999975e+00,1.024199999999999999e+00,1.048532474569821460e+00,1.046773716681163258e+00,1.048164007870111325e+00,1.045870651765345327e+00,9.998664832115722323e-01,1.000215872339009993e+00,1.000564444061105895e+00,1.001100125878182867e+00,1.004356609532555789e+00,1.004667350237545165e+00,1.005001404369290974e+00,1.004663017040122952e+00
1.028559999999999697e+00,1.029000000000000359e+00,1.027839999999999865e+00,1.030319999999999903e+00,1.054548467918062338e+00,1.061065973269931462e+00,1.061208439213045640e+00,1.053600926203998256e+00,9.995037360843851415e-01,1.000370638502365184e+00,1.000134357652330941e+00,1.000664305824222833e+00,1.005598038713315878e+00,1.005803643041353945e+00,1.005087915484181416e+00,1.004716165362655955e+00
1.034039999999999626e+00,1.034200000000000452e+00,1.033319999999999794e+00,1.035639999999999894e+00,1.054926770023519644e+00,1.082788343442702583e+00,1.069119454776608968e+00,1.068433073658586974e+00,9.985456975899192900e-01,1.000026825654824814e+00,9.996468104067217642e-01,1.000929972457740069e+00,1.006306875115740462e+00,1.005952949151502684e+00,1.006012796239045937e+00,1.005729777702485173e+00
1.039559999999999595e+00,1.039920000000000400e+00,1.038639999999999786e+00,1.041439999999999921e+00,1.067366695722001380e+00,1.095840335151087919e+00,1.084008376380474425e+00,1.079951571232268925e+00,9.983026459778385764e-01,9.997887925270202425e-01,9.995500498738294493e-01,9.998359310369695496e-01,1.007563416034782167e+00,1.006365668436975058e+00,1.005975501197690525e+00,1.007147118088098869e+00
1.046119999999999495e+00,1.047120000000000495e+00,1.045599999999999863e+00,1.048959999999999892e+00,1.083820346750983266e+00,1.109486815732985354e+00,1.100808805124181111e+00,1.090975848879952359e+00,9.969789627031787616e-01,9.998310745727824189e-01,9.984121295752335090e-01,9.990004706730781781e-01,1.008302133035158477e+00,1.007264272669106342e+00,1.006929174732131171e+00,1.007831216968895216e+00
1.054279999999999440e+00,1.054280000000000550e+00,1.053319999999999812e+00,1.055999999999999828e+00,1.100031246315922084e+00,1.126176756084512398e+00,1.113790200281917997e+00,1.110038912287011348e+00,9.967612885634320463e-01,9.980461100508146721e-01,9.979869452127732021e-01,9.972107560992607977e-01,1.009242413048224263e+00,1.008133167497291538e+00,1.007156248474364357e+00,1.008130187780970077e+00
1.063879999999999493e+00,1.063280000000000447e+00,1.062319999999999709e+00,1.063399999999999901e+00,1.123649622231828848e+00,1.140118706131699522e+00,1.131459812108781104e+00,1.130993038494133351e+00,9.942088967550586354e-01,9.954641524587297674e-01,9.961370601049650553e-01,9.961956745000637437e-01,1.009679299956373955e+00,1.008408937843891184e+00,1.008445414444143040e+00,1.009610144077500937e+00
1.073279999999999568e+00,1.073000000000000398e+00,1.071599999999999664e+00,1.072799999999999976e+00,1.146109878054337505e+00,1.159357929518711527e+00,1.156128520196859411e+00,1.148559986568303382e+00,9.925799558375754117e-01,9.944059062876642319e-01,9.951437846845144763e-01,9.932641661065219063e-01,1.009431555492650956e+00,1.009600337792997404e+00,1.008832715398867430e+00,1.009815089558462109e+00
