1.000048483802077781e+00,1.000050476659402943e+00,9.996342961056188248e-01,9.999255822151001949e-01,9.999927796538894409e-01,9.999401522368914774e-01,9.996960000000000290e-01,1.000229999999999952e+00,1.000156000000000045e+00,1.000197999999999920e+00,9.999040000000000150e-01,9.999179999999999735e-01,9.996680000000000010e-01,1.000048000000000048e+00,9.999759999999999760e-01,1.000089999999999923e+00,1.000310000000000032e+00,1.000156000000000045e+00,9.998353223304703441e-01,9.999099081169079417e-01,9.999624436508138814e-01,1.000054870057685008e+00,9.999331227996399729e-01,9.998495923163679411e-01,9.999620000000000175e-01,1.000102000000000046e+00,1.000281999999999893e+00,1.000040000000000040e+00,1.000121999999999955e+00,1.000097999999999931e+00,9.999959999999999960e-01,1.000183999999999962e+00,9.999540000000000095e-01,1.000142000000000087e+00,9.999000000000000110e-01,1.000067999999999957e+00,9.999816238456604722e-01,9.999758578643762608e-01,1.000315536146650475e+00,9.999781652967520973e-01,1.000030997907958907e+00,1.000160918830920398e+00,9.999559999999999560e-01,1.000196000000000085e+00,9.997840000000000060e-01,9.996979999999999755e-01,1.000156000000000045e+00,9.998939999999999495e-01,1.000312000000000090e+00,9.999200000000000310e-01,1.000102000000000046e+00,1.000173999999999896e+00,9.997219999999999995e-01,9.998920000000000030e-01,1.000047330952441582e+00,1.000065715728752469e+00,9.997318435790264468e-01,9.998856740981921787e-01,9.999733137084989565e-01,1.000062427886167615e+00,1.000105999999999939e+00,1.000050000000000106e+00,9.997460000000000235e-01,1.000166000000000111e+00,9.999580000000000135e-01,9.999940000000000495e-01,9.996500000000000385e-01,9.998179999999999845e-01,9.999940000000000495e-01,1.000000000000000000e+00,9.999919999999999920e-01,1.000005999999999950e+00
1.000099444263558457e+00,1.000119480230740487e+00,9.994104069657571143e-01,9.998442268760409091e-01,9.999595593077789113e-01,9.999083547263146743e-01,9.994380000000000486e-01,1.000340000000000007e+00,1.000353999999999965e+00,1.000518000000000018e+00,9.998980000000000645e-01,9.998199999999999310e-01,9.993140000000000356e-01,1.000110000000000054e+00,9.999679999999999680e-01,1.000209999999999821e+00,1.000564000000000009e+00,1.000315999999999983e+00,9.996881091270347630e-01,9.998225944084089267e-01,9.999450796897831895e-01,1.000082384776310729e+00,9.998971745314680915e-01,9.996744983412348962e-01,9.999099999999999655e-01,1.000242000000000075e+00,1.000581999999999860e+00,1.000134000000000079e+00,1.000233999999999845e+00,1.000195999999999863e+00,9.999599999999999600e-01,1.000329999999999941e+00,9.998940000000000605e-01,1.000323999999999991e+00,9.998380000000000045e-01,1.000129999999999963e+00,9.999962182540694799e-01,9.999390796897832390e-01,1.000610536759395153e+00,9.999573011562526981e-01,1.000122137951541479e+00,1.000294231060123051e+00,9.998899999999999455e-01,1.000450000000000061e+00,9.995359999999999800e-01,9.993879999999999431e-01,1.000280000000000058e+00,9.997659999999999325e-01,1.000630000000000130e+00,9.998280000000000500e-01,1.000182000000000127e+00,1.000347999999999793e+00,9.994260000000000366e-01,9.997519999999999740e-01,1.000086954798102168e+00,1.000154058874503038e+00,9.994883059530794700e-01,9.997687624099467207e-01,9.999439913780285849e-01,1.000080512626584817e+00,1.000183999999999962e+00,1.000092000000000203e+00,9.994279999999999831e-01,1.000254000000000199e+00,9.999460000000000015e-01,1.000005999999999950e+00,9.993000000000000771e-01,9.996760000000000090e-01,9.999760000000000870e-01,1.000011999999999901e+00,9.999900000000000455e-01,1.000019999999999909e+00
1.000176404725039214e+00,1.000195362481734351e+00,9.990516650121530340e-01,9.997986791488261415e-01,9.999590252531693757e-01,9.998484150801141279e-01,9.991440000000000321e-01,1.000504000000000060e+00,1.000634000000000023e+00,1.000884000000000107e+00,9.999980000000000535e-01,9.997419999999999085e-01,9.989560000000000661e-01,1.000124000000000013e+00,9.999519999999999520e-01,1.000333999999999834e+00,1.000817999999999985e+00,1.000461999999999962e+00,9.995855233405971374e-01,9.997256740981921297e-01,9.999169375541594462e-01,1.000132627416997932e+00,9.998578623022654766e-01,9.995492622304781305e-01,9.998699999999999255e-01,1.000380000000000047e+00,1.000873999999999819e+00,1.000184000000000184e+00,1.000383999999999940e+00,1.000279999999999836e+00,1.000003999999999893e+00,1.000456000000000012e+00,9.998420000000000085e-01,1.000545999999999935e+00,9.997800000000000020e-01,1.000203999999999871e+00,9.999952979438526679e-01,9.999226949134724096e-01,1.000937679507763578e+00,9.999803537546325671e-01,1.000229562266371719e+00,1.000460463599542438e+00,9.998419999999998975e-01,1.000722000000000111e+00,9.992139999999999356e-01,9.990339999999999776e-01,1.000448000000000004e+00,9.995839999999999170e-01,1.000842000000000231e+00,9.997280000000000610e-01,1.000288000000000066e+00,1.000581999999999860e+00,9.991600000000000481e-01,9.995919999999999250e-01,1.000139507575950715e+00,1.000253916738879312e+00,9.992331617254146536e-01,9.996506877707973526e-01,9.998799913780286319e-01,1.000108463853349505e+00,1.000288000000000066e+00,1.000148000000000259e+00,9.991639999999999411e-01,1.000448000000000226e+00,9.999259999999999815e-01,9.999979999999999425e-01,9.991000000000000991e-01,9.995300000000000296e-01,9.999780000000000335e-01,1.000001999999999835e+00,1.000002000000000058e+00,1.000027999999999917e+00
1.000253950972957551e+00,1.000256768073325420e+00,9.987026890398331691e-01,9.997497674605807516e-01,9.999393110037132493e-01,9.998451531034432405e-01,9.988679999999999781e-01,1.000684000000000129e+00,1.000828000000000051e+00,1.001136000000000026e+00,9.999380000000001045e-01,9.996299999999999075e-01,9.986360000000000792e-01,1.000178000000000011e+00,9.999239999999999240e-01,1.000419999999999865e+00,1.001144000000000034e+00,1.000609999999999999e+00,9.994747451660040971e-01,9.996494314575049556e-01,9.998819167388792728e-01,1.000190719300090070e+00,9.998301064222490098e-01,9.994007712857253534e-01,9.998319999999999430e-01,1.000450000000000061e+00,1.001135999999999804e+00,1.000230000000000175e+00,1.000510000000000010e+00,1.000427999999999873e+00,1.000039999999999818e+00,1.000652000000000097e+00,9.998000000000000220e-01,1.000758000000000036e+00,9.997019999999999795e-01,1.000273999999999885e+00,9.999832146827319912e-01,9.998867451660040651e-01,1.001251550178193339e+00,1.000073397731041203e+00,1.000292886076138421e+00,1.000661391052434235e+00,9.997979999999998535e-01,1.000954000000000121e+00,9.988979999999999526e-01,9.987540000000000306e-01,1.000564000000000009e+00,9.994419999999999416e-01,1.001160000000000272e+00,9.996100000000001096e-01,1.000382000000000104e+00,1.000801999999999969e+00,9.988640000000000851e-01,9.994699999999999696e-01,1.000184302994486574e+00,1.000334946176130835e+00,9.989854317113122661e-01,9.995536339469281994e-01,9.997915060966543477e-01,1.000148941992048846e+00,1.000377999999999989e+00,1.000220000000000331e+00,9.989519999999999511e-01,1.000604000000000271e+00,9.998799999999999910e-01,9.999979999999999425e-01,9.987200000000000522e-01,9.993800000000000461e-01,9.999720000000000830e-01,1.000011999999999901e+00,1.000008000000000008e+00,1.000051999999999941e+00
1.000281044948090559e+00,1.000312307178568894e+00,9.984542816100082652e-01,9.996795836943966895e-01,9.999304338033532247e-01,9.998102342725229130e-01,9.985039999999999472e-01,1.000942000000000220e+00,1.000982000000000038e+00,1.001516000000000073e+00,9.999760000000000870e-01,9.995319999999998650e-01,9.983480000000001242e-01,1.000235999999999903e+00,9.999119999999999120e-01,1.000539999999999763e+00,1.001502000000000114e+00,1.000758000000000036e+00,9.993439669914110368e-01,9.995681680015376935e-01,9.998508959235991034e-01,1.000236083261120790e+00,9.997703089116721786e-01,9.992304641071566573e-01,9.997999999999999110e-01,1.000601999999999991e+00,1.001413999999999804e+00,1.000352000000000130e+00,1.000604000000000049e+00,1.000513999999999903e+00,1.000007999999999786e+00,1.000858000000000025e+00,9.997420000000000195e-01,1.000914000000000081e+00,9.995619999999999505e-01,1.000335999999999892e+00,9.999948801589528813e-01,9.998560674964743766e-01,1.001535044694283672e+00,1.000063320387106103e+00,1.000379339828220138e+00,1.000840945922323977e+00,9.997499999999998055e-01,1.001168000000000058e+00,9.985879999999999201e-01,9.984640000000000182e-01,1.000714000000000103e+00,9.993319999999998871e-01,1.001412000000000191e+00,9.995060000000001166e-01,1.000470000000000192e+00,1.001031999999999922e+00,9.985560000000001102e-01,9.993459999999999566e-01,1.000238462374053006e+00,1.000417339574413145e+00,9.987539027073366604e-01,9.994222369773084758e-01,9.997495979797463850e-01,1.000160784091778776e+00,1.000464000000000020e+00,1.000264000000000264e+00,9.986839999999999051e-01,1.000718000000000218e+00,9.998519999999999630e-01,9.999859999999999305e-01,9.983680000000000332e-01,9.992080000000000961e-01,9.999360000000000470e-01,1.000009999999999843e+00,9.999980000000000535e-01,1.000067999999999957e+00
1.000322197797726798e+00,1.000395662517628237e+00,9.981202087039624526e-01,9.995933582976522791e-01,9.999183850301179843e-01,9.996890225483837655e-01,9.982699999999999907e-01,1.001130000000000297e+00,1.001206000000000040e+00,1.001834000000000113e+00,1.000040000000000040e+00,9.994479999999998920e-01,9.980140000000001788e-01,1.000267999999999935e+00,9.998659999999999215e-01,1.000679999999999792e+00,1.001746000000000025e+00,1.000877999999999934e+00,9.991697832252269817e-01,9.994754400794763072e-01,9.998150466811941417e-01,1.000280811183182239e+00,9.997022601384368823e-01,9.990762660556227193e-01,9.997899999999999565e-01,1.000745999999999913e+00,1.001643999999999757e+00,1.000486000000000208e+00,1.000658000000000047e+00,1.000591999999999926e+00,1.000019999999999687e+00,1.001012000000000013e+00,9.996899999999999675e-01,1.001103999999999994e+00,9.994399999999999951e-01,1.000409999999999799e+00,1.000006110606331156e+00,9.998320674964743526e-01,1.001871409268058954e+00,1.000118314110982842e+00,1.000462278861675935e+00,1.001028006888868171e+00,9.996819999999998485e-01,1.001352000000000020e+00,9.982679999999999332e-01,9.980379999999999807e-01,1.000850000000000017e+00,9.992999999999998550e-01,1.001668000000000225e+00,9.993980000000001196e-01,1.000536000000000092e+00,1.001301999999999914e+00,9.982180000000001607e-01,9.992999999999999661e-01,1.000300236977308632e+00,1.000512126370977528e+00,9.984538798000154314e-01,9.993118105704372756e-01,9.997112045814642300e-01,1.000180575938977023e+00,1.000568000000000124e+00,1.000292000000000181e+00,9.983859999999998847e-01,1.000876000000000321e+00,9.998340000000000005e-01,9.999939999999999385e-01,9.979540000000000077e-01,9.990460000000001006e-01,9.999560000000000670e-01,1.000003999999999893e+00,1.000002000000000058e+00,1.000051999999999941e+00
1.000396622725301610e+00,1.000429946788875757e+00,9.978049225944810585e-01,9.995111242789365136e-01,9.998982357518193531e-01,9.996553255428703988e-01,9.979839999999999822e-01,1.001352000000000242e+00,1.001402000000000125e+00,1.002154000000000211e+00,1.000136000000000136e+00,9.993539999999998535e-01,9.976160000000001693e-01,1.000310000000000032e+00,9.998559999999999670e-01,1.000813999999999870e+00,1.002043999999999935e+00,1.001025999999999971e+00,9.990388126624785148e-01,9.993944695167278347e-01,9.997877832252268782e-01,1.000331497474683307e+00,9.996199270939540860e-01,9.989386451685550172e-01,9.997599999999999820e-01,1.000917999999999974e+00,1.001865999999999701e+00,1.000546000000000157e+00,1.000776000000000110e+00,1.000713999999999881e+00,1.000047999999999604e+00,1.001192000000000082e+00,9.996479999999999810e-01,1.001284000000000063e+00,9.993720000000000381e-01,1.000493999999999772e+00,9.999993410537094674e-01,9.997989964286624343e-01,1.002161874346897630e+00,1.000061593585403585e+00,1.000619108768097121e+00,1.001204047040131995e+00,9.996499999999998165e-01,1.001540000000000097e+00,9.979439999999999422e-01,9.975840000000000263e-01,1.001028000000000029e+00,9.992479999999998030e-01,1.001978000000000257e+00,9.992820000000001146e-01,1.000642000000000031e+00,1.001595999999999931e+00,9.979220000000001978e-01,9.991839999999999611e-01,1.000355375541594816e+00,1.000581005050634076e+00,9.981505431841952714e-01,9.991742212126621947e-01,9.996909533188057528e-01,1.000189983009864392e+00,1.000658000000000047e+00,1.000350000000000072e+00,9.981279999999999042e-01,1.001026000000000415e+00,9.998019999999999685e-01,1.000009999999999843e+00,9.976700000000000568e-01,9.988580000000001347e-01,9.999560000000000670e-01,1.000017999999999851e+00,9.999920000000001030e-01,1.000055999999999834e+00
1.000460077090127964e+00,1.000493142748368758e+00,9.974273694576949456e-01,9.994328988821921111e-01,9.999099443378969276e-01,9.995819041866330634e-01,9.976260000000000128e-01,1.001582000000000194e+00,1.001586000000000087e+00,1.002464000000000244e+00,1.000146000000000202e+00,9.992699999999998806e-01,9.973100000000001408e-01,1.000360000000000138e+00,9.998199999999999310e-01,1.000939999999999941e+00,1.002349999999999852e+00,1.001163999999999943e+00,9.988759842353537310e-01,9.993142268760407676e-01,9.997499339828219700e-01,1.000398861435713993e+00,9.995812509037208526e-01,9.987944887475813660e-01,9.997300000000000075e-01,1.001044000000000045e+00,1.002163999999999611e+00,1.000634000000000245e+00,1.000862000000000140e+00,1.000793999999999961e+00,1.000079999999999636e+00,1.001352000000000020e+00,9.995819999999999705e-01,1.001548000000000105e+00,9.992779999999999996e-01,1.000585999999999753e+00,1.000001985714650043e+00,9.997192979438526139e-01,1.002471795269858967e+00,9.999931903396607202e-01,1.000739805160865803e+00,1.001396873987960401e+00,9.995819999999998595e-01,1.001794000000000073e+00,9.976819999999999578e-01,9.973420000000000618e-01,1.001182000000000016e+00,9.991359999999998021e-01,1.002256000000000258e+00,9.991660000000001096e-01,1.000731999999999955e+00,1.001781999999999950e+00,9.976420000000002508e-01,9.991280000000000161e-01,1.000420413600817682e+00,1.000639105555697572e+00,9.978510644327512891e-01,9.990525313498237470e-01,9.996454386001799586e-01,1.000223925614657672e+00,1.000768000000000102e+00,1.000398000000000120e+00,9.978479999999999572e-01,1.001148000000000371e+00,9.997639999999999860e-01,9.999959999999998850e-01,9.972400000000000153e-01,9.986940000000000817e-01,9.999520000000000630e-01,1.000033999999999867e+00,9.999720000000000830e-01,1.000033999999999867e+00
1.000499623338046318e+00,1.000536146319706221e+00,9.971907610177432879e-01,9.993563303396971742e-01,9.999055524189111033e-01,9.995307757236145951e-01,9.972800000000000553e-01,1.001826000000000105e+00,1.001826000000000105e+00,1.002760000000000318e+00,1.000062000000000229e+00,9.991679999999998341e-01,9.969500000000001139e-01,1.000416000000000194e+00,9.997939999999999605e-01,1.001075999999999855e+00,1.002673999999999843e+00,1.001317999999999930e+00,9.987403273811041871e-01,9.992555492065110512e-01,9.997108629150101011e-01,1.000463639610307043e+00,9.995702315677370553e-01,9.986463825791394022e-01,9.997260000000000035e-01,1.001122000000000067e+00,1.002421999999999702e+00,1.000694000000000194e+00,1.000994000000000161e+00,1.000888000000000000e+00,1.000037999999999538e+00,1.001538000000000039e+00,9.995140000000000136e-01,1.001720000000000166e+00,9.991219999999999546e-01,1.000673999999999841e+00,1.000013065404433243e+00,9.996990553031654958e-01,1.002819917202947275e+00,1.000060686588854608e+00,1.000851865514665207e+00,1.001556194839134273e+00,9.995199999999998530e-01,1.001929999999999987e+00,9.974179999999999158e-01,9.969140000000000779e-01,1.001327999999999996e+00,9.990079999999997851e-01,1.002548000000000217e+00,9.990260000000000806e-01,1.000821999999999878e+00,1.001979999999999871e+00,9.974000000000002863e-01,9.989999999999999991e-01,1.000461501912572215e+00,1.000743783225227279e+00,9.975407572541825640e-01,9.989434775259545818e-01,9.996455807358036738e-01,1.000241433190608431e+00,1.000868000000000091e+00,1.000442000000000053e+00,9.975899999999999768e-01,1.001252000000000475e+00,9.997300000000000075e-01,9.999699999999999145e-01,9.969200000000000284e-01,9.985220000000001317e-01,9.999520000000000630e-01,1.000047999999999826e+00,9.999580000000001245e-01,1.000037999999999760e+00
1.000580926945277449e+00,1.000579434162291115e+00,9.969391231405400067e-01,9.992496612921388799e-01,9.999022315677371653e-01,9.994860579028209679e-01,9.968580000000000219e-01,1.002032000000000034e+00,1.001994000000000051e+00,1.003150000000000208e+00,1.000036000000000147e+00,9.990319999999998091e-01,9.966020000000000989e-01,1.000444000000000111e+00,9.997719999999999940e-01,1.001179999999999959e+00,1.003007999999999900e+00,1.001484000000000041e+00,9.986146288962943762e-01,9.991895492065110407e-01,9.996724278861675028e-01,1.000532509667992231e+00,9.995043335520968908e-01,9.984930545852905848e-01,9.996880000000000210e-01,1.001260000000000039e+00,1.002739999999999743e+00,1.000746000000000135e+00,1.001056000000000168e+00,1.000999999999999890e+00,1.000015999999999572e+00,1.001767999999999992e+00,9.994600000000000151e-01,1.001924000000000259e+00,9.989919999999999911e-01,1.000757999999999814e+00,1.000032245599279834e+00,9.996622771285724740e-01,1.003158566047970046e+00,1.000081136156854233e+00,1.000969976120996252e+00,1.001739799961555599e+00,9.994659999999998545e-01,1.002167999999999948e+00,9.971199999999998953e-01,9.965880000000000294e-01,1.001468000000000025e+00,9.988899999999998336e-01,1.002838000000000118e+00,9.988760000000000971e-01,1.000933999999999768e+00,1.002145999999999981e+00,9.971340000000002979e-01,9.990480000000000471e-01,1.000514489719263489e+00,1.000854460894756937e+00,9.972440064247999336e-01,9.988278967901508265e-01,9.996287436867076215e-01,1.000237627058060186e+00,1.000986000000000153e+00,1.000492000000000159e+00,9.973139999999999228e-01,1.001342000000000398e+00,9.996800000000000130e-01,9.999739999999999185e-01,9.965580000000000549e-01,9.983560000000001322e-01,9.999480000000000590e-01,1.000033999999999867e+00,9.999740000000001405e-01,1.000025999999999859e+00
