2.158382743522698988e+00,2.058908270709454591e+00,4.275554076551203231e+00,4.784509974821720135e+00,5.746739417348184276e+00,4.478828934746964308e+00,4.044059829279105678e+00,9.605536297601866558e-01,4.641532467257036387e+00,4.361132616807760876e+00,2.666318980449643217e+00,4.394079318452385863e+00,2.698476041505485146e+00,2.783230328270377196e+00,1.475579593808156176e+00,5.098931836022176256e+00,4.591008803343606282e+00,1.080100784363095867e+00,3.739440111652136078e+00,1.286761279078243225e+00,3.131224721295011726e+00,2.952464214433323075e+00,5.628645369753354721e+00,2.465247273478251011e-01,3.291652856768560564e+00,3.423269670244331042e+00,2.302413743041367589e+00,4.726532916871401646e+00,1.986600767471420115e+00,1.597796128377478420e+00,6.096716517574572336e+00,2.618872331963516764e+00,3.973100347246469433e+00,1.149769760128788620e+00,9.251392306531210918e-01
2.157582743522699076e+00,2.057708270709454723e+00,4.274554076551202897e+00,4.784869974821719829e+00,5.746819417348183912e+00,4.480228934746964597e+00,4.044259829279106100e+00,9.574297300593608284e-01,4.633487386395003682e+00,4.362594461093819653e+00,2.661771928036404944e+00,4.471114603606472393e+00,2.699969538171542283e+00,2.782292822635991758e+00,1.475113394458139604e+00,5.097891459109910706e+00,4.589777583002509154e+00,1.080636846720980815e+00,3.737863157587125951e+00,1.286453068272600753e+00,3.130820259890856772e+00,2.951172407533137143e+00,5.622615143077101862e+00,2.474442662773095880e-01,3.288859476246414282e+00,3.423306989154297764e+00,2.302563648306636956e+00,4.726759411339245709e+00,1.985746973739539456e+00,1.596068802182927238e+00,6.095934519240258531e+00,2.618102374983204861e+00,3.972412218886857360e+00,1.148611266180298962e+00,9.239454562111788505e-01
2.156942743522698880e+00,2.056348270709454695e+00,4.273794076551203247e+00,4.786309974821719493e+00,5.747259417348184130e+00,4.481148934746964407e+00,4.044379829279105998e+00,9.541678348801990728e-01,4.629927057943331370e+00,4.363244107862388255e+00,2.655742587959298184e+00,4.562642526219624628e+00,2.700725155089302110e+00,2.781980162363826725e+00,1.474587131018788799e+00,5.097142911620516692e+00,4.588628175532717179e+00,1.080880113305310530e+00,3.736626743547758700e+00,1.286025483360472288e+00,3.130395316293821839e+00,2.947694786891794205e+00,5.616446196450321615e+00,2.481105548521923276e-01,3.286132954338650158e+00,3.423387604968600950e+00,2.302652144760812813e+00,4.728835132535063934e+00,1.984894982742299474e+00,1.594868564441362491e+00,6.095060824126680821e+00,2.616982143292931440e+00,3.971379944686371122e+00,1.147597728347798274e+00,9.230939738579382325e-01
2.155942743522698990e+00,2.054988270709454667e+00,4.272754076551203539e+00,4.787349974821719201e+00,5.747859417348184508e+00,4.482348934746964275e+00,4.044539829279106158e+00,9.516840143041950251e-01,4.621276861491262267e+00,4.364813266827817451e+00,2.652436889305472612e+00,4.577309670702410571e+00,2.702248220647593069e+00,2.781563155192614101e+00,1.474069141682811557e+00,5.096221635119090543e+00,4.587601652267380814e+00,1.081379213738246747e+00,3.735879811197474698e+00,1.285271151022723490e+00,3.130201686449383125e+00,2.944310923813354020e+00,5.610366862085160555e+00,2.490055181016830599e-01,3.283126090118936968e+00,3.423374633863769834e+00,2.302299882044918533e+00,4.730824547025894056e+00,1.984005441571710326e+00,1.593428335170254728e+00,6.094141578781040458e+00,2.615938144702525392e+00,3.970343712670552971e+00,1.146370759266406303e+00,9.222978035995034185e-01
2.155302743522698794e+00,2.053468270709454480e+00,4.271994076551203889e+00,4.788429974821719171e+00,5.748379417348184361e+00,4.483508934746963881e+00,4.044659829279106056e+00,9.476192265636667056e-01,4.614431445521069541e+00,4.366219097415629413e+00,2.648006475528253745e+00,4.648628288971051070e+00,2.703017576720379012e+00,2.780415920208945124e+00,1.473629267330049508e+00,5.095632185181692364e+00,4.586246218566357946e+00,1.081541703561073708e+00,3.734963537629531594e+00,1.284920571189948291e+00,3.129879927246175253e+00,2.941550448597489265e+00,5.603953140286353829e+00,2.501669369961732059e-01,3.279831718925653394e+00,3.423555450960579005e+00,2.302079320485116654e+00,4.732398566729295375e+00,1.982768970767712080e+00,1.592185247979521101e+00,6.092821262474799049e+00,2.614381999436100390e+00,3.969460905941208928e+00,1.145003109954973564e+00,9.218328643363978836e-01
2.154502743522698882e+00,2.051428270709454438e+00,4.271314076551203875e+00,4.789829974821719460e+00,5.748579417348184784e+00,4.484988934746963807e+00,4.045099829279106274e+00,9.444662043442896282e-01,4.604086365283225568e+00,4.367624061643362587e+00,2.643736004800219419e+00,4.711008113753769599e+00,2.714673115014143434e+00,2.780102942712072700e+00,1.473360449746350609e+00,5.094429164335597449e+00,4.584808240357873821e+00,1.082626917150227186e+00,3.733481525161427950e+00,1.284246344139659435e+00,3.129682717198878361e+00,2.939180111908898052e+00,5.596336883696626963e+00,2.514679628000034972e-01,3.276342210764870089e+00,3.423715271536688309e+00,2.301535261349018757e+00,4.733358715981032638e+00,1.981468444333840839e+00,1.591183964531600603e+00,6.091190067363598359e+00,2.613238958682993385e+00,3.968368018059289515e+00,1.143775216001719830e+00,9.208270682229818815e-01
2.153102743522699036e+00,2.049828270709454614e+00,4.270234076551203906e+00,4.790989974821719066e+00,5.748659417348184419e+00,4.486068934746963777e+00,4.045419829279106594e+00,9.410421527894422544e-01,4.593990544621025407e+00,4.368542474499989225e+00,2.640554836106142389e+00,4.791206889518549339e+00,2.713099104097388192e+00,2.779267403731124908e+00,1.472984075546173166e+00,5.093515621805377869e+00,4.583780805624054544e+00,1.082794279412083061e+00,3.732084845971124665e+00,1.283661183178525844e+00,3.129173655745286720e+00,2.936724527681852770e+00,5.589173292588959008e+00,2.521529905617974077e-01,3.273908275972194470e+00,3.423772344898756259e+00,2.301328996203049648e+00,4.734697051847032157e+00,1.980392171400725987e+00,1.590174814036945161e+00,6.090127788839063250e+00,2.611615744249544679e+00,3.967326173275039558e+00,1.142952587291304889e+00,9.202360971876818452e-01
2.151822743522699088e+00,2.048348270709454688e+00,4.269394076551203732e+00,4.792349974821719094e+00,5.749139417348184011e+00,4.487268934746963644e+00,4.045779829279106288e+00,9.364132407962371119e-01,4.585470063359124104e+00,4.370055011208694218e+00,2.636224354896811395e+00,4.849597225966321368e+00,2.714687912797125957e+00,2.778222130957623381e+00,1.472398183160558149e+00,5.092121809844731395e+00,4.583081944074739233e+00,1.083104046987982461e+00,3.730474917985362904e+00,1.283182654100629039e+00,3.129121639986097492e+00,2.934078349762982096e+00,5.581865291642548854e+00,2.529382933974064218e-01,3.270720321823600063e+00,3.423846086208591988e+00,2.301611016495198836e+00,4.735783338473013693e+00,1.979083295367052964e+00,1.589162471150497913e+00,6.088874181453815204e+00,2.610174499607758047e+00,3.966364042392485079e+00,1.142054735972364510e+00,9.194173409423945786e-01
2.150302743522698901e+00,2.046628270709454522e+00,4.268554076551203558e+00,4.793629974821719486e+00,5.749619417348183603e+00,4.488868934746963468e+00,4.046259829279105880e+00,9.307041080465308092e-01,4.579592141839284203e+00,4.371458712022698201e+00,2.633383957200656322e+00,4.868405574406683201e+00,2.717096164550653725e+00,2.777280524456141375e+00,1.471464258454390439e+00,5.091107427355507475e+00,4.581519274459323832e+00,1.083342310707092526e+00,3.729474576217089776e+00,1.282829523967713881e+00,3.128881941589653604e+00,2.929545874456195520e+00,5.575164667700965637e+00,2.538279713226021528e-01,3.267242502242190483e+00,3.424065704521608300e+00,2.301402756390243720e+00,4.738686417344466939e+00,1.978138720208370671e+00,1.587909569828741319e+00,6.088036408384439824e+00,2.608970675734615163e+00,3.965342532240591300e+00,1.141140869170137906e+00,9.182053172235775662e-01
2.148782743522698713e+00,2.045348270709454575e+00,4.268314076551203762e+00,4.795189974821719048e+00,5.749779417348183763e+00,4.490228934746963496e+00,4.047099829279106054e+00,9.273694165375954146e-01,4.571565653499845894e+00,4.372645785129759766e+00,2.629762073709539294e+00,4.923070367887333099e+00,2.725237051913085740e+00,2.776337767727280248e+00,1.470439776469211868e+00,5.090023029820471834e+00,4.580120658312405446e+00,1.084130180637593588e+00,3.728177398857345004e+00,1.282355929016445018e+00,3.128656186172633191e+00,2.928160523803412740e+00,5.567106005932961565e+00,2.549084712846608758e-01,3.264262310978790715e+00,3.424095483635675841e+00,2.301777001830138225e+00,4.738401576626093181e+00,1.976873053592142604e+00,1.586586385048155634e+00,6.086746953913122482e+00,2.607451638191253362e+00,3.963453183051467210e+00,1.140795285386029034e+00,9.173565174096496300e-01
