9.923600000000000199e-01,1.008320000000000105e+00,1.016240000000000032e+00,1.015759999999999996e+00,1.000040000000000040e+00,9.466989271481223156e-01,1.012331867754933112e+00,1.003014456562316914e+00,9.998629792471673827e-01,1.026993088308020274e+00,1.014324129389435392e+00,9.405705614350258204e-01,1.002451280948742696e+00,9.514753463347445095e-01,9.999228809990201583e-01,1.000854843708098407e+00,1.005448517364871508e+00,1.009017285079746085e+00,1.003216394239906162e+00,1.009800230632047491e+00,1.042331260455316988e+00,9.536269968895954019e-01,9.995735591441080592e-01,9.932974317241943796e-01,9.809077238272793098e-01,9.982023494955046816e-01,9.997897124945326341e-01,1.000163152170229441e+00,1.000237496453102892e+00,1.000086927066608400e+00,9.999614297513879091e-01,1.000241415651625054e+00,9.999838658478961140e-01,9.997922398913900999e-01,1.000202764055892590e+00,1.000076852357314250e+00,9.999335602156917968e-01,1.000263866656473821e+00,1.000146272586361018e+00,9.999808022927811901e-01,9.998922752340296816e-01,9.996956402128600594e-01,1.000451782762281638e+00,1.000130103331171139e+00,1.000198829627433561e+00,1.000101806403508986e+00,1.000258125605189452e+00,9.995823837345378937e-01,9.999587364663603539e-01,9.997116669872156969e-01,1.000200293961879927e+00,1.000000000000000000e+00,1.000040367378858930e+00,1.000000000000000000e+00,9.999199256074987607e-01,9.998725355300028816e-01,1.000080639831760987e+00,9.996662181363347166e-01,1.000016090872294150e+00,1.000156576721374702e+00,9.986949421176685160e-01,1.000979009647631868e+00,9.992726354825534063e-01,9.995572754916730585e-01,1.001431477675476911e+00,1.000116668908563433e+00,9.998410036269366197e-01,1.000031296064962882e+00,9.999741236468672190e-01,1.000160125239553777e+00,9.989376429852314665e-01,9.999740484170511756e-01,1.000345133213397242e+00,1.000933064253524130e+00,9.998530100395064402e-01
9.769200000000000106e-01,1.018600000000000172e+00,1.025400000000000089e+00,1.031079999999999997e+00,9.934800000000000297e-01,8.886188420321011749e-01,1.003243317087328945e+00,1.019330057543114787e+00,1.001447412735047227e+00,1.063719225789000244e+00,1.024411899062495968e+00,8.718055831729442096e-01,1.011372924645936644e+00,8.990704821485259179e-01,1.000598147731117438e+00,9.974137205486610647e-01,1.014150763880677486e+00,1.021844634354817094e+00,1.012635714258911968e+00,1.029461080620128532e+00,1.054458572030059660e+00,9.256118842174220207e-01,9.847957050278502988e-01,9.754826297918821609e-01,9.810763595390732394e-01,9.875127790371964753e-01,9.970477790037647337e-01,1.001119385696960018e+00,1.002206735155598993e+00,1.000083836707691631e+00,1.000873410673124742e+00,9.992635769995180661e-01,9.998714731849553949e-01,1.001231503320196614e+00,9.994374437569476521e-01,1.000069679040805237e+00,1.000498163556654330e+00,1.000357182855272420e+00,9.996400084107579520e-01,9.998614252625548371e-01,9.995751111212126672e-01,9.994910248449541124e-01,1.001304057552014237e+00,9.998516381272912756e-01,1.000714413037415040e+00,9.995758610282780010e-01,1.000045063550956126e+00,9.998468270917617584e-01,1.000241321030639785e+00,9.997500961518064333e-01,1.000281732964451553e+00,1.001012660362279982e+00,9.994701233400654639e-01,9.995982675696152286e-01,9.998799159312681262e-01,9.998458169666836204e-01,1.000320703451192061e+00,1.000069229867773357e+00,9.998303586990098246e-01,9.999514506282862758e-01,9.999006937614427493e-01,1.000936966140351769e+00,1.000824764910357656e+00,9.981408253864297864e-01,1.000412298709080439e+00,1.000429094757414816e+00,9.996561609100389489e-01,9.998045244815079169e-01,9.998371893675741529e-01,1.000561489857524133e+00,1.001040218155948347e+00,9.979299938797959735e-01,9.987198085105880585e-01,1.002732634487276897e+00,1.000290938273288965e+00
9.520800000000000374e-01,1.032600000000000184e+00,1.028880000000000017e+00,1.046680000000000055e+00,9.788799999999999724e-01,8.257690144562996881e-01,9.739614783191219427e-01,1.046514092737454771e+00,1.001144480733516584e+00,1.109242024426132067e+00,1.024957666004664647e+00,8.102993497468944373e-01,1.019186088380959809e+00,8.463090917816662451e-01,1.001202800007946259e+00,9.814215321925567892e-01,1.027585009379002212e+00,1.039361037779110930e+00,1.025727518487924872e+00,1.060354816163187497e+00,1.041294170431765975e+00,9.117020242333869762e-01,9.506781734343688894e-01,9.597329128039820967e-01,9.822843775648543163e-01,9.657472622759891712e-01,9.905493558187395964e-01,1.001792876155159107e+00,1.005959958965628953e+00,1.000575736833837937e+00,1.001560932316717611e+00,9.956703109757232273e-01,1.001642368773578040e+00,1.003644840618214351e+00,9.977792343556007859e-01,9.988961178027832011e-01,1.002681356046767558e+00,1.000460662924990363e+00,9.995531988275691004e-01,9.993857629191970071e-01,9.996013823215683658e-01,1.000905435303466984e+00,1.000094663625725078e+00,9.990111262857299668e-01,1.001963611820259725e+00,9.993629979840954469e-01,9.999128131950486553e-01,9.994820274378944935e-01,1.000191579140323528e+00,9.998200097478263659e-01,1.001037881095303561e+00,1.000608098260074019e+00,9.993050592766457019e-01,9.985536345359613541e-01,9.996398530076724409e-01,1.000409444077799082e+00,1.001463325160468543e+00,9.999625304361164924e-01,1.000164494304311091e+00,9.984857856857031200e-01,1.004609804592628164e+00,1.000406804080072209e+00,1.000097256130109136e+00,1.003184266044815365e+00,9.921677830297698231e-01,1.000525913472164019e+00,9.988400638599121972e-01,9.997988477501397186e-01,9.997838460718642128e-01,1.000032883119035487e+00,9.996521310426260687e-01,1.001273996544600253e+00,1.000207966902605605e+00,1.005370674465981828e+00,9.950996794203671447e-01
9.170400000000000773e-01,1.051400000000000112e+00,1.024599999999999955e+00,1.057719999999999994e+00,9.530399999999999983e-01,7.550174490316020615e-01,9.231396961179078042e-01,1.080158677677663714e+00,9.803817163706252114e-01,1.155241066660448457e+00,1.002393987180747903e+00,7.564805202330495693e-01,1.025504084076415801e+00,7.939819553377522876e-01,1.011150085234307605e+00,9.516756293317876203e-01,1.043035172339327410e+00,1.059091149622781058e+00,1.041091170654253384e+00,1.100508234925329010e+00,1.001917453402987990e+00,9.099710534406517670e-01,9.053159493390047219e-01,9.407564704454742799e-01,9.949620844102761152e-01,9.356225573593510703e-01,9.804004824871370705e-01,1.002420732832124184e+00,1.011408416732385129e+00,1.001421532817443172e+00,1.001579934794789128e+00,9.928874033326637871e-01,1.002598350411310069e+00,1.005207413018760709e+00,9.985402877049788239e-01,1.000468064655798184e+00,1.003901488781567819e+00,1.000043956064576856e+00,9.990918122031853255e-01,1.000718007672775745e+00,1.000532418211373731e+00,1.000803495150606182e+00,1.002163942757328785e+00,9.986491018463372615e-01,1.001692193365087746e+00,1.001335360042372224e+00,1.000285491290176187e+00,1.001733407153347910e+00,9.978219798856375888e-01,9.990752718839479574e-01,1.002003891790461676e+00,1.001783291548241861e+00,1.000248292844378772e+00,9.994774173025672281e-01,1.001610474673922058e+00,9.988771881542328757e-01,1.003065301395484443e+00,1.001268759428483701e+00,9.993434343730167591e-01,9.986019102806524828e-01,1.006220275449393631e+00,1.002911266333041063e+00,1.006071744871709361e+00,9.952658794545077292e-01,9.924454495530569131e-01,9.986123067803485132e-01,9.996306878553665731e-01,1.001070851467324330e+00,9.983211540687342289e-01,1.000540085846253424e+00,9.953261581569459171e-01,9.999022185448145361e-01,1.003914768900115773e+00,1.006697453899749739e+00,9.953382981174888622e-01
8.781600000000000517e-01,1.074120000000000186e+00,1.014399999999999968e+00,1.070160000000000000e+00,9.217600000000000238e-01,6.796403809517481687e-01,8.684362916563848067e-01,1.123832924583641590e+00,9.216127088322794148e-01,1.176225832244322200e+00,9.563530983572574584e-01,7.088478735415748577e-01,1.031264603644780120e+00,7.461099653394679398e-01,1.027092953785334828e+00,9.078832221931982804e-01,1.057153701158372705e+00,1.077403836462691666e+00,1.052493473677116986e+00,1.142183257132180163e+00,9.344937907752669526e-01,9.149394883393331401e-01,8.538463991014143550e-01,9.154252775048251634e-01,1.024589660754894327e+00,8.955006914510796889e-01,9.706388094511835263e-01,1.002308524657257394e+00,1.015608758046275595e+00,9.994682500723265361e-01,1.001210452435478127e+00,9.962416771963759077e-01,1.003524103164861625e+00,1.001403147304075203e+00,9.984407884819239687e-01,9.984683864154414445e-01,1.003901435912168516e+00,1.001028111918024432e+00,1.000664069883094198e+00,1.000036901778917464e+00,1.001479144400808430e+00,9.985026856632098768e-01,1.001368150356485520e+00,1.000255013070685095e+00,9.995345933612541645e-01,1.000907172729818440e+00,1.003840592181466151e+00,1.001699509692701495e+00,9.981289062402598500e-01,9.967129339610839578e-01,1.001839597918408709e+00,1.001946057015015823e+00,1.000087405744912950e+00,9.993166472878544093e-01,1.000180146773252066e+00,9.978097428809080682e-01,1.003166006706053048e+00,1.002983196158563128e+00,1.002537272113101618e+00,1.000396121779858483e+00,1.006439560785350684e+00,1.002914980808536916e+00,1.008187647866996439e+00,9.947262688352852544e-01,9.923286633256241940e-01,9.995692261558636327e-01,9.992782799415679262e-01,9.973488625770019489e-01,9.960946537976527182e-01,1.002409252211985180e+00,9.950284126735284840e-01,1.001871697652026771e+00,1.001693320042151614e+00,1.004321836869843221e+00,9.977246768854441950e-01
8.452400000000001024e-01,1.099560000000000093e+00,1.002639999999999976e+00,1.081320000000000059e+00,8.882800000000000695e-01,6.148979027813834541e-01,8.172389616129673851e-01,1.167698356737433940e+00,8.278564080470649511e-01,1.193963595211631201e+00,8.867285691597072139e-01,6.678732892618953754e-01,1.039402429536002259e+00,7.017922917153421869e-01,1.052750334205969640e+00,8.546385819846773479e-01,1.067504819111006809e+00,1.084901313382283794e+00,1.054124049572741084e+00,1.183081697291968659e+00,8.424110469460300843e-01,9.270565984251993852e-01,7.954375787972909340e-01,8.884200660802468175e-01,1.068442926931326475e+00,8.549799378231983660e-01,9.585646255269537619e-01,1.001826738808808459e+00,1.023150642287808498e+00,9.982420600643442388e-01,9.991507571125514131e-01,9.943071142085908587e-01,1.003450300424279629e+00,1.004391626031508000e+00,9.985297666097273650e-01,9.975200624977204056e-01,1.003668535641609516e+00,1.000218965673706828e+00,1.000727392530969428e+00,1.001943251189112871e+00,1.005751391599860378e+00,9.976787935764523940e-01,9.961291054671697065e-01,1.003354191951422170e+00,9.976427120144358840e-01,9.984382203686481549e-01,1.004619803975929537e+00,1.005535433597637862e+00,9.949508356422118727e-01,9.951560491353623750e-01,1.003090254816284110e+00,1.003382301740376015e+00,1.004013221182605831e+00,1.000979927513776291e+00,9.984901569883759542e-01,1.003614802297069009e+00,1.003225565149841625e+00,1.001239658008962197e+00,1.000376975841570149e+00,9.939872416016029000e-01,1.006378628562195843e+00,1.003016328747714070e+00,1.013155952058228726e+00,9.876157981874754688e-01,9.956452231249477425e-01,9.980389708771453261e-01,9.979649777554326917e-01,9.986492246810860784e-01,9.969920484441584518e-01,1.003467948776554985e+00,9.921783167677930004e-01,9.962905648398489022e-01,1.003656524000284156e+00,1.004126942365147768e+00,9.987770640060806837e-01
8.147200000000001108e-01,1.124520000000000186e+00,9.911999999999999700e-01,1.090520000000000156e+00,8.612000000000000766e-01,5.723815260879213662e-01,7.839434999151491112e-01,1.182254023632085982e+00,6.666288129815786112e-01,1.209648189741129976e+00,7.981691602967786459e-01,6.390642828318360280e-01,1.043954597358972114e+00,6.710652423517590170e-01,1.082510741613394112e+00,7.933551469200135209e-01,1.074535674152025999e+00,1.076610892019015608e+00,1.051152227393338690e+00,1.219514573595896545e+00,7.412415792334142717e-01,9.373610157730488668e-01,7.423490613596644971e-01,8.630576543264563139e-01,1.117749514330645066e+00,8.191875999570971123e-01,9.537520186338176442e-01,9.991916310369819421e-01,1.024222254203899674e+00,9.966175874008088575e-01,9.979721222051287643e-01,9.961451263043757942e-01,1.002471617719716379e+00,1.000490920671817330e+00,9.995410891875619042e-01,1.001012512155390111e+00,1.002177855859907263e+00,9.994930239372722403e-01,9.997820632368139560e-01,1.003511327287556210e+00,1.001807598238991792e+00,9.940559968456165185e-01,9.963422920050177822e-01,1.007254679676978126e+00,9.965637838949183980e-01,9.965449924712893592e-01,1.007389479034782598e+00,1.004867921284781751e+00,9.904655363961443193e-01,9.982201860898802792e-01,1.003795927239459651e+00,1.000764754378002053e+00,1.000619748944107767e+00,9.996861885303647277e-01,9.934215132842859619e-01,1.007809513781704913e+00,1.000894764947819038e+00,1.000188715074695978e+00,9.947706212503535372e-01,9.944633541621094031e-01,1.008418353170243531e+00,1.007373180918210487e+00,1.011358040903802769e+00,9.862599800194167265e-01,9.960470358991162509e-01,9.952986054421116835e-01,9.967997511290005441e-01,9.980945159410433698e-01,9.989659707620502926e-01,1.001000188811870251e+00,9.930475512350961376e-01,9.990506090137752926e-01,1.005365874627468736e+00,1.001678386871009518e+00,9.959947242612585683e-01
7.992800000000001015e-01,1.151320000000000121e+00,9.842799999999999327e-01,1.093600000000000128e+00,8.407600000000000628e-01,5.533458434816255211e-01,7.548729776794700363e-01,1.216824372728133374e+00,4.724999148269611871e-01,1.226704023202101812e+00,7.122662401067425542e-01,6.203230871567942950e-01,1.044724473774921503e+00,6.548090806543268583e-01,1.106480925340311394e+00,7.310689655026534339e-01,1.080225377909698414e+00,1.046327409927140240e+00,1.047128657124013040e+00,1.244707787844137492e+00,6.546428105853183688e-01,9.334157243383133240e-01,7.005554098654648287e-01,8.436087906479472487e-01,1.154633147860551379e+00,7.862096146183350509e-01,9.616357928531773513e-01,9.986686444011182440e-01,1.021788130094294145e+00,9.944583791037597820e-01,9.930473442919957039e-01,9.921912859246503347e-01,1.005376773145735037e+00,1.003496620627162939e+00,1.004929002019205875e+00,9.997119517421834134e-01,1.004309332369293983e+00,1.004131963672609817e+00,9.997035715787311316e-01,1.001725381798449277e+00,1.002728690199198525e+00,9.951214469576524779e-01,9.981194510382753737e-01,1.006666475237997016e+00,9.980098793897902443e-01,9.955265821803580550e-01,1.006976226786165718e+00,1.005605756312640375e+00,9.916575001565448577e-01,9.960572048205161844e-01,1.003517911094439663e+00,1.001690582778555605e+00,1.002987605177967367e+00,1.000521960862523319e+00,9.966480319474499971e-01,1.003300469314494681e+00,1.002673932450019345e+00,1.005798289967383852e+00,9.928353058058112524e-01,9.946185486386192043e-01,1.006637017307672632e+00,1.011880262541537290e+00,1.013297132325958749e+00,9.880971829055404942e-01,9.907658635879431630e-01,9.925283189427700492e-01,9.994722775226619893e-01,1.000313926377206064e+00,9.975418456566785830e-01,1.002837074930223560e+00,9.960400847697129523e-01,9.992806254477544226e-01,1.006373286651975674e+00,1.002054850517644091e+00,9.941224795770383649e-01
7.984400000000001496e-01,1.175760000000000138e+00,9.829599999999999449e-01,1.088720000000000132e+00,8.300000000000000711e-01,5.448705689579231848e-01,7.422065352212318112e-01,1.242385200723799432e+00,2.843964909711778066e-01,1.239295332275792694e+00,6.291384648851527928e-01,6.024194822404159710e-01,1.045730634775082102e+00,6.492271888281344605e-01,1.126533726607923835e+00,6.705788257123961316e-01,1.088669779918877589e+00,9.992803315927624164e-01,1.048304023463102252e+00,1.267156252481283385e+00,5.855209748070518971e-01,9.171338823599615164e-01,6.683717551492882603e-01,8.317156916738533967e-01,1.182948227915545436e+00,7.640388966303693907e-01,9.739261431454822038e-01,1.000355027687729104e+00,1.016732592357812992e+00,9.934751884001445932e-01,9.944918266294894282e-01,9.933985474979830643e-01,1.003286788591986278e+00,1.003813834888998446e+00,1.006559652440212504e+00,1.001889207051050557e+00,1.002800040591109054e+00,9.991328118071056696e-01,1.003819143114377699e+00,1.001686934124557338e+00,1.000378927604621992e+00,9.967922729019312866e-01,1.007026214037220591e+00,1.002784795241269844e+00,1.001069875996431824e+00,9.973968158700382558e-01,1.006596768490815474e+00,1.006134008504375288e+00,9.907388773226777356e-01,9.951145037364580448e-01,1.008096898019904319e+00,1.004800836894973237e+00,9.976337877542421628e-01,9.976453326295772195e-01,9.990023093294518874e-01,1.001103565700107945e+00,1.002776102692622517e+00,1.006733615006442317e+00,9.922068010045395070e-01,9.992517054108575048e-01,1.009613185392433499e+00,1.011523783801079768e+00,1.014191863064470622e+00,9.798878089595866037e-01,9.886581066279889196e-01,1.007042863676900435e+00,9.928526181429365716e-01,1.001435391692290455e+00,9.984275936717190714e-01,9.983786502208176206e-01,9.985011392293238197e-01,9.981477561621984185e-01,1.010605893971711744e+00,1.001255004443803553e+00,9.911358506982959060e-01
8.082400000000001805e-01,1.197280000000000122e+00,9.871199999999999974e-01,1.081080000000000041e+00,8.271200000000000774e-01,5.413384487349230945e-01,7.402555620842419248e-01,1.293160623822944277e+00,1.178410039659676944e-01,1.261866054473316012e+00,5.624889550655117754e-01,5.927189624444797467e-01,1.040160516940708435e+00,6.546068517690734057e-01,1.141446657928535391e+00,6.151526478448474666e-01,1.100350445111337505e+00,9.468811790831218600e-01,1.051090392695587683e+00,1.283920795201530130e+00,5.327419265494155454e-01,8.964718814159958749e-01,6.402369370857902142e-01,8.308414696526382759e-01,1.200024342042560921e+00,7.472071369063527646e-01,9.998405396592496830e-01,1.002644423177685651e+00,1.013780759778528218e+00,9.940943343878478888e-01,9.964781174520249696e-01,9.967260066819434439e-01,1.005500366647933630e+00,9.973294563672089330e-01,1.011461666978983098e+00,1.002956690744481572e+00,1.003377634622764081e+00,1.000979241580776335e+00,1.004406931357139987e+00,1.001032738939007238e+00,1.000251360356648300e+00,9.993954124756051494e-01,1.010919303825300375e+00,9.994117875353030200e-01,9.980638863765128876e-01,9.987190682210718151e-01,1.003321228345168015e+00,1.006992699454992701e+00,9.934563320808607045e-01,9.988584349938551821e-01,1.003690896719322545e+00,9.987887090148299674e-01,1.003060680183369469e+00,1.006240510833490642e+00,9.992122056978489653e-01,1.002855711494485824e+00,1.004588049728868615e+00,1.004109394180909609e+00,9.901596689269567264e-01,9.995475106219166017e-01,1.006938313149955633e+00,1.016947452865995860e+00,1.013792126184351883e+00,9.722050081651374409e-01,9.858981874660809330e-01,1.008544655788081945e+00,9.878532359575392663e-01,1.002701540665066116e+00,9.981029427609435789e-01,1.004142081451276258e+00,1.000197818157060325e+00,9.981052571006094887e-01,1.004820227977470282e+00,1.007799881193170988e+00,9.848796577406531139e-01
