8.000000950118313359e-01,8.000001346800439395e-01,8.000001444042278420e-01,8.000001444042278420e-01,8.000001498126217969e-01,8.000001269840464335e-01,8.000001176469896391e-01,8.000001587300327177e-01,8.000001294497544047e-01,8.000001230768473137e-01,8.000011111049383228e-01,8.000001273884539410e-01,8.000001877932508831e-01,8.000001342280977923e-01,8.000007017519236152e-01,8.000001265821983232e-01,8.000002631575484635e-01,8.000001089917662123e-01,8.000002424239485155e-01,8.000001646089179852e-01,1.199999923076952690e+00,1.199999874213915518e+00,1.199999831932914374e+00,1.199999866220825329e+00,1.199999724138311574e+00,1.199999855072568788e+00,1.199999813953661398e+00,1.199999840637577142e+00,1.199999806763471621e+00,1.199999893333390188e+00,8.000036362975219140e-01,8.000000686106111258e-01,8.000001047119871256e-01,8.000000684931272144e-01,8.000000921658561026e-01,8.000000656814234556e-01,8.000001166180078505e-01,8.000000692041282502e-01,8.000000896860585131e-01,8.000000600600420952e-01,1.199999949937434307e+00,1.199999937791621285e+00,1.199999941775854007e+00,1.199999940476208282e+00,1.199999945725930495e+00,1.199999944598353352e+00,1.199999946737697165e+00,1.199999938556086443e+00,1.199999944903596516e+00,1.199999937984515430e+00,1.199998000019999900e+00,1.199995555654318924e+00,1.199999529412872024e+00,1.199980001999799928e+00,1.199999215689350196e+00,1.199998857149387810e+00,1.199996000079998293e+00,1.199997894759002648e+00,8.000044443456811871e-01,1.199995000124996825e+00,1.199999000005000038e+00,8.000023529134951961e-01,8.000006060587694368e-01,1.199999090913223210e+00,8.000033332777787276e-01,1.199986667555496211e+00,1.199999629630315479e+00,1.199998787886134011e+00,1.199999183676801362e+00,8.000006060587694368e-01,8.000399920015996980e-01,8.000012121138659893e-01,1.199998518529492353e+00,1.199997142897958557e+00,1.199998787886134011e+00,8.000021052409974631e-01,8.000012499921875797e-01,8.000002898546523245e-01,1.199996363702478197e+00,8.000079996800127935e-01,1.199999298248076274e+00,8.000007547141331221e-01,8.000018181652893690e-01,8.000013333244444524e-01,8.000010810752373747e-01,8.000030768757404598e-01,1.199999411766436097e+00,8.000024999687503913e-01,8.000015999872001071e-01,1.199998974364234083e+00,8.000007999967999606e-01,1.199999550562807826e+00,1.199997647086504804e+00,1.199999024395002944e+00,1.199998518529492353e+00,1.199998857149387810e+00,8.000016666527778320e-01,1.199998666675555548e+00,8.000007142831633278e-01,8.000014285612245812e-01
8.286437939638017225e-01,6.774611880989043211e-01,7.259046130245636608e-01,6.894999234196035331e-01,7.002132118618571432e-01,7.146341612358469986e-01,6.687953524312287845e-01,7.120365602710083675e-01,6.470168164470115890e-01,8.111666885180912612e-01,6.369996565268313260e-01,5.997610839877257627e-01,5.987836337130917341e-01,6.020103898789438412e-01,6.031187051724470338e-01,6.002183111801467907e-01,5.993128086467245375e-01,6.030771084279422656e-01,7.396132877966156149e-01,5.996475029865829809e-01,1.293793098119300877e+00,1.094527830442588279e+00,1.079812138222163265e+00,1.080416843960731121e+00,1.063687012923036690e+00,1.076134915860009311e+00,1.080851010690784930e+00,1.075332702158291687e+00,1.096925560641738961e+00,1.152976864920097322e+00,9.548559997133230226e-01,6.237663049542764293e-01,7.271483500680068213e-01,6.353489475379618945e-01,7.614312032755653492e-01,6.161262659901352023e-01,7.312451546966439730e-01,6.050563023515193040e-01,6.929320870928912246e-01,6.280145703523510869e-01,1.275848533409507768e+00,1.225996013341690505e+00,1.218854726254428922e+00,1.204383460620214619e+00,1.219773804465822842e+00,1.218462793383846554e+00,1.210682601145568027e+00,1.185609667924628630e+00,1.301477145177947214e+00,1.334534004848195732e+00,1.362495516951018448e+00,1.398346654169855263e+00,1.177777359478108687e+00,1.078056539872236819e+00,1.343239960852883774e+00,1.400900261028203309e+00,1.395879616988881633e+00,1.394944051433110177e+00,9.208545863270466425e-01,1.066214214604044752e+00,1.212873015358619355e+00,9.437310357326134103e-01,7.505752961832587999e-01,1.206284892440078194e+00,6.028312741241900197e-01,1.065689915838619717e+00,1.399894201480012423e+00,1.201494963667894433e+00,1.173782571362780525e+00,7.070087364520943884e-01,6.033304496869620337e-01,6.110323677124576136e-01,1.384428451833983109e+00,1.115683152886240537e+00,1.083282820269551472e+00,6.194900479089138212e-01,6.096385332645442023e-01,7.784925171375923769e-01,1.392910544312764731e+00,5.990988073606734465e-01,1.343957427080160194e+00,8.615624345847232579e-01,7.122256383093694687e-01,6.545949134207205145e-01,5.992925079947697409e-01,6.277441516312796121e-01,1.283861336348909088e+00,6.064348119789941816e-01,6.001495849376239367e-01,1.120649944522270847e+00,7.844067633522899818e-01,1.379104201702604282e+00,1.371760697644122784e+00,1.095674223568246397e+00,1.365200159147081260e+00,1.075335579199093061e+00,5.988845779734760510e-01,1.385778993526187275e+00,6.917223637495134581e-01,9.238398854741229904e-01
9.412930758887516625e-01,5.399126054519616247e-01,7.320946028916143211e-01,6.865885384296246396e-01,7.139207192262121415e-01,6.447081062308345212e-01,7.113251056150373675e-01,5.701530121350107949e-01,6.945649351811507000e-01,7.507065429450409111e-01,5.313692148039361740e-01,4.378743708565637771e-01,4.139381286725045683e-01,4.062380460139038973e-01,4.170648747631316988e-01,4.056525853106479618e-01,3.978303495836694736e-01,4.022859939225373327e-01,5.913578869762881052e-01,3.987105984622515420e-01,1.259921334861334508e+00,9.383863735368461745e-01,9.274940291916393686e-01,9.288431723601879852e-01,9.072728213459656521e-01,9.271597926696349967e-01,9.227282924985739099e-01,9.259353331736571713e-01,9.367124381930115318e-01,1.014473385280698414e+00,9.760961932851109912e-01,4.945618837486389086e-01,6.809098565739083453e-01,4.938859842896468622e-01,6.867192894728084696e-01,4.809278249333607258e-01,6.126160021316202631e-01,5.251098935696986159e-01,5.577278547256540042e-01,6.108968110390580186e-01,1.194684632965720583e+00,1.155524261695641153e+00,1.161879041816998415e+00,1.155460788941453876e+00,1.184348892627789862e+00,1.190951310996403834e+00,1.158233517269456447e+00,1.108451216470736078e+00,1.250883546217029574e+00,1.302634593191230428e+00,1.399747551074732588e+00,1.574253022552977610e+00,1.178246717601625804e+00,1.209170848062558257e+00,1.348815148023507104e+00,1.603316757090481826e+00,1.346498539622491331e+00,1.327993562247741455e+00,1.087329913126329428e+00,9.221138831023708571e-01,1.118881912529506861e+00,1.032103446803350533e+00,8.367643671444747744e-01,1.320113358336089560e+00,4.022346844457717063e-01,1.153095430520834519e+00,1.398413271121750734e+00,1.138976370367486668e+00,1.300400778280664138e+00,6.635822397744158829e-01,6.578328786676984619e-01,5.060911615809250419e-01,1.541192290399209242e+00,1.189899206055428538e+00,9.531150562990240438e-01,4.386972231019982127e-01,4.173967146382677740e-01,6.922121929224490655e-01,1.558136267576288647e+00,7.203978823354991734e-01,1.457653748880473499e+00,8.390814064269538353e-01,5.568309413180545508e-01,7.714902409791102311e-01,6.262796346874380804e-01,5.418149317746122628e-01,1.221518942830345900e+00,6.471491939720845910e-01,4.138051318191668937e-01,1.157532928644517289e+00,6.966690625653229052e-01,1.548925787520911035e+00,1.498045713351595198e+00,1.022640513503879633e+00,1.537685379998895208e+00,9.092707944830764610e-01,6.884580133009543523e-01,1.573541084973466342e+00,7.454132896481661108e-01,1.013372707301062103e+00
9.959447767436477861e-01,4.872512009799392918e-01,6.718463134538230630e-01,6.775139500891661504e-01,7.053064140489182510e-01,6.372482852305743073e-01,6.836756217809674130e-01,5.369891957833039520e-01,6.700081825708913419e-01,6.367322459340821750e-01,5.378079978391309135e-01,3.801563316181206797e-01,2.275104850261809586e-01,2.261382490943708024e-01,2.237238840453176225e-01,2.206851031275547936e-01,2.026154677140069860e-01,2.042812760632711777e-01,4.158064943008989989e-01,2.477336137468390820e-01,1.243173208332843727e+00,7.735073604110909162e-01,8.070778017481835542e-01,7.780307665729746525e-01,7.520566513787880769e-01,7.737674701421504153e-01,7.780057658378665142e-01,7.841393230402158299e-01,7.846893312052373171e-01,8.488848076147303967e-01,9.418233619501182874e-01,3.908013960263899689e-01,5.952375718484104183e-01,3.876124534363908358e-01,5.785184643616790856e-01,3.563434766437171830e-01,4.748567861961411340e-01,4.473900140871009401e-01,3.943768660508275570e-01,6.420240212205320374e-01,1.081194048204329405e+00,1.083280360810233045e+00,1.140273697063359126e+00,1.127108370816394034e+00,1.140828007835539726e+00,1.147842805472133687e+00,1.104980244848065674e+00,1.023745784780499379e+00,1.191713846481848638e+00,1.211705794617661924e+00,1.351713594871251090e+00,1.636644826399275221e+00,1.114434007105209012e+00,1.325035931362844366e+00,1.454724141332614629e+00,1.783966325049332724e+00,1.464602310975473110e+00,1.264419302438473558e+00,1.270353898553863159e+00,7.883306035357897645e-01,1.028447949732830491e+00,1.149315103105780889e+00,9.049724164717500852e-01,1.275280564996452703e+00,2.159416169759417470e-01,1.298471910337172686e+00,1.468268737081559916e+00,9.974822387435857696e-01,1.299353754350470735e+00,6.564071025125177705e-01,7.958576527070737594e-01,3.492291649066432413e-01,1.693459040586106301e+00,1.249236476219920622e+00,8.516196802251765341e-01,3.964105899579812853e-01,3.696148136296283360e-01,6.220884403947676278e-01,1.740109920616002448e+00,8.444693781103795871e-01,1.425367399748224795e+00,8.603543948327535551e-01,3.781295974563459450e-01,8.041373705459126109e-01,5.433483629393749403e-01,4.050420957517545939e-01,1.252808327958758294e+00,5.556020975976183607e-01,2.561780189725157419e-01,1.218234172982334940e+00,7.484663941371718643e-01,1.662171471322591021e+00,1.550645344346412990e+00,9.503881473157205217e-01,1.726518490773044201e+00,8.019259702116285915e-01,6.353726392211485052e-01,1.725267352073153848e+00,6.797307952781813656e-01,1.130286690435429620e+00
9.173469541430147034e-01,4.517175580477673091e-01,5.975700881916187202e-01,5.827095170491939369e-01,6.041312001158327671e-01,5.693483419480578345e-01,5.985927475122191366e-01,4.881725527681332610e-01,5.665665695243684574e-01,5.042198002142671553e-01,5.498774913315732649e-01,3.810040600404212552e-01,5.713210452460484867e-02,8.221025449725236078e-02,2.747991156929532885e-02,5.478778267431283489e-02,1.609997044154365398e-02,8.304884600118023208e-03,2.319275556709130548e-01,1.752537800392537926e-01,1.240110863866178637e+00,6.203259983696722824e-01,7.089086603595509128e-01,6.575811069085992777e-01,6.192874343262634307e-01,6.438663047263124550e-01,6.578036753660927438e-01,6.723363056002474858e-01,6.748343266815004515e-01,6.887717798718941964e-01,8.999130939715063171e-01,3.051078877687034008e-01,4.678348330123042187e-01,3.039040320375541171e-01,4.513261254876350104e-01,2.209026036808640348e-01,3.261163743126762604e-01,3.565068611505201046e-01,2.235997106321627459e-01,6.694927882335329761e-01,9.718006500506404244e-01,1.008511263373867539e+00,1.150228849442012979e+00,1.119641965988844357e+00,1.119721690152451821e+00,1.120706685381289480e+00,1.077624939402534565e+00,9.716991064031191838e-01,1.167678273278539791e+00,1.127722071439461127e+00,1.346675537806733880e+00,1.544364052329611159e+00,1.057591944860895916e+00,1.443529193081020123e+00,1.459469805391744313e+00,1.941009886579373900e+00,1.501505854250757777e+00,1.162849920686540806e+00,1.384636674454110983e+00,6.962770405430543930e-01,9.749796539202291168e-01,1.246305561654357685e+00,1.025466268609404485e+00,1.207615064449999220e+00,2.621089644489668635e-02,1.446949900791237198e+00,1.509443877851561533e+00,9.141874286913433956e-01,1.320871475820621255e+00,6.245492334774924714e-01,7.214640166125466658e-01,3.137389921408083038e-01,1.845599796814895166e+00,1.380397051868273106e+00,7.066946278129246917e-01,3.037257687707475839e-01,3.550837056548041826e-01,5.940521666020294189e-01,1.795004680101479844e+00,8.336784111706989631e-01,1.486577013536387160e+00,8.734738103913355367e-01,2.416269685755094154e-01,8.941678315583794223e-01,4.833190743907873066e-01,3.484043466546739576e-01,1.201380560404538000e+00,5.603674629769075377e-01,1.778635770889077095e-01,1.347718169231493013e+00,8.721460568681225212e-01,1.801735774516364907e+00,1.538812128504102317e+00,9.674064385796355969e-01,1.888912788788029262e+00,6.905607910062758759e-01,5.950746647785705168e-01,1.843904454464253106e+00,6.008092067818846527e-01,1.221130920925533658e+00
7.859009675428568764e-01,3.974288897943304422e-01,5.030717111977370815e-01,4.652876101168834100e-01,4.714661728174198152e-01,4.804227496054124247e-01,5.003203525862599532e-01,4.131812487498954800e-01,4.353839129614364700e-01,3.561565948646506774e-01,5.209865400799340573e-01,3.694969364954871494e-01,-7.959148127595586097e-02,-4.222529926115714538e-02,-1.734372049262663251e-01,-8.076552971845230022e-02,-1.541825319862948351e-01,-1.659355183811700996e-01,7.867234261584568622e-02,1.731317234129574889e-01,1.251387072986483551e+00,4.888868858307463539e-01,6.131936474165009532e-01,5.514559484850123372e-01,5.033626926150939207e-01,5.462276803600952801e-01,5.628652429351067576e-01,5.870979382290106852e-01,5.908550885931738161e-01,5.685474792857871940e-01,9.000683341978276131e-01,2.273898535418352185e-01,3.446616363032206642e-01,2.400762716961893917e-01,3.209591996716641416e-01,8.623904259743903067e-02,1.719327341731519410e-01,2.577680156706405601e-01,6.013899174013448423e-02,6.549427728305384777e-01,8.740230719717104746e-01,9.390266488282583701e-01,1.148743238365771191e+00,1.106734399244308831e+00,1.093946837082615753e+00,1.101940558837048778e+00,1.071846395784252115e+00,9.250353862404532279e-01,1.164503782916552321e+00,1.056716748459182620e+00,1.395136248667948387e+00,1.444864048493746944e+00,1.000814775223971109e+00,1.604431282222212429e+00,1.404812702840771976e+00,2.007957625305310856e+00,1.506702571316507200e+00,1.159818221288951845e+00,1.471679795204525076e+00,6.381978905917228273e-01,9.551857002755939074e-01,1.205022036623805803e+00,1.098675431894347243e+00,1.090854983194553096e+00,-1.515285231049529058e-01,1.540471555327111108e+00,1.590009962777120700e+00,7.710787592099697108e-01,1.315328193333332285e+00,5.393010265274224002e-01,6.128734009544735128e-01,3.336347042182577494e-01,1.886552628825622469e+00,1.452558079940083013e+00,5.452941023095672080e-01,3.552443284747632268e-01,4.248453200792401407e-01,5.296306310223928282e-01,1.732228541136453526e+00,8.114670068144351767e-01,1.571104746017093268e+00,8.899053353886325901e-01,1.055575245262606043e-01,9.150286279375408061e-01,4.967935905820292097e-01,2.780389962054759523e-01,1.129315301269819827e+00,6.317822827000511010e-01,1.766191582513323977e-01,1.379915278653397470e+00,9.752803924700761407e-01,1.965164442673666301e+00,1.594989223334168038e+00,1.026021083761541108e+00,1.995866581435445042e+00,6.054806390629449142e-01,5.137362289848612651e-01,1.921740038331642753e+00,5.770766580956657732e-01,1.320438188299003945e+00
6.376933638329835841e-01,3.710066857126236295e-01,5.075407604221853219e-01,4.739855117087553027e-01,4.238888832219346314e-01,4.962322025984042817e-01,4.471959214862911147e-01,3.875216295144642831e-01,3.499643949741634286e-01,2.023317984369893408e-01,4.677221068189224562e-01,3.687345424868188060e-01,-2.165638125425181360e-01,-1.581749287549056027e-01,-3.339595933806334127e-01,-1.765149548780070576e-01,-3.068450510287762945e-01,-3.210174321566258149e-01,-4.713765850115106404e-02,2.112811148329085398e-01,1.244728941541477285e+00,3.577888938187705481e-01,4.980891482141034388e-01,4.390696655860944486e-01,3.950060580025958612e-01,4.634028595830975705e-01,4.826964586669095780e-01,5.231176843801383924e-01,5.060939611661584570e-01,4.727876089867131260e-01,9.097062930560282368e-01,1.680805655418395328e-01,2.055583426315588380e-01,1.874846306242750615e-01,1.906033939997045235e-01,-2.853845243108420193e-02,3.710094309916367461e-02,1.522420685521189143e-01,-5.088121904249535976e-02,6.132066140186175351e-01,7.597681182542395106e-01,8.387449533365292087e-01,1.105998969373839680e+00,1.054456218530914091e+00,1.058271296785046944e+00,1.089287849294935162e+00,1.067183255391026764e+00,8.827525980839691089e-01,1.139382740236182245e+00,9.914317491145171468e-01,1.443230477146055568e+00,1.431824699311607940e+00,1.023736993821070307e+00,1.790616678207718193e+00,1.289073828558789936e+00,1.921601241893490242e+00,1.493405234022975980e+00,1.176776098911296309e+00,1.612584133944313880e+00,7.092562796390360358e-01,9.891823702916489047e-01,1.132930088728712370e+00,1.145164549010163846e+00,1.095729166358233808e+00,-3.176591534365093006e-01,1.573408697492756358e+00,1.673856233621195955e+00,6.611625765902462426e-01,1.304168831439729503e+00,4.910628036741664371e-01,4.746378945800021065e-01,3.543625249758959317e-01,1.975730142757776253e+00,1.418741559908984762e+00,4.344519961629535465e-01,4.133933181785299782e-01,4.942187046050408039e-01,5.610684304090249874e-01,1.823471692284376555e+00,7.814397774397703333e-01,1.697619184708784923e+00,9.375523073385833017e-01,-2.287410257532537794e-02,8.702623525386081749e-01,4.519187664955990891e-01,2.393976126138835647e-01,1.064912803596671287e+00,7.560260625488630648e-01,1.774828181608017752e-01,1.459803011887105040e+00,9.852015082877269014e-01,2.150937043600011478e+00,1.558647388719101023e+00,1.129853834333073292e+00,2.072401150704385131e+00,4.840006883080654743e-01,4.580247604375423665e-01,1.925555987554860238e+00,5.443020476516419182e-01,1.454026061458766117e+00
5.073094636603805441e-01,3.381325617973603981e-01,5.875260123025867198e-01,5.413742835404814491e-01,4.525181717429903605e-01,5.335125148633521608e-01,4.804068333597971141e-01,4.407216075547749079e-01,3.363181834278243798e-01,4.570862372039677379e-02,4.129804739039664163e-01,3.447791862287316600e-01,-2.958072774593986098e-01,-2.779132723091341517e-01,-4.319044629643055133e-01,-2.526257901067146538e-01,-4.420073956730657949e-01,-4.662028674497908920e-01,-1.570550934542356836e-01,2.349865675871314619e-01,1.230584487624370782e+00,2.488490058592696119e-01,3.954414711240051838e-01,3.304860368216831490e-01,3.077921433737779711e-01,3.954791982727989819e-01,3.944982111599759644e-01,4.503637699135129568e-01,4.154918767313983130e-01,3.783159899585101793e-01,8.808291323201250522e-01,1.024235984471062455e-01,7.304346795662239322e-02,1.434413885948117584e-01,9.998885940681262463e-02,-1.223174974413342997e-01,-4.319750475591833949e-02,5.033136057078212156e-02,-9.131408194241491527e-02,5.326751056846199539e-01,6.359990101829817721e-01,7.580752954754601536e-01,1.058986893606932655e+00,9.798858861049353219e-01,1.038306664329227580e+00,1.059982292135513759e+00,1.025909771590404862e+00,8.634705517487812898e-01,1.081052003647460014e+00,9.116929282832825221e-01,1.449261185438114330e+00,1.397790368830263086e+00,1.081381605898345866e+00,1.824917137804059619e+00,1.255095850148280068e+00,1.897266447338395112e+00,1.442370626413577828e+00,1.166128354564104352e+00,1.668921426403723318e+00,8.029272253245163249e-01,1.086497695195783431e+00,1.077756579617763277e+00,1.115471021952552988e+00,1.106959396309894039e+00,-3.392830491103984714e-01,1.508754227378855672e+00,1.731649305683232942e+00,5.709496510096028210e-01,1.273052198942499436e+00,5.444404794128641090e-01,3.616131392356967122e-01,4.354079736838908921e-01,2.011597242522720208e+00,1.451715389516631705e+00,3.282450041599626611e-01,4.962440731781957992e-01,5.188146541855062077e-01,5.466275079808445847e-01,1.920328113216678512e+00,8.204347353122349862e-01,1.753158307834477458e+00,1.065941784886730304e+00,-1.502153005163354704e-01,8.802811773361405301e-01,4.791178928024280581e-01,3.239670300960616478e-01,9.775767440657283647e-01,8.449671146323050053e-01,1.382712093958657906e-01,1.475132140199179709e+00,1.008985712596251361e+00,2.266665468765773905e+00,1.546886071979543864e+00,1.238333606926502517e+00,2.165215902248898594e+00,3.779689126676846755e-01,4.062280792970535681e-01,1.929704437401007500e+00,4.880475922885554318e-01,1.517936648656486476e+00
4.046050715056458968e-01,2.423687695182976665e-01,5.880208211206167102e-01,5.514163593396307350e-01,4.414580459465383133e-01,4.998812595779928980e-01,5.159840962624022698e-01,4.524926423940836551e-01,3.519991429184095022e-01,-7.146572514635959883e-02,4.078716130842682808e-01,2.937701973722494642e-01,-2.724544998887222791e-01,-4.004222147118366992e-01,-4.903834836883134152e-01,-3.022695604957489346e-01,-5.489464617042023598e-01,-6.072513087766879814e-01,-2.762816801350633233e-01,2.332495785576205738e-01,1.247858048301381917e+00,1.820532785351554050e-01,3.510752280478547371e-01,2.270675401377198477e-01,2.353494882848806147e-01,3.497244585041617837e-01,3.262174063692527826e-01,3.847572307187323570e-01,2.998115481435372764e-01,2.837606414100927177e-01,8.359061392307559624e-01,4.219262484505499622e-02,3.977242251643934440e-02,1.054888768959356127e-01,3.869291023990120704e-02,-1.843198108965539983e-01,-8.912471975647448530e-02,-2.984790634520875785e-02,-9.330113024536741684e-02,4.271052148727436659e-01,5.076991077797505802e-01,7.092955230627497887e-01,1.050372341857434000e+00,9.173836542923280435e-01,1.026662651201273091e+00,1.044505802794203797e+00,9.919794139452999815e-01,8.490692885660219291e-01,9.915691116626900170e-01,8.187777091629375725e-01,1.415631902933288222e+00,1.379695752910424567e+00,1.158520868028544593e+00,1.899753016762889546e+00,1.176750691043662922e+00,1.902752263555504531e+00,1.455366686026021483e+00,1.139886201777931651e+00,1.680845363152713823e+00,8.888974388543566807e-01,1.056120419982770953e+00,1.075576168047449599e+00,1.039434894468403314e+00,1.107350976390401254e+00,-3.273307125375166660e-01,1.393275906303496292e+00,1.772361978751120448e+00,5.305344279292675269e-01,1.276001401946519564e+00,6.422667040774626690e-01,2.808739512688684936e-01,3.609850992050833152e-01,1.973241227324365354e+00,1.540702520919052132e+00,3.257620459295546556e-01,4.831531689726952239e-01,5.664313861326604194e-01,5.904758697792665822e-01,1.901906409943544762e+00,7.524918371094531100e-01,1.711759844423638377e+00,1.179789935135232115e+00,-1.610603452393603030e-01,8.698412113739296680e-01,5.106347504024231210e-01,3.356421509131456427e-01,8.774333626624317706e-01,8.979416424387488549e-01,1.313502491265968464e-01,1.486951865052252630e+00,1.020324731954908248e+00,2.385836001608666823e+00,1.510239484613245198e+00,1.309986646989725223e+00,2.150985753655426436e+00,3.507970208512352639e-01,3.553299095038763844e-01,1.911393171721184947e+00,4.968822134521476142e-01,1.552524779259431220e+00
3.269204175948717817e-01,1.465048156940377266e-01,5.759165523079999849e-01,5.052237464785378496e-01,4.009206283150738570e-01,4.273987296410285408e-01,5.246971860020963607e-01,4.390713656042318780e-01,3.975400945625686133e-01,-1.597140151785862994e-01,4.453659739898286340e-01,2.301690132800165434e-01,-1.877797728934366972e-01,-5.135056079676643126e-01,-4.881609617960732117e-01,-2.872011203972822946e-01,-5.528224678721349594e-01,-6.968073244315825532e-01,-3.897283543313184717e-01,1.825524146655557733e-01,1.250620949043784957e+00,1.421409873261771928e-01,3.541525689899504004e-01,1.351360258426497485e-01,1.927095410240041440e-01,3.135349843793814317e-01,2.822028446795822321e-01,3.424336425636259618e-01,1.898251738156361834e-01,1.953116036111239295e-01,7.754404266115638711e-01,-8.855162948265514478e-03,7.306135248596989928e-02,4.141393097304370274e-02,-9.929010155489290113e-03,-1.991731539128566986e-01,-5.791330802775489922e-02,-7.560355256653981948e-02,-6.919903337377884822e-02,3.150809265938903092e-01,3.774919083666294917e-01,6.707554439321004036e-01,1.088478849017364025e+00,8.508774828867424755e-01,1.027502729015264071e+00,1.028936973923127107e+00,9.648791544871988535e-01,8.440896353352125292e-01,8.909928568532209381e-01,7.082249565651898005e-01,1.395169789312763031e+00,1.347936336020024051e+00,1.174419793367829534e+00,1.945406202906336590e+00,1.098975229818093258e+00,1.835594690176567401e+00,1.472671764489336121e+00,1.158697432133411143e+00,1.747221750402958573e+00,1.029520586671163418e+00,9.686887019110735908e-01,1.057125260133118028e+00,9.270356875826092358e-01,1.114547760303035817e+00,-3.460886478945776612e-01,1.247060663617011400e+00,1.813148806605216601e+00,5.059810372355412200e-01,1.229334831186355448e+00,6.292861132567119098e-01,1.917635012569311737e-01,3.248525326585214312e-01,2.022017233641996370e+00,1.585534230590460503e+00,3.036787258214434515e-01,4.999470069730817534e-01,6.006018269948830701e-01,6.372865791547107639e-01,1.928502270802093799e+00,7.478829727022354712e-01,1.656839243015734375e+00,1.239591117345611559e+00,-2.396756045814220082e-01,8.310408811894997028e-01,4.739273130772244103e-01,2.965871471239236445e-01,7.483736447447741913e-01,1.001515809542500079e+00,1.901983440378705037e-01,1.514641096061490444e+00,9.770016796903315814e-01,2.541759163056019233e+00,1.439245069743246175e+00,1.275877034888906358e+00,2.131220190730884312e+00,2.864816117272902529e-01,3.344974935538437277e-01,1.867661159332798304e+00,5.171732569001757929e-01,1.669550136276986230e+00
