8.000000236127480235e-01,1.800000769227810604e+00,2.800000011795929833e+00,4.199999971056444181e+00,4.800000034013599759e+00,5.800000043859639298e+00,6.800000011820330315e+00,7.800000023014956874e+00,8.800000010073029344e+00,1.019999998346424341e+01,1.080000086956143690e+01,1.180000008988760030e+01,1.280000000986436426e+01,1.419999998388396634e+01,1.519999991247268589e+01,1.619999994687916356e+01,1.680000018433162623e+01,1.780000001604492610e+01,1.919999999051233530e+01,1.980000000979671881e+01,2.119999990196083317e+01,2.219999984189735898e+01,2.280000031496013335e+01,2.419999999068467744e+01,2.480000444434568152e+01,2.619999991452995047e+01,2.719999994326242643e+01,2.819999999159840343e+01,2.919999998315080347e+01,3.019999902439500161e+01,3.080000068965279425e+01,3.180000499987500362e+01,3.280000199997999744e+01
8.389957376190284588e-01,1.814211854420956227e+00,2.648498028639202140e+00,4.394347493220261747e+00,4.858601632936541570e+00,5.608131451842607973e+00,6.693331903854975451e+00,7.808492182986705998e+00,8.659680806973852896e+00,1.036896758373034189e+01,1.063857229089509104e+01,1.160896304355613751e+01,1.266435195286074133e+01,1.436030841327852059e+01,1.505939491842309330e+01,1.639568600874282822e+01,1.660683444173322343e+01,1.763836358265186988e+01,1.932201488089404151e+01,1.965721548354226655e+01,2.105931683707245838e+01,2.207799798110895750e+01,2.260059420873537661e+01,2.432096286826375220e+01,2.463584428581784991e+01,2.606209982302443251e+01,2.740017944359427204e+01,2.839811946629748363e+01,2.932928096968414877e+01,3.039652651409384632e+01,3.083505202384863964e+01,3.163389680767705414e+01,3.261014719731488043e+01
9.678469203648643049e-01,1.708980004808106301e+00,2.555946930973727493e+00,4.583907003383318468e+00,4.957239992567815001e+00,5.453669237131989256e+00,6.732194570583591720e+00,7.932604321069623765e+00,8.623265072053154512e+00,1.049096076729755112e+01,1.049863652740566167e+01,1.141813106705100012e+01,1.263050257723911152e+01,1.447841372698049156e+01,1.488913634885951787e+01,1.659071594366999136e+01,1.661208483091056820e+01,1.761964141801161432e+01,1.932747092939227329e+01,1.963225869273521340e+01,2.088572024693286622e+01,2.202997018356596470e+01,2.247700999768832020e+01,2.432676616322536134e+01,2.455659588832509854e+01,2.588985832582190483e+01,2.759820832292932025e+01,2.858522856158341696e+01,2.931805719505769048e+01,3.054749738132840875e+01,3.088837536019568120e+01,3.146541572239446438e+01,3.249791862848110213e+01
1.048469922372218477e+00,1.659370970394028255e+00,2.484286939631532576e+00,4.714956969798514308e+00,4.964559789471271856e+00,5.482159753765180277e+00,6.755239675972031677e+00,8.034924189945348516e+00,8.614239027521904291e+00,1.052156473594346053e+01,1.039104879751698363e+01,1.123850692391074801e+01,1.262365398845847153e+01,1.450087897185139418e+01,1.476606791612624470e+01,1.672569629914772094e+01,1.650128679198457604e+01,1.763688114674419438e+01,1.929143889403519196e+01,1.964607241303828644e+01,2.074782751914820267e+01,2.190028733303129016e+01,2.243593018829921348e+01,2.429241497633738689e+01,2.466010538937811702e+01,2.575594880983176438e+01,2.779689982827280659e+01,2.872555988721265052e+01,2.927218319471110775e+01,3.072463337378663439e+01,3.089267351662333283e+01,3.141990451449962052e+01,3.238415683466830330e+01
1.062187322272950762e+00,1.572095302859731092e+00,2.422963880510385692e+00,4.766698290610034583e+00,4.910265758589686058e+00,5.570530047345533475e+00,6.739982339939436073e+00,8.010678496903892665e+00,8.605844454090362916e+00,1.050514314244465197e+01,1.031428064918530474e+01,1.119465442365238594e+01,1.261731996429945468e+01,1.448665423810302855e+01,1.475338913083139758e+01,1.674949204523660384e+01,1.637523097117879445e+01,1.761240966310334599e+01,1.925715651981955645e+01,1.966655218440764230e+01,2.073400536041606301e+01,2.177281401635156399e+01,2.240506695600970133e+01,2.426223411955723819e+01,2.480416648964295945e+01,2.574502473235280675e+01,2.795863125754708278e+01,2.881533907515882831e+01,2.922090975524720591e+01,3.074748833694957995e+01,3.090034760132132874e+01,3.141497547557968417e+01,3.222605199201944259e+01
1.054556076841902446e+00,1.494175453997831138e+00,2.362533740623909750e+00,4.752523093282793099e+00,4.822152283423327468e+00,5.640520696686849078e+00,6.734380749152523826e+00,7.924781361721072948e+00,8.608365713788904472e+00,1.046843794031249075e+01,1.022806331789710832e+01,1.123030574534494619e+01,1.261368922916273405e+01,1.444523381149342534e+01,1.480783417487939602e+01,1.671662424529880653e+01,1.639856090575218772e+01,1.755852449314001973e+01,1.923008732791346986e+01,1.970258303917729847e+01,2.078694918976890449e+01,2.176853184392654228e+01,2.238323416311105873e+01,2.423812811046742510e+01,2.474351720990086889e+01,2.579883707602839493e+01,2.802191397799661132e+01,2.886523021002846789e+01,2.915243115872017654e+01,3.078279468115503903e+01,3.086914429703928775e+01,3.145326815832551404e+01,3.204646080352585358e+01
1.017230632958171732e+00,1.351129493729509079e+00,2.323767108595242270e+00,4.709698598146735193e+00,4.723889879056286212e+00,5.685228999767159230e+00,6.734381397558508731e+00,7.819071921291262051e+00,8.633384051882160293e+00,1.042682657306997562e+01,1.016057475343751371e+01,1.129284358124283649e+01,1.263529667088860009e+01,1.439537148643227127e+01,1.488587023785129482e+01,1.666049423323662282e+01,1.647672100656941652e+01,1.750550567793116841e+01,1.921063825264445057e+01,1.974815201137642973e+01,2.086120817235883607e+01,2.183174314764910307e+01,2.232128980939606677e+01,2.422140841695530611e+01,2.462052592017212760e+01,2.587448822252895653e+01,2.800426364945862545e+01,2.889715706043999077e+01,2.907929361031882820e+01,3.073938726420334078e+01,3.085370387405057357e+01,3.147676098981649062e+01,3.185510410448472030e+01
9.433651883877665068e-01,1.236989451151461417e+00,2.331002687766185577e+00,4.688929800319945329e+00,4.634896950432978890e+00,5.703004698183397281e+00,6.733071102828112053e+00,7.737055686080561046e+00,8.690812339213387361e+00,1.040716630684747912e+01,1.014345995788183430e+01,1.134469986037382583e+01,1.268604488257738083e+01,1.437027155539748158e+01,1.494568514241034407e+01,1.659727336251961205e+01,1.653619402198355814e+01,1.747159834504896736e+01,1.919510594897649014e+01,1.978360828958489037e+01,2.091940208629984355e+01,2.189858481885972097e+01,2.231334761244171006e+01,2.420724587382665405e+01,2.450031939922005719e+01,2.593425001090945869e+01,2.792336635167474057e+01,2.892109996065494570e+01,2.900527657983932173e+01,3.065608820337752505e+01,3.085379031155390805e+01,3.150235603674077822e+01,3.169358073301782852e+01
8.432128961708027504e-01,1.126706441604422348e+00,2.362697182115048644e+00,4.700444530904711371e+00,4.581383143515694201e+00,5.716828869062582363e+00,6.725095648303441642e+00,7.703000105997793057e+00,8.766804426985020271e+00,1.042460573253206846e+01,1.013840454337300834e+01,1.136764601178868439e+01,1.275037676023995914e+01,1.437634687090485208e+01,1.496506104906725376e+01,1.654296184531604652e+01,1.653791409559182313e+01,1.745229070824318995e+01,1.918161775210194975e+01,1.979501718889861195e+01,2.094571408753577657e+01,2.192248307701962418e+01,2.228043054368784937e+01,2.419461516033353732e+01,2.442907108248283166e+01,2.596192569593358002e+01,2.780735609316581858e+01,2.893698372375961370e+01,2.895010199101047377e+01,3.054769699347706080e+01,3.078025326694020336e+01,3.155334855533502392e+01,3.155357843432592091e+01
7.363004639817229968e-01,1.002259402785924847e+00,2.383894504986671325e+00,4.691776969131526975e+00,4.580832375841898951e+00,5.733602823570498330e+00,6.720945894714623670e+00,7.715761469317444110e+00,8.827901554083297242e+00,1.044562028817810884e+01,1.008666508068651702e+01,1.135803718047434607e+01,1.280639134802086510e+01,1.438081369941101961e+01,1.494324695512695378e+01,1.651152386839896380e+01,1.652180334809343165e+01,1.743084943726198688e+01,1.917495544366637716e+01,1.978639253799132902e+01,2.094453245892819382e+01,2.190526986205128779e+01,2.223408320173522768e+01,2.418799982941058246e+01,2.440563458091477145e+01,2.595999150657493360e+01,2.768525812778619155e+01,2.893672820232156084e+01,2.892486731596079608e+01,3.043930487095019188e+01,3.079968084545634355e+01,3.160072319206929592e+01,3.138979301338647687e+01
