1.019730000000000025e+00,1.021120000000000028e+00,1.019609999999999905e+00,1.018459999999999921e+00,1.020960000000000090e+00,9.849400000000000377e-01,9.850499999999999812e-01,9.823500000000000565e-01,9.898599999999999621e-01,9.865800000000000125e-01,9.764000000000000457e-01,9.735399999999999610e-01,9.770299999999999541e-01,9.743699999999999584e-01,9.776200000000000445e-01,1.000000000000000000e+00,1.000359999999999916e+00,9.980499999999999927e-01,9.963899999999999979e-01,9.996500000000000385e-01,9.663000000000000478e-01,9.651399999999999979e-01,9.654700000000000504e-01,9.659900000000000153e-01,9.653599999999999959e-01
1.039439999999999920e+00,1.040999999999999925e+00,1.039719999999999978e+00,1.036119999999999930e+00,1.040980000000000016e+00,9.714099999999999957e-01,9.719400000000000261e-01,9.682000000000000606e-01,9.817799999999999860e-01,9.735099999999999865e-01,9.528900000000000148e-01,9.476700000000000124e-01,9.538799999999999502e-01,9.494099999999999762e-01,9.563600000000000989e-01,1.000750000000000028e+00,1.002599999999999936e+00,9.967799999999999994e-01,9.942999999999999616e-01,9.996099999999999985e-01,9.325600000000000556e-01,9.306100000000000483e-01,9.311100000000001042e-01,9.314500000000000002e-01,9.324700000000000211e-01
1.058319999999999927e+00,1.060289999999999955e+00,1.058959999999999901e+00,1.052880000000000038e+00,1.059379999999999988e+00,9.599100000000000410e-01,9.613800000000000123e-01,9.553900000000000725e-01,9.742600000000000149e-01,9.626899999999999347e-01,9.328300000000000480e-01,9.242799999999999905e-01,9.319399999999999906e-01,9.268799999999999262e-01,9.374100000000000765e-01,1.001330000000000053e+00,1.004820000000000046e+00,9.986399999999999721e-01,9.934199999999999697e-01,1.000010000000000066e+00,9.014300000000000646e-01,9.000500000000000167e-01,9.013400000000001411e-01,9.009700000000000486e-01,9.033700000000000063e-01
1.075899999999999856e+00,1.077999999999999847e+00,1.077609999999999957e+00,1.068960000000000132e+00,1.076770000000000005e+00,9.510500000000000620e-01,9.523399999999999643e-01,9.463600000000000900e-01,9.700699999999999878e-01,9.533999999999999142e-01,9.156200000000001005e-01,9.029800000000000049e-01,9.140300000000000091e-01,9.072099999999999609e-01,9.217400000000001148e-01,1.003040000000000154e+00,1.006820000000000048e+00,9.998699999999999255e-01,9.941999999999999726e-01,1.001720000000000166e+00,8.759200000000000319e-01,8.738099999999999756e-01,8.767800000000001148e-01,8.757800000000000029e-01,8.780200000000000227e-01
1.092479999999999896e+00,1.094029999999999836e+00,1.095369999999999955e+00,1.083980000000000166e+00,1.091380000000000017e+00,9.447200000000001152e-01,9.462599999999999900e-01,9.391500000000000403e-01,9.671600000000000197e-01,9.466799999999999660e-01,9.017400000000000970e-01,8.865499999999999492e-01,9.000000000000000222e-01,8.932700000000000085e-01,9.093000000000001082e-01,1.005010000000000181e+00,1.009619999999999962e+00,1.002170000000000005e+00,9.960200000000000164e-01,1.004190000000000138e+00,8.557299999999999907e-01,8.540499999999999758e-01,8.566800000000001081e-01,8.561400000000000121e-01,8.578700000000000214e-01
1.107429999999999914e+00,1.108619999999999939e+00,1.109920000000000018e+00,1.098070000000000102e+00,1.104570000000000052e+00,9.411100000000001131e-01,9.423099999999999810e-01,9.345800000000000773e-01,9.652700000000000724e-01,9.419199999999999795e-01,8.909200000000000452e-01,8.751599999999999380e-01,8.894100000000000339e-01,8.829000000000000181e-01,8.995700000000000918e-01,1.006540000000000212e+00,1.012079999999999869e+00,1.004240000000000022e+00,9.981999999999999762e-01,1.007000000000000117e+00,8.396500000000000075e-01,8.389699999999999935e-01,8.420800000000001617e-01,8.408799999999999608e-01,8.432500000000000551e-01
1.120999999999999996e+00,1.121759999999999868e+00,1.123429999999999929e+00,1.111339999999999995e+00,1.116489999999999982e+00,9.389600000000001279e-01,9.401800000000000157e-01,9.309300000000000352e-01,9.646000000000001240e-01,9.386900000000000244e-01,8.838200000000000500e-01,8.662899999999998935e-01,8.810999999999999943e-01,8.755100000000000104e-01,8.928700000000000525e-01,1.008590000000000320e+00,1.014959999999999862e+00,1.005959999999999965e+00,1.000839999999999952e+00,1.010320000000000107e+00,8.288299999999999557e-01,8.275000000000000133e-01,8.306600000000001760e-01,8.305599999999999650e-01,8.315400000000000569e-01
1.133019999999999916e+00,1.134059999999999846e+00,1.135920000000000041e+00,1.123250000000000082e+00,1.126889999999999947e+00,9.381200000000001760e-01,9.385900000000000354e-01,9.290200000000000680e-01,9.648600000000001620e-01,9.361099999999999977e-01,8.784600000000000186e-01,8.602699999999998681e-01,8.760099999999999554e-01,8.696099999999999941e-01,8.878600000000000936e-01,1.010520000000000307e+00,1.016919999999999824e+00,1.008510000000000018e+00,1.003789999999999960e+00,1.012730000000000130e+00,8.205899999999999306e-01,8.203900000000000636e-01,8.222800000000001219e-01,8.222999999999999199e-01,8.227300000000000724e-01
1.144089999999999829e+00,1.145359999999999934e+00,1.147980000000000000e+00,1.134730000000000016e+00,1.136700000000000044e+00,9.377900000000001235e-01,9.385200000000000209e-01,9.283100000000000795e-01,9.650700000000002055e-01,9.345099999999999518e-01,8.751200000000000090e-01,8.557199999999998141e-01,8.717799999999999994e-01,8.655199999999999561e-01,8.849900000000000544e-01,1.012550000000000283e+00,1.019439999999999902e+00,1.011400000000000077e+00,1.007050000000000001e+00,1.015270000000000117e+00,8.142299999999998983e-01,8.141900000000000803e-01,8.157900000000001262e-01,8.157899999999999041e-01,8.173200000000000465e-01
1.154339999999999922e+00,1.154649999999999954e+00,1.159249999999999892e+00,1.144419999999999993e+00,1.145229999999999970e+00,9.374900000000001565e-01,9.395200000000000218e-01,9.279700000000000726e-01,9.658800000000001829e-01,9.338799999999999324e-01,8.729700000000000237e-01,8.521999999999998465e-01,8.696399999999999686e-01,8.621299999999999519e-01,8.833900000000000086e-01,1.013920000000000377e+00,1.021679999999999922e+00,1.013980000000000103e+00,1.010690000000000088e+00,1.017540000000000111e+00,8.097999999999998533e-01,8.104800000000000892e-01,8.119600000000001261e-01,8.118299999999999406e-01,8.146800000000000708e-01
