1.010280000000000067e+00,9.561199999999999699e-01,9.541600000000000081e-01,9.542000000000000481e-01,9.554799999999999960e-01,9.548400000000000221e-01,9.560400000000000009e-01,1.015560000000000018e+00,1.009479999999999933e+00,1.011800000000000033e+00,1.009640000000000093e+00,1.012759999999999883e+00
1.019400000000000084e+00,9.059199999999999475e-01,9.057199999999999696e-01,9.047200000000000797e-01,9.075999999999999623e-01,9.065199999999999925e-01,9.068000000000000504e-01,1.026760000000000117e+00,1.018319999999999892e+00,1.021279999999999966e+00,1.015600000000000058e+00,1.023719999999999963e+00
1.027360000000000051e+00,8.525599999999999845e-01,8.523600000000000065e-01,8.533600000000001184e-01,8.554399999999999782e-01,8.526399999999999535e-01,8.536799999999999944e-01,1.038560000000000150e+00,1.025719999999999965e+00,1.031279999999999974e+00,1.024480000000000057e+00,1.034880000000000022e+00
1.033880000000000132e+00,7.936400000000000121e-01,7.945600000000000440e-01,7.963200000000001388e-01,7.970399999999999707e-01,7.963999999999999968e-01,7.964799999999999658e-01,1.046520000000000117e+00,1.033360000000000056e+00,1.038680000000000048e+00,1.028440000000000021e+00,1.042040000000000077e+00
1.039000000000000146e+00,7.318400000000000460e-01,7.319600000000000550e-01,7.335200000000001719e-01,7.362799999999999345e-01,7.343600000000000128e-01,7.321999999999999620e-01,1.052080000000000126e+00,1.040440000000000031e+00,1.044880000000000031e+00,1.031919999999999948e+00,1.045200000000000129e+00
1.040680000000000049e+00,6.642000000000000126e-01,6.679200000000000692e-01,6.688400000000002121e-01,6.681599999999999762e-01,6.703999999999999959e-01,6.647600000000000176e-01,1.057480000000000198e+00,1.042359999999999953e+00,1.044520000000000115e+00,1.033320000000000016e+00,1.047600000000000087e+00
1.037880000000000136e+00,5.982800000000000340e-01,5.988400000000000389e-01,6.024800000000002376e-01,5.966799999999999882e-01,5.988400000000000389e-01,5.912800000000000278e-01,1.060960000000000125e+00,1.043599999999999861e+00,1.044360000000000177e+00,1.034240000000000048e+00,1.048720000000000097e+00
1.038240000000000052e+00,5.279599999999999849e-01,5.281200000000000339e-01,5.328800000000002424e-01,5.238800000000000123e-01,5.328399999999999803e-01,5.221600000000000685e-01,1.063560000000000061e+00,1.048919999999999852e+00,1.043120000000000269e+00,1.040480000000000071e+00,1.051600000000000090e+00
1.038120000000000154e+00,4.580799999999999872e-01,4.580800000000000427e-01,4.629200000000002202e-01,4.541600000000000081e-01,4.637599999999999500e-01,4.510000000000000675e-01,1.063560000000000061e+00,1.048399999999999777e+00,1.043680000000000163e+00,1.039919999999999956e+00,1.051200000000000134e+00
1.034760000000000124e+00,3.874799999999999911e-01,3.931600000000000650e-01,3.970800000000002106e-01,3.852800000000000114e-01,3.992799999999999683e-01,3.823200000000000487e-01,1.064840000000000009e+00,1.049239999999999728e+00,1.046080000000000121e+00,1.040240000000000054e+00,1.052560000000000162e+00
1.034280000000000088e+00,3.277599999999999958e-01,3.325200000000000378e-01,3.341600000000002346e-01,3.276399999999999868e-01,3.343999999999999750e-01,3.227200000000000624e-01,1.062280000000000113e+00,1.045439999999999703e+00,1.045280000000000209e+00,1.039400000000000102e+00,1.054680000000000062e+00
1.036040000000000072e+00,2.696799999999999753e-01,2.763200000000000101e-01,2.755200000000002092e-01,2.727199999999999624e-01,2.819199999999999484e-01,2.664000000000000812e-01,1.067760000000000042e+00,1.046319999999999695e+00,1.043440000000000145e+00,1.042640000000000011e+00,1.054960000000000120e+00
1.030159999999999965e+00,2.209599999999999898e-01,2.307200000000000084e-01,2.257200000000001983e-01,2.269199999999999551e-01,2.317599999999999660e-01,2.212800000000000877e-01,1.063520000000000021e+00,1.044559999999999711e+00,1.043080000000000229e+00,1.044839999999999991e+00,1.057640000000000136e+00
1.031279999999999974e+00,1.783199999999999785e-01,1.878799999999999915e-01,1.847200000000002174e-01,1.836799999999999544e-01,1.859599999999999587e-01,1.811200000000000865e-01,1.064240000000000075e+00,1.041839999999999655e+00,1.039040000000000186e+00,1.042880000000000029e+00,1.056400000000000228e+00
1.030279999999999863e+00,1.445599999999999663e-01,1.515199999999999880e-01,1.566400000000002235e-01,1.493599999999999373e-01,1.525999999999999579e-01,1.478000000000000702e-01,1.064720000000000111e+00,1.044199999999999573e+00,1.040080000000000116e+00,1.041039999999999965e+00,1.058760000000000145e+00
1.028119999999999923e+00,1.156799999999999773e-01,1.252399999999999902e-01,1.260800000000002197e-01,1.238799999999999346e-01,1.213999999999999663e-01,1.171200000000000574e-01,1.060680000000000067e+00,1.046279999999999655e+00,1.043920000000000181e+00,1.041239999999999943e+00,1.063240000000000185e+00
1.031039999999999957e+00,9.575999999999997014e-02,1.048399999999999888e-01,9.980000000000022187e-02,9.511999999999992683e-02,1.012799999999999534e-01,9.220000000000007356e-02,1.058240000000000069e+00,1.049119999999999608e+00,1.043160000000000087e+00,1.041799999999999837e+00,1.058560000000000167e+00
1.027639999999999887e+00,7.635999999999995569e-02,8.459999999999999465e-02,7.916000000000021630e-02,7.511999999999993682e-02,7.855999999999994932e-02,7.740000000000006597e-02,1.058680000000000065e+00,1.051919999999999522e+00,1.042399999999999993e+00,1.045239999999999947e+00,1.061800000000000077e+00
1.025879999999999903e+00,5.643999999999994854e-02,7.355999999999998651e-02,6.816000000000022041e-02,5.587999999999992973e-02,6.447999999999994014e-02,6.184000000000006159e-02,1.058000000000000052e+00,1.052199999999999580e+00,1.042480000000000073e+00,1.042999999999999927e+00,1.058840000000000003e+00
1.027479999999999949e+00,4.483999999999993546e-02,5.883999999999999647e-02,5.544000000000021133e-02,4.607999999999993351e-02,5.351999999999994956e-02,4.852000000000006308e-02,1.058680000000000065e+00,1.053599999999999648e+00,1.037719999999999976e+00,1.044279999999999875e+00,1.058559999999999945e+00
1.029679999999999929e+00,3.611999999999994382e-02,4.171999999999999320e-02,4.492000000000021670e-02,3.763999999999991658e-02,4.063999999999995394e-02,4.136000000000006338e-02,1.062559999999999949e+00,1.052239999999999620e+00,1.034280000000000088e+00,1.047399999999999887e+00,1.059199999999999919e+00
1.024919999999999831e+00,3.259999999999994152e-02,3.092000000000000304e-02,3.312000000000022565e-02,2.991999999999991194e-02,2.995999999999995195e-02,3.500000000000005190e-02,1.063960000000000017e+00,1.050959999999999672e+00,1.029079999999999995e+00,1.046559999999999935e+00,1.059080000000000021e+00
