9.715450849491621410e-01,1.019008670774767422e+00,1.013973579239776823e+00,1.002673071706226438e+00,1.009570377959359666e+00,1.013816309438710705e+00,9.935074085178552394e-01,9.994305190889464230e-01,9.993288065171469503e-01,1.001506223466307466e+00
9.434210723468641202e-01,1.039735890272925456e+00,1.028816198158916784e+00,1.003185040411487261e+00,1.019202937697419875e+00,1.026216707446020671e+00,9.873386763331932769e-01,9.992337612366667399e-01,1.000168110260998278e+00,1.000637284390483384e+00
9.154521257051152494e-01,1.057796286855711143e+00,1.043910472009261126e+00,1.006498457539224400e+00,1.029490351931544367e+00,1.037720876708627005e+00,9.829647368991315526e-01,9.988382082167129861e-01,9.996172192114676225e-01,1.000177559378417236e+00
8.889860537856995037e-01,1.079733883484469636e+00,1.058414195940878821e+00,1.007080736707700153e+00,1.041471938741332925e+00,1.049577901557012360e+00,9.793811102236622546e-01,9.981106462513853472e-01,1.000592007573191555e+00,1.000210493461693106e+00
8.622703625504162250e-01,1.099751155048876550e+00,1.072990644999435528e+00,1.008713515868661981e+00,1.054047714040446504e+00,1.060883149495288391e+00,9.761864640844551966e-01,9.982493498395960119e-01,1.000516640223682252e+00,9.999836605907354015e-01
8.364576852837301013e-01,1.119752450361462426e+00,1.086280438831199735e+00,1.012131132134278966e+00,1.066289747294963286e+00,1.072687101661503606e+00,9.749428026044529849e-01,9.977338781025594239e-01,1.000517361621569457e+00,1.001129672365902890e+00
8.106726239931599798e-01,1.138295062938047497e+00,1.099675252765114575e+00,1.016769083547067298e+00,1.079327574815371449e+00,1.083477397764536887e+00,9.745639508236092485e-01,9.971782827862407661e-01,1.001019774467918566e+00,1.001076537569737468e+00
7.857154955627596582e-01,1.156060841888590485e+00,1.112375461910665386e+00,1.023129077870690962e+00,1.093000605583538620e+00,1.093838051145060053e+00,9.741064906723631012e-01,9.980203067218815782e-01,1.001683012261099348e+00,9.992332245138851876e-01
7.591775710887556095e-01,1.172450654701785666e+00,1.123981239187699543e+00,1.031783528425808560e+00,1.106864132052596705e+00,1.104739440929240590e+00,9.752039129180939403e-01,9.976339002870434625e-01,1.001983769467613028e+00,9.993183229844088133e-01
7.355675299352368857e-01,1.187046408028161082e+00,1.136041773506761610e+00,1.041402796131652986e+00,1.120946602420311411e+00,1.114183101454400138e+00,9.775065515966385732e-01,9.971220069735603486e-01,1.003049891838231567e+00,9.985171043928403600e-01
7.113331187798345168e-01,1.203400377966238333e+00,1.147480787357451293e+00,1.049081788408210425e+00,1.135475950278165280e+00,1.123293978687609052e+00,9.795229298588253863e-01,9.983185646607604102e-01,1.002910452325476376e+00,9.963318920068944262e-01
6.885980872778010298e-01,1.217924024197429622e+00,1.159149476097965037e+00,1.059427022262540596e+00,1.150064247119831018e+00,1.132541547262482462e+00,9.830410323817093676e-01,1.000578813355228025e+00,9.988247909242204958e-01,9.963845732544548417e-01
6.665614636889615197e-01,1.232656212288059550e+00,1.171853743024690031e+00,1.068596569471647051e+00,1.165022480977625285e+00,1.141876389677226822e+00,9.879369385883138843e-01,1.001660326049865546e+00,9.986141104868044849e-01,9.965745381768542632e-01
6.451056835767441378e-01,1.246748565431301747e+00,1.182238355921246598e+00,1.079439290018856301e+00,1.179672438853804239e+00,1.151353118180679536e+00,9.933474069101038140e-01,1.002176123721475465e+00,1.000631960135634824e+00,9.949894490215456244e-01
6.238494610869816936e-01,1.262225872715889929e+00,1.193129933968969159e+00,1.088723115410436648e+00,1.194486972090637034e+00,1.159196263124819160e+00,1.000362760775919124e+00,1.003417873029846419e+00,1.000180916962489563e+00,9.940174430122161731e-01
6.048129502825201342e-01,1.272764321678325317e+00,1.202840988001099065e+00,1.103672733704312403e+00,1.208871517550384578e+00,1.167412461592821193e+00,1.008452064666939707e+00,1.000855563225378386e+00,1.000041626504542425e+00,9.962761234589913029e-01
5.849287126587831009e-01,1.283502407776269560e+00,1.212995535915008638e+00,1.117201093121466426e+00,1.224020394013125346e+00,1.175029086608613049e+00,1.016532597591289333e+00,1.000296237734845661e+00,9.988703898049796637e-01,9.965635660765376214e-01
5.634552687470922860e-01,1.296875567625733749e+00,1.222710764606667500e+00,1.127916045730470884e+00,1.239325606155133874e+00,1.182433126454132566e+00,1.025948602896570527e+00,1.000083687183898951e+00,9.995279196894859552e-01,9.970304907899810720e-01
5.430395278552433425e-01,1.307178459763788103e+00,1.232269915573962482e+00,1.142107747876853319e+00,1.255475521557776197e+00,1.189019015481237895e+00,1.034605135779056440e+00,1.000455711775724010e+00,9.992748202583725536e-01,9.963340681624927031e-01
5.241206366844433084e-01,1.317711137026758683e+00,1.242487235610656882e+00,1.155648250335991944e+00,1.270705266523074251e+00,1.195615978702017079e+00,1.045433772173399278e+00,1.002950117010334097e+00,9.977124567082210627e-01,9.945570964412054904e-01
5.062798192882391746e-01,1.328051034369946093e+00,1.252451172356782605e+00,1.169032369374986891e+00,1.285554985294955266e+00,1.201271510036672652e+00,1.056300570005784367e+00,1.002801319078186149e+00,9.979789238650980110e-01,9.948900923605628055e-01
4.885527495474278337e-01,1.337164779897686895e+00,1.260834977169098980e+00,1.183847807955460407e+00,1.301287525634962527e+00,1.206105225065465580e+00,1.066499196795676951e+00,1.005345599145162749e+00,9.976202651629725304e-01,9.918006199150605218e-01
4.712255831652099047e-01,1.345304080179952511e+00,1.270466257686976963e+00,1.198886611935543689e+00,1.316035014974660244e+00,1.211223807015870735e+00,1.077273571550990905e+00,1.008766384252275383e+00,9.955266530274974324e-01,9.886789780825040452e-01
4.553544031686618809e-01,1.354950973973330752e+00,1.280456647731070596e+00,1.212177995722902191e+00,1.331417176438692396e+00,1.216109916194024310e+00,1.089364361540664072e+00,1.010510059344273959e+00,9.951418229464780163e-01,9.872060100730019050e-01
4.387895305479618813e-01,1.365988562596950562e+00,1.288894181650177773e+00,1.224177621551858275e+00,1.345938264975599985e+00,1.220330527529167597e+00,1.101426902731746038e+00,1.009749574413561168e+00,9.961937518238327405e-01,9.877343920140785327e-01
4.239757870561306485e-01,1.374100069912636446e+00,1.298021451259662395e+00,1.238055199611465484e+00,1.360772740922574719e+00,1.225683149543395078e+00,1.114056137671481483e+00,1.010513704158581438e+00,9.972250834723342949e-01,9.863042562639813271e-01
4.074007623724442695e-01,1.382759252999946842e+00,1.306954588238424808e+00,1.250402286783142358e+00,1.375925564860781103e+00,1.229149256384567623e+00,1.125819055193727936e+00,1.011290204271217297e+00,9.974284420016742425e-01,9.851648774674689468e-01
3.927098202047853981e-01,1.391499568286168831e+00,1.315749658980155390e+00,1.262656675364921544e+00,1.390280345054329514e+00,1.232629468964071329e+00,1.137676133456246186e+00,1.010091277425612777e+00,9.994053761189781726e-01,9.848790923035455336e-01
3.781783490061944586e-01,1.399426982811553977e+00,1.323644544548521429e+00,1.275932680911973982e+00,1.405736571555338266e+00,1.235510722146024198e+00,1.149793066143102616e+00,1.010237493219655391e+00,9.999885043107858973e-01,9.838923018319154501e-01
3.661462766567351590e-01,1.406769882119732307e+00,1.332325712913722926e+00,1.288656165137151532e+00,1.419591078630836556e+00,1.239213397018038121e+00,1.162529252695192028e+00,1.011746039252884977e+00,1.001545522153846290e+00,9.820535638856838778e-01
3.519803025890370085e-01,1.414525646009014537e+00,1.341096023587935671e+00,1.299453606180855703e+00,1.433855172112496801e+00,1.242011273552234618e+00,1.175440949939127400e+00,1.009791244625600326e+00,1.003011025486546748e+00,9.838927407673069281e-01
3.375888967414042985e-01,1.419884914905512163e+00,1.349828097159294638e+00,1.311776037428616037e+00,1.448020522931746434e+00,1.243485218383059365e+00,1.188860600663710576e+00,1.002168784347103658e+00,1.004947847621863177e+00,9.900346441906653361e-01
3.241687957192115332e-01,1.425993648742160724e+00,1.357173118678578039e+00,1.324069825109720266e+00,1.461736291513610286e+00,1.245943128207782191e+00,1.201557334723735604e+00,9.986106961923211234e-01,1.004564922022820328e+00,9.933391198375540743e-01
3.133783951751182295e-01,1.433047730976822365e+00,1.365157967478577428e+00,1.334769217757253879e+00,1.474712428133587938e+00,1.248279376318452760e+00,1.214595987283058509e+00,9.978643014215429208e-01,1.004807201358667523e+00,9.940384857265346374e-01
3.017127184644147198e-01,1.438290687590186634e+00,1.372905045372194710e+00,1.345466281496780603e+00,1.487978728794145278e+00,1.249147102411695132e+00,1.226904360503443980e+00,9.963396558766107747e-01,1.003301767332096750e+00,9.959470112439779976e-01
2.903874528408079136e-01,1.446079092799279486e+00,1.380906805811636495e+00,1.354393351768838460e+00,1.500620376099881303e+00,1.250293144976352799e+00,1.239770662464568796e+00,9.975118026566932583e-01,1.002302871342277024e+00,9.941207389203832179e-01
2.810183107424691351e-01,1.450923330131500544e+00,1.389152531790146972e+00,1.365052299033903793e+00,1.514484290099545438e+00,1.251461207334509496e+00,1.253213591629408485e+00,9.957774120152305120e-01,1.002891761444258290e+00,9.945429122473813388e-01
2.699880546044986507e-01,1.454052358736198203e+00,1.396919547310528031e+00,1.376674095322260261e+00,1.527435533009879887e+00,1.252273675703040379e+00,1.265590733955235248e+00,9.976672985361014767e-01,1.002461072394865704e+00,9.924604844803420756e-01
2.585767124987046750e-01,1.458281747572531817e+00,1.404102287145563066e+00,1.386540030743467877e+00,1.539243376775777383e+00,1.253190915826029928e+00,1.278532420049672824e+00,9.979234361862057145e-01,9.997984586351136294e-01,9.934507593737699205e-01
2.501724066864359219e-01,1.461697890853221660e+00,1.410239651644354053e+00,1.397097205781991702e+00,1.551216510277245719e+00,1.253436150436748830e+00,1.290973156550064171e+00,9.975541344458235260e-01,9.991982947906768997e-01,9.942209486800461793e-01
2.399260467165067190e-01,1.466979017224523396e+00,1.416302775507833900e+00,1.404992413365079962e+00,1.563259239995458127e+00,1.253648361659122745e+00,1.302873541868543983e+00,1.002744642199517422e+00,1.003898430893688687e+00,9.878062209077121958e-01
2.292790067059920778e-01,1.471758851846217908e+00,1.422729365354023168e+00,1.413181368445826536e+00,1.574663934603812265e+00,1.253819513594153223e+00,1.315393205807056987e+00,9.958043805954349681e-01,1.005467139759488093e+00,9.935497885137163365e-01
2.196142668946771126e-01,1.472667454050230251e+00,1.429121907561314631e+00,1.424346880839284069e+00,1.587084350922655984e+00,1.251817574103354591e+00,1.326539119394583910e+00,9.929847600408380215e-01,1.004322755219709817e+00,9.969601292361374156e-01
2.087436701804267769e-01,1.475746695505966377e+00,1.436135147508176280e+00,1.432189351678793798e+00,1.598084042210168532e+00,1.251573782944537028e+00,1.338188342475913117e+00,9.920756460757821360e-01,1.004634721820393928e+00,9.980024755756250476e-01
2.006159448040205073e-01,1.479924343947089715e+00,1.441998371763864251e+00,1.438969068632219850e+00,1.608544349556963793e+00,1.251849666562923957e+00,1.348983817497097393e+00,9.925834169954887987e-01,1.004408068936581078e+00,9.971688891120241705e-01
1.914094355998075536e-01,1.484421785782008119e+00,1.448409856643872784e+00,1.444826941181523328e+00,1.618954121740181051e+00,1.252327832986127154e+00,1.359241850007365526e+00,9.906181659651176474e-01,1.002269994478256043e+00,9.994238593704967144e-01
1.837418825354834029e-01,1.490618701903707377e+00,1.454486456590788013e+00,1.448635187178006545e+00,1.628230891791430990e+00,1.251866452895791459e+00,1.370604575713857631e+00,9.991543708569741167e-01,1.003248605920662229e+00,9.906796617834477958e-01
1.763769725191536020e-01,1.492565756778452712e+00,1.460169697523996390e+00,1.456792964474608709e+00,1.638538795518279967e+00,1.251931134894436193e+00,1.381706554009138443e+00,9.909718438618126957e-01,1.004476743846308473e+00,9.985712824686969746e-01
1.695702718074970639e-01,1.495964267091857147e+00,1.465504258927835979e+00,1.463080107495227766e+00,1.647787808017231903e+00,1.250695335159401012e+00,1.392311488010163911e+00,9.934803824790283677e-01,1.005198964738572620e+00,9.957313824791320656e-01
1.626399264608948125e-01,1.499794037352743636e+00,1.469951239612163452e+00,1.468143873977988179e+00,1.657676461230700671e+00,1.250574287244875737e+00,1.402558265821064243e+00,9.965548449879273463e-01,1.005484177422033332e+00,9.930859295833665001e-01
1.553594063052055052e-01,1.503727929653135176e+00,1.475153082396926330e+00,1.473198639137760946e+00,1.666954536362564188e+00,1.249848519574927597e+00,1.412231524082006029e+00,1.000215327283270339e+00,1.001439125816309561e+00,9.905976021249783825e-01
1.484591954353476351e-01,1.504735451877652785e+00,1.480134136220533803e+00,1.479615565225818941e+00,1.675486091472645489e+00,1.248261164546222712e+00,1.421700964100395703e+00,1.006657490986671899e+00,1.004186264358786662e+00,9.833501064988778850e-01
1.402894968976639567e-01,1.506650172060246762e+00,1.483883726691548999e+00,1.485055138259795626e+00,1.683176200560153157e+00,1.246521978740738446e+00,1.432153338820983279e+00,1.007370750383979496e+00,1.008325433044167552e+00,9.815705002533955392e-01
1.339448435742884025e-01,1.507543326554366070e+00,1.488026535391759442e+00,1.491772857862279089e+00,1.692051206178469380e+00,1.245854028772015898e+00,1.441592002954233065e+00,1.006721905398913819e+00,1.008862928921839153e+00,9.824453979779026458e-01
1.293019791712713140e-01,1.511496060347074399e+00,1.492029681232531768e+00,1.495709496174509656e+00,1.700197031489784294e+00,1.244341915776954854e+00,1.450618420743511550e+00,1.002104428439617889e+00,1.006251175451826407e+00,9.868469958078189830e-01
1.233651178522806729e-01,1.515198228362381272e+00,1.495230147491300565e+00,1.499380053482784136e+00,1.707989295372087435e+00,1.243859571418421073e+00,1.460155994443264049e+00,9.918249795247812139e-01,1.003515265103808840e+00,9.976413861933198790e-01
1.176566617836302397e-01,1.520192651942331219e+00,1.498833581667023296e+00,1.500863836257811945e+00,1.715204023812711753e+00,1.243473845519846632e+00,1.468249487364410522e+00,9.883187442143333001e-01,1.009616796641597647e+00,9.992719626038795155e-01
1.108359255990270520e-01,1.522706114027851054e+00,1.502090012594438750e+00,1.504542289921650511e+00,1.722009283436198857e+00,1.242405509507772399e+00,1.476438579175377575e+00,9.834401202409766007e-01,1.012768437087869788e+00,1.002345126048959756e+00
1.051693094340914597e-01,1.522688844063259106e+00,1.504668190838016839e+00,1.511346513193735142e+00,1.728701956464067102e+00,1.240422170951349434e+00,1.484674398973640619e+00,9.795849140681671674e-01,1.011456363957109472e+00,1.006211302797703100e+00
9.903003884811119317e-02,1.524129134650466622e+00,1.507636801841038876e+00,1.516350670233556519e+00,1.735474689641002266e+00,1.240036850155573855e+00,1.492131017744315891e+00,9.747986744727497044e-01,1.010217077953539100e+00,1.010585274988381244e+00
9.322018397546794066e-02,1.528609759138721769e+00,1.511153317000336616e+00,1.516507527630318819e+00,1.741862891701519311e+00,1.238937412264078830e+00,1.499714370881641612e+00,9.784149907523713718e-01,1.009096340575743822e+00,1.006792443013428295e+00
8.773560632276794502e-02,1.530792989718467112e+00,1.513630953692930436e+00,1.518952948409594494e+00,1.749186829707468416e+00,1.237798235772105571e+00,1.505864299833946651e+00,9.770029460912599273e-01,1.004360208662412379e+00,1.010383482948469913e+00
8.255858689344808266e-02,1.531781635394201091e+00,1.515450437490433844e+00,1.522273926697424562e+00,1.756958587873843181e+00,1.236041736815522318e+00,1.513086650073385275e+00,9.695379498141557528e-01,1.002399078903200458e+00,1.018035085835703235e+00
7.815240472755874412e-02,1.534236673703782916e+00,1.517657316706897852e+00,1.524745871793190988e+00,1.763593640138518381e+00,1.235344062030786061e+00,1.519803824287395244e+00,9.633753171776753277e-01,1.000103701757031116e+00,1.023980048780371854e+00
7.411217466233942230e-02,1.534280265086220174e+00,1.519471692408394414e+00,1.529561581414481175e+00,1.768899783848207674e+00,1.233956992974540201e+00,1.526192256996687924e+00,9.769691732375129778e-01,1.006027333735745044e+00,1.008319014370186339e+00
