9.951495914404706600e-01,9.948672720276541259e-01,1.003284044343244252e+00,1.001700113201923870e+00,9.981848452856685316e-01,9.998552846329503696e-01,9.979983442722766274e-01,9.971739431376352991e-01,1.000733969174936400e+00,9.991300358166466111e-01,1.000390628433725393e+00,1.001743975326656155e+00,1.000116658181852802e+00,9.964537625452228875e-01,9.975473328009772933e-01,9.968625075116785972e-01,1.001964896065445920e+00,1.001017231829905096e+00,9.995477096938319983e-01,1.000350625718097408e+00,9.997465553105856495e-01,1.001217581886699515e+00,9.994855878679255179e-01,9.972998102065682158e-01,1.001499211444849990e+00,1.002375239004420937e+00,9.926998317460888899e-01,1.002278172309771342e+00,9.989398912262502650e-01,9.964515163192986247e-01,9.969377519680974187e-01,9.994164198026606050e-01,1.002055724500102718e+00,1.005233653804442628e+00,9.946576429654555573e-01,9.978573799494143692e-01,9.986742380502366956e-01,1.000557991465475416e+00,1.001418439989175013e+00,9.990913824783709263e-01,9.973574378664701312e-01,9.993324132349541422e-01,9.999574450052879371e-01,1.000007354758517319e+00,9.999784939814391205e-01
9.895912116446021756e-01,9.897514127372500914e-01,1.006743925345403357e+00,1.003348917479854663e+00,9.961978471856343109e-01,9.996823598923119114e-01,9.958641203973681577e-01,9.939800094367333694e-01,1.001573468217225038e+00,9.983295674483576576e-01,1.000561242234263792e+00,1.003521906128613805e+00,1.000434646846845022e+00,9.928900261065650712e-01,9.949466449734286622e-01,9.930634752801137388e-01,1.004180656077406031e+00,1.002282375752995058e+00,9.989535636454545120e-01,1.000686945880306711e+00,9.993157696033471149e-01,1.002521954335174659e+00,9.991802534683783543e-01,9.949051944910413114e-01,1.003068297470834924e+00,1.004687816477164208e+00,9.857909706954963713e-01,1.004734980550097134e+00,9.972801980191194904e-01,9.931802536228185874e-01,9.938456132219155581e-01,9.986273751845725632e-01,1.004166519015248671e+00,1.011411153051031464e+00,9.880952340163319247e-01,9.954320710412143391e-01,9.971406075105156974e-01,1.001437557239239329e+00,1.003072136873635278e+00,9.978427800739203546e-01,9.943020540362984550e-01,9.987535985145266082e-01,9.998815227353040624e-01,1.000011152288937666e+00,1.000029482417368776e+00
9.834101494149388722e-01,9.838991823348884891e-01,1.010484302065465023e+00,1.005394499115513263e+00,9.936964179104855743e-01,9.994330686422487897e-01,9.934833695225429029e-01,9.904915329133566759e-01,1.002359749036878300e+00,9.974829008544152664e-01,1.000560400492917834e+00,1.005551609810853231e+00,1.000731281839753573e+00,9.889089624815491364e-01,9.924128218429573156e-01,9.886149973764272181e-01,1.006738365158169835e+00,1.003903704330429969e+00,9.984339104870425530e-01,1.001142084846480929e+00,9.989539963350175800e-01,1.003860476518956713e+00,9.991211070915878567e-01,9.922205395638917791e-01,1.004952963026866541e+00,1.007313498896396986e+00,9.774872940842528335e-01,1.007576762564143857e+00,9.955521156591820020e-01,9.895307779957468464e-01,9.907382132837109223e-01,9.975681103978759623e-01,1.006380546739406467e+00,1.018257982796043182e+00,9.807009594353254256e-01,9.928107099066577623e-01,9.953143333780597457e-01,1.002604584044747948e+00,1.004895096533260146e+00,9.965182710250373166e-01,9.910335638542151493e-01,9.981346781693076764e-01,9.999677886200861732e-01,1.000033152484477217e+00,9.999263837316884063e-01
9.764022140742043554e-01,9.774604603667780278e-01,1.014722757666951969e+00,1.007710047130881748e+00,9.910471012755333042e-01,9.993012279147014398e-01,9.909060290625221201e-01,9.866849870799467848e-01,1.003243865935772083e+00,9.964485329187353635e-01,1.000614194796413559e+00,1.008093336536660667e+00,1.001128291837119155e+00,9.845044730072088912e-01,9.895109714256768996e-01,9.838198039376676585e-01,1.009598478769505148e+00,1.005573860279341591e+00,9.976554014108360846e-01,1.001755596223548928e+00,9.986396293848973649e-01,1.005295398864325396e+00,9.986954963872494151e-01,9.892575455819372365e-01,1.006899372999398024e+00,1.010383665273310694e+00,9.682499801681980767e-01,1.010633480473857704e+00,9.936162696566550601e-01,9.857077574546309062e-01,9.869507469234322095e-01,9.966314647752017031e-01,1.008802459016067354e+00,1.025452879610119883e+00,9.730229728734380856e-01,9.900921740905469504e-01,9.935938599455262921e-01,1.003137916310439692e+00,1.006895817400169202e+00,9.948874734086738947e-01,9.876632280808027575e-01,9.972465545030764211e-01,1.000025925526831116e+00,1.000027754361654697e+00,1.000007235166503916e+00
9.689288816818565353e-01,9.704157582477030974e-01,1.019263379498610567e+00,1.009999949793965124e+00,9.883690183446938171e-01,9.992499759803534776e-01,9.878426813553503605e-01,9.826352896433039330e-01,1.004399543918190307e+00,9.954673419936963530e-01,1.000579964503875985e+00,1.010517057949690711e+00,1.001387461262345013e+00,9.797166786758148005e-01,9.861109191532143603e-01,9.785477553301781262e-01,1.012920909395768954e+00,1.007421072564299802e+00,9.970282317215186652e-01,1.002402556320260985e+00,9.980648695162065431e-01,1.007092670881287733e+00,9.984260555115933577e-01,9.854564690945034622e-01,1.009221523353593497e+00,1.013786824343689608e+00,9.580592479010404672e-01,1.013785016921020521e+00,9.914726733098142564e-01,9.815601702748208979e-01,9.829894784768462568e-01,9.954734702269399937e-01,1.011513092211098197e+00,1.032674980591334002e+00,9.649264710910623322e-01,9.874910042169195989e-01,9.915382298777108971e-01,1.004352670309393014e+00,1.009092288770762957e+00,9.930373180574945113e-01,9.838956235228172309e-01,9.964639932275094480e-01,9.999402913239351376e-01,1.000252011332767088e+00,1.000142123324155419e+00
9.607124597431060398e-01,9.629459331326403193e-01,1.023760979163402141e+00,1.012445151464892890e+00,9.852597640266140822e-01,9.992066255739385783e-01,9.843911789855837036e-01,9.778756865689237632e-01,1.005557330268062488e+00,9.943410060319346488e-01,1.000565859234401112e+00,1.013569674402244880e+00,1.001598838400259650e+00,9.742970206866633509e-01,9.820827126688178588e-01,9.731960853517017673e-01,1.016385324383878075e+00,1.009362305788708891e+00,9.960333264555577548e-01,1.003399408241616220e+00,9.976831531469975145e-01,1.008794356867191322e+00,9.981981473341163813e-01,9.813888803080862422e-01,1.011679241665468743e+00,1.017542376575218288e+00,9.464841160134314091e-01,1.017538362816677200e+00,9.890263940840413603e-01,9.768228517215254980e-01,9.788198383044957041e-01,9.941290632165741270e-01,1.014363865745971705e+00,1.040819113045205579e+00,9.560699303961379680e-01,9.843342260461165338e-01,9.895608255095518224e-01,1.005427635154554356e+00,1.011492979116785262e+00,9.909609408785561291e-01,9.797465015737939487e-01,9.953972736567330282e-01,9.998019266172525343e-01,1.000515055680806009e+00,1.000177867762197970e+00
9.517114605879670730e-01,9.550529898328363743e-01,1.028715197006927040e+00,1.014950053018687237e+00,9.818049411562248530e-01,9.991989206027914738e-01,9.806109123408632833e-01,9.733554792053088489e-01,1.006906038271719206e+00,9.930974484045225203e-01,1.000735218078447675e+00,1.016547784607373606e+00,1.001788877088842122e+00,9.683669329831281480e-01,9.774100274115157250e-01,9.669661702354125365e-01,1.020345100826203000e+00,1.011783312133907486e+00,9.949478579923503041e-01,1.004578753898708099e+00,9.973565034394950013e-01,1.010629020752218832e+00,9.978749226219943980e-01,9.775124563776460551e-01,1.014428786202181687e+00,1.021446717131693882e+00,9.339679842708492608e-01,1.021464976713576611e+00,9.864458760532479609e-01,9.714757701761850273e-01,9.742951088921864011e-01,9.924955020403294359e-01,1.017305539893802679e+00,1.049615388088329881e+00,9.468214569288058158e-01,9.810015059769088275e-01,9.873358848416959876e-01,1.006557857627379926e+00,1.014101557861006420e+00,9.888150201451071375e-01,9.751331761470352077e-01,9.940559498405281413e-01,9.997751188610846107e-01,1.000552801883044740e+00,1.000074070265990267e+00
9.415793466657383926e-01,9.461813435799327765e-01,1.034106348451378832e+00,1.017854775148066659e+00,9.784715098273576439e-01,9.992552538052008604e-01,9.765476313716123791e-01,9.683442180724249893e-01,1.008173671580256281e+00,9.917623107083031186e-01,1.000826945547929281e+00,1.020168962282284042e+00,1.001894328002609580e+00,9.615691180757324208e-01,9.719638079094293781e-01,9.602997568685791574e-01,1.024591924350068517e+00,1.014184449726433179e+00,9.935972804003623260e-01,1.005950016277971981e+00,9.970737125295585646e-01,1.012841371741189933e+00,9.979688368709079827e-01,9.726141670231828185e-01,1.017503349311237315e+00,1.025993182161769601e+00,9.205555516034863439e-01,1.026422788550072962e+00,9.833475580130254246e-01,9.654483055023093119e-01,9.691798445677181073e-01,9.910776247275487894e-01,1.020566418191839020e+00,1.059379910551233150e+00,9.365091765527281398e-01,9.773967649102739408e-01,9.849412622779053494e-01,1.007469826625813303e+00,1.016847507793483318e+00,9.864449127385832572e-01,9.702851815184527773e-01,9.926870728996244342e-01,9.996545353407864098e-01,1.000498144280882240e+00,9.999983216921447537e-01
9.306951435934706085e-01,9.370729792304318684e-01,1.039498804892729833e+00,1.021334338369219497e+00,9.744906319473090051e-01,9.993808225361677788e-01,9.720647759217345696e-01,9.629857845834559615e-01,1.009702560824203177e+00,9.903228025445887095e-01,1.001462448413831030e+00,1.023852114205454855e+00,1.002104926870027501e+00,9.544028123486907322e-01,9.667550905858985910e-01,9.532878423478648999e-01,1.029293023824093156e+00,1.016842572115185250e+00,9.926813018450580950e-01,1.007312320087068835e+00,9.963665177187485122e-01,1.015434013984056749e+00,9.978500115355534161e-01,9.681439209081604824e-01,1.020702840932413258e+00,1.030446153531772380e+00,9.064837236209845051e-01,1.031342352770935555e+00,9.801741912627941478e-01,9.592712232686700924e-01,9.637069727197927760e-01,9.895632867496075846e-01,1.024131602685736109e+00,1.069981938705695690e+00,9.253218277006965975e-01,9.731421774761651600e-01,9.825812703212482013e-01,1.008020991084759510e+00,1.019668454730381812e+00,9.837157543439633001e-01,9.652724108270699377e-01,9.914221944431474975e-01,9.996147926431777631e-01,1.000457291180672614e+00,9.998707923604970293e-01
9.187099162929182050e-01,9.272768742813762843e-01,1.045244262161560522e+00,1.024923452144239633e+00,9.699455628270486907e-01,1.000053278736269036e+00,9.670424915218153172e-01,9.574026277672629259e-01,1.011454261338881722e+00,9.886927439862263078e-01,1.001867607631027557e+00,1.028122990442351004e+00,1.002977352694897073e+00,9.464388814109464532e-01,9.600063406655141574e-01,9.453015695684607866e-01,1.034470663422448977e+00,1.020185465951887194e+00,9.912449321195341279e-01,1.009413266444617596e+00,9.959896439225803810e-01,1.018165935201548633e+00,9.979765218862403087e-01,9.633746895467237836e-01,1.024446791627507958e+00,1.035414145549216292e+00,8.907040822869860541e-01,1.036490032119064653e+00,9.766053379078716290e-01,9.524833032180463066e-01,9.579072769988652425e-01,9.877910869542638750e-01,1.027961436985803001e+00,1.081142622118201224e+00,9.132160138539955341e-01,9.689497797790764810e-01,9.797799799261828202e-01,1.008900141944951478e+00,1.023071512144244410e+00,9.805130940346010737e-01,9.599688562036017281e-01,9.897812690356800891e-01,9.997895113382755383e-01,1.000411374028560729e+00,9.999528490140162651e-01
