1.000410000000000021e+00,1.002920000000000034e+00,9.990200000000000191e-01,1.000720000000000054e+00,9.997300000000000075e-01,1.001200000000000090e+00,9.994600000000000151e-01,1.001710000000000100e+00,9.934500000000000552e-01,1.002780000000000005e+00,9.997800000000000020e-01,1.005220000000000002e+00,9.880700000000000038e-01,1.003819999999999935e+00,1.000119999999999898e+00,9.998700000000000365e-01,1.000140000000000029e+00,1.000119999999999898e+00
1.000399999999999956e+00,1.006020000000000136e+00,9.981800000000000672e-01,1.001670000000000060e+00,9.995300000000000296e-01,1.002460000000000129e+00,9.988599999999999701e-01,1.003390000000000004e+00,9.869700000000000140e-01,1.005980000000000096e+00,9.993600000000000261e-01,1.010709999999999997e+00,9.755700000000000482e-01,1.007519999999999971e+00,1.000329999999999941e+00,9.998100000000000875e-01,9.997300000000000075e-01,1.000099999999999989e+00
1.000539999999999985e+00,1.008890000000000065e+00,9.975100000000001188e-01,1.002820000000000045e+00,9.992300000000000626e-01,1.003800000000000026e+00,9.983999999999999542e-01,1.005169999999999897e+00,9.805399999999999672e-01,1.009390000000000009e+00,9.990900000000000336e-01,1.016590000000000105e+00,9.630300000000000527e-01,1.011339999999999906e+00,1.000399999999999956e+00,9.997100000000000986e-01,9.997599999999999820e-01,1.000119999999999898e+00
1.000450000000000061e+00,1.011910000000000087e+00,9.965100000000001179e-01,1.003850000000000131e+00,9.993500000000000716e-01,1.005460000000000020e+00,9.979699999999999127e-01,1.006989999999999830e+00,9.740199999999999969e-01,1.012529999999999930e+00,9.987400000000000722e-01,1.022520000000000095e+00,9.500300000000000411e-01,1.015249999999999986e+00,1.000210000000000043e+00,9.994300000000001516e-01,9.999200000000000310e-01,9.999599999999998490e-01
1.000310000000000032e+00,1.015550000000000175e+00,9.949700000000001321e-01,1.004590000000000094e+00,9.992400000000000171e-01,1.006480000000000041e+00,9.972699999999998788e-01,1.008909999999999751e+00,9.666500000000000092e-01,1.015959999999999974e+00,9.982600000000000362e-01,1.028290000000000148e+00,9.369500000000000606e-01,1.019020000000000037e+00,1.000290000000000123e+00,9.994700000000001916e-01,1.000080000000000080e+00,9.998099999999998655e-01
1.000310000000000032e+00,1.018380000000000285e+00,9.938900000000001622e-01,1.005220000000000002e+00,9.992199999999999971e-01,1.007649999999999935e+00,9.964799999999999214e-01,1.011189999999999811e+00,9.598999999999999755e-01,1.018999999999999906e+00,9.975600000000000023e-01,1.034420000000000117e+00,9.238100000000000200e-01,1.023279999999999967e+00,1.000520000000000076e+00,9.995900000000002006e-01,1.000060000000000171e+00,1.000039999999999818e+00
9.998000000000000220e-01,1.021520000000000206e+00,9.925000000000001599e-01,1.006000000000000005e+00,9.988500000000000156e-01,1.008719999999999839e+00,9.962599999999999234e-01,1.013329999999999842e+00,9.529799999999999383e-01,1.022649999999999837e+00,9.969299999999999828e-01,1.041020000000000056e+00,9.101500000000000146e-01,1.028059999999999974e+00,1.000250000000000083e+00,9.999800000000002020e-01,1.000490000000000101e+00,9.998799999999997690e-01
9.996200000000000641e-01,1.024980000000000224e+00,9.912300000000001665e-01,1.006969999999999921e+00,9.989099999999999646e-01,1.009769999999999834e+00,9.956399999999999695e-01,1.015409999999999924e+00,9.456199999999999051e-01,1.026529999999999943e+00,9.965300000000000269e-01,1.047940000000000094e+00,8.961099999999999621e-01,1.032599999999999962e+00,1.000380000000000047e+00,9.998000000000002441e-01,1.000510000000000010e+00,1.000469999999999748e+00
9.994700000000000806e-01,1.028660000000000130e+00,9.900500000000002077e-01,1.007969999999999811e+00,9.988899999999999446e-01,1.010469999999999757e+00,9.947300000000000031e-01,1.018019999999999925e+00,9.382099999999998774e-01,1.030469999999999997e+00,9.957900000000000640e-01,1.054680000000000062e+00,8.812299999999999578e-01,1.037099999999999911e+00,1.000269999999999992e+00,1.000000000000000222e+00,1.000129999999999963e+00,1.000599999999999712e+00
9.985500000000000487e-01,1.032280000000000086e+00,9.884800000000002473e-01,1.008449999999999847e+00,9.987399999999999611e-01,1.011419999999999764e+00,9.940799999999999637e-01,1.020259999999999945e+00,9.315399999999999237e-01,1.034189999999999943e+00,9.948200000000000376e-01,1.061390000000000056e+00,8.657999999999999030e-01,1.042069999999999830e+00,1.000559999999999894e+00,1.000540000000000207e+00,1.000639999999999974e+00,1.000889999999999613e+00
9.978299999999999947e-01,1.035920000000000174e+00,9.867100000000001980e-01,1.009579999999999922e+00,9.991299999999999626e-01,1.012149999999999661e+00,9.932900000000000063e-01,1.022519999999999873e+00,9.242999999999998995e-01,1.038289999999999935e+00,9.940700000000000092e-01,1.068590000000000151e+00,8.502099999999999103e-01,1.046969999999999734e+00,1.000559999999999894e+00,1.000330000000000163e+00,1.000780000000000003e+00,1.000559999999999672e+00
9.973899999999999988e-01,1.040040000000000076e+00,9.841500000000001913e-01,1.010349999999999859e+00,9.990399999999999281e-01,1.013059999999999627e+00,9.929900000000000393e-01,1.024899999999999922e+00,9.164899999999999158e-01,1.042769999999999975e+00,9.932300000000000573e-01,1.076340000000000074e+00,8.339899999999998981e-01,1.052209999999999646e+00,1.000529999999999919e+00,1.000760000000000094e+00,1.001090000000000035e+00,1.000199999999999756e+00
9.971499999999999808e-01,1.043870000000000076e+00,9.818900000000001516e-01,1.011309999999999931e+00,9.994499999999999496e-01,1.013909999999999645e+00,9.928000000000000158e-01,1.027349999999999985e+00,9.088899999999998647e-01,1.046869999999999967e+00,9.921500000000000874e-01,1.084210000000000118e+00,8.173699999999999299e-01,1.057319999999999593e+00,1.000999999999999890e+00,1.000609999999999999e+00,1.001310000000000144e+00,1.000559999999999672e+00
9.968199999999999283e-01,1.048540000000000028e+00,9.799500000000000988e-01,1.011959999999999971e+00,9.996699999999999475e-01,1.015389999999999571e+00,9.927400000000000668e-01,1.029900000000000038e+00,9.015199999999998770e-01,1.051350000000000007e+00,9.908400000000000540e-01,1.092000000000000082e+00,8.002199999999999314e-01,1.062479999999999647e+00,1.000929999999999875e+00,1.001200000000000090e+00,1.001050000000000217e+00,1.000659999999999661e+00
9.960799999999999654e-01,1.052759999999999918e+00,9.777700000000001390e-01,1.012650000000000050e+00,9.999199999999999200e-01,1.016939999999999511e+00,9.926000000000000378e-01,1.032440000000000024e+00,8.932199999999999029e-01,1.055749999999999966e+00,9.894500000000000517e-01,1.099960000000000049e+00,7.832899999999999308e-01,1.068289999999999740e+00,1.001159999999999828e+00,1.001280000000000170e+00,1.000700000000000145e+00,1.000329999999999719e+00
9.952799999999999425e-01,1.057459999999999845e+00,9.748000000000001108e-01,1.013430000000000053e+00,1.000349999999999850e+00,1.017649999999999499e+00,9.923200000000000909e-01,1.035270000000000135e+00,8.850899999999999324e-01,1.060400000000000009e+00,9.877200000000000424e-01,1.108430000000000026e+00,7.652299999999999658e-01,1.074149999999999716e+00,1.001149999999999762e+00,1.001310000000000144e+00,1.000900000000000123e+00,1.000109999999999610e+00
9.940099999999999492e-01,1.061789999999999790e+00,9.721400000000001151e-01,1.013610000000000122e+00,1.000979999999999759e+00,1.018169999999999575e+00,9.920500000000000984e-01,1.038240000000000052e+00,8.771799999999999597e-01,1.065280000000000005e+00,9.862800000000000455e-01,1.116589999999999971e+00,7.473400000000000043e-01,1.079439999999999733e+00,1.000749999999999806e+00,1.001430000000000042e+00,1.001060000000000061e+00,1.000419999999999643e+00
9.930699999999998973e-01,1.067049999999999832e+00,9.693600000000001105e-01,1.014040000000000052e+00,1.001299999999999857e+00,1.018519999999999648e+00,9.921200000000001129e-01,1.040480000000000071e+00,8.693799999999999306e-01,1.070419999999999927e+00,9.841300000000000603e-01,1.125119999999999898e+00,7.285200000000000564e-01,1.085319999999999840e+00,1.001129999999999853e+00,1.001580000000000137e+00,1.001560000000000006e+00,1.000039999999999596e+00
9.911899999999999045e-01,1.072409999999999863e+00,9.667500000000001092e-01,1.014270000000000005e+00,1.001859999999999751e+00,1.018489999999999673e+00,9.916700000000001625e-01,1.043610000000000149e+00,8.622299999999999409e-01,1.074979999999999825e+00,9.823400000000001020e-01,1.134009999999999962e+00,7.094800000000001106e-01,1.091739999999999933e+00,1.000459999999999905e+00,1.001830000000000220e+00,1.001689999999999969e+00,1.000029999999999530e+00
9.903699999999998616e-01,1.078479999999999883e+00,9.640900000000001135e-01,1.014389999999999903e+00,1.002549999999999830e+00,1.019129999999999647e+00,9.919600000000001749e-01,1.046960000000000113e+00,8.536599999999999744e-01,1.080249999999999932e+00,9.803800000000001402e-01,1.143440000000000012e+00,6.895200000000001328e-01,1.097769999999999913e+00,1.000369999999999981e+00,1.002630000000000132e+00,1.001840000000000064e+00,1.000329999999999497e+00
