1.199999944903596516e+00,8.000000276816570111e-01,8.000000565770702954e-01,8.000001834860701599e-01,1.199999802955859174e+00,8.000003478254820166e-01,8.000000484848367455e-01,8.000000383141688820e-01,8.000002222219753101e-01,8.000000656814234556e-01,8.000001257860843706e-01,1.199999891891950332e+00,1.199999957219260338e+00,1.199999960822730527e+00,1.199999951278940102e+00,8.000000297840610397e-01,8.000000670016526039e-01,8.000000649350438309e-01,8.000000414078589639e-01,8.000000344827526977e-01,8.000000374882778598e-01,8.000000442967786229e-01,1.199999939485646205e+00,1.199999958289894142e+00,1.199999899749423671e+00,8.000001194029138230e-01,8.000000649350438309e-01,8.000001023017380142e-01
1.380743110942026286e+00,6.048063069014412152e-01,6.979937123274901900e-01,9.075338146267963868e-01,1.072766493001672039e+00,6.149435938921340439e-01,6.008974117797140080e-01,5.997616173960150787e-01,9.415401631198963006e-01,7.962792703154651930e-01,8.372310116167129834e-01,1.233809153425336591e+00,1.279766772456556900e+00,1.199855822110824644e+00,1.127819087024513278e+00,5.996832102779579010e-01,6.064189596321971631e-01,6.094514049989839810e-01,6.129284379379462688e-01,5.998356852824626717e-01,5.987818099521193815e-01,5.993766935144714258e-01,1.191540304728970767e+00,1.345569152867220675e+00,1.322162753248076861e+00,7.893227479026846405e-01,8.729953752681453016e-01,9.299062087996442516e-01
1.571943132042785018e+00,4.194930656010876779e-01,7.573355665609030618e-01,1.035346977734000307e+00,9.038331391314595731e-01,4.322267259864011613e-01,4.018327191913194651e-01,4.199038469401676910e-01,1.113912390008847231e+00,8.865582582387790955e-01,9.100527018379810373e-01,1.108652870656466671e+00,1.195451263300396416e+00,1.080323941606806670e+00,9.796808502593845613e-01,4.009368156099089031e-01,4.090653095621716862e-01,4.117541130524495774e-01,5.618715926019202112e-01,4.214365260471757413e-01,3.977191723404457369e-01,4.007416691185130553e-01,1.065562793210881321e+00,1.359238885426434340e+00,1.233100625829320229e+00,8.312220777620475953e-01,1.003461700587011007e+00,1.098794703469826439e+00
1.699182379647270480e+00,2.794151095093133641e-01,7.640967787688303092e-01,1.069476739054965320e+00,7.689189916037036943e-01,4.980569799729863689e-01,2.911787968600681453e-01,3.747793466597610923e-01,1.213626207605006391e+00,9.056887555322407080e-01,1.054062951415221550e+00,1.148611557196643984e+00,1.242186801166575094e+00,1.079870263332211922e+00,9.282402340185675893e-01,2.279017407292238950e-01,2.335155255813531061e-01,2.122993290214525153e-01,4.357110542946833753e-01,2.716861504913625769e-01,2.869288559127521343e-01,2.026721936904388177e-01,1.107070724035793097e+00,1.476546038677881256e+00,1.250906048224797118e+00,7.433482475016851554e-01,9.900056074430492181e-01,1.186475355189715364e+00
1.731602660603490884e+00,2.683224481131227801e-01,7.089355967919153123e-01,9.907006632457865392e-01,6.780977207228012782e-01,5.904349153900668723e-01,2.872257409837769560e-01,4.341065391093224535e-01,1.188667674025806420e+00,8.306174006924131881e-01,1.077727643532244928e+00,1.183141420407342936e+00,1.303957725545459745e+00,1.112031034460835510e+00,9.202841315353352813e-01,9.454781350484742219e-02,9.938365363470286207e-02,5.546452303331389500e-02,3.226998603231111540e-01,2.215092644264488042e-01,2.743827411670407002e-01,9.510277641821968109e-03,1.195183548226823600e+00,1.582050111628808375e+00,1.213220233004651538e+00,5.935973800082126051e-01,8.910634457001938014e-01,1.181060354722633710e+00
1.736985337008683850e+00,3.494714753590549838e-01,6.334743869924677195e-01,8.487569030162576134e-01,5.967047831414439285e-01,6.731239810767575271e-01,3.476088363079265497e-01,5.302705274744423658e-01,1.154621493177492741e+00,8.190582425342870510e-01,1.004598860221484147e+00,1.124944598074621327e+00,1.291663633525174770e+00,1.101173953397906580e+00,9.057647759520393027e-01,2.763143274660104232e-02,-1.118700117460082188e-02,-6.569667144787072477e-04,3.108136290270484547e-01,2.366667855007452970e-01,3.252320108118164077e-01,-1.447339611270441195e-01,1.254959574862365868e+00,1.592826307056341317e+00,1.198039194431083976e+00,5.083854214416567707e-01,8.181460504418600621e-01,1.182198308568027434e+00
1.752628555746288841e+00,4.701727496533865125e-01,5.298193270074406103e-01,6.801512097940809465e-01,5.436207918374057479e-01,6.638868790684924193e-01,4.364711978246447743e-01,6.135467350223733352e-01,1.164148140285155897e+00,9.141621217343579575e-01,9.504024124910146476e-01,1.051538167691966397e+00,1.266915983375529908e+00,1.090911508015771192e+00,9.295455503212051163e-01,5.744376855209754051e-02,-7.915728402053670565e-02,-9.514580716926646434e-03,3.431231070200749800e-01,2.631394602945522632e-01,4.153342684209505031e-01,-1.949751890682657196e-01,1.323314826397772315e+00,1.574981612405377929e+00,1.259004634140296508e+00,5.369812700009410911e-01,8.085614789720392270e-01,1.215330941091035788e+00
1.751444045883490563e+00,6.024136608646823987e-01,4.079404634876003799e-01,5.478147041743430812e-01,5.398729540489097811e-01,5.814888475728459127e-01,5.224002945951535803e-01,6.659571571887688002e-01,1.190423164396037903e+00,1.050078787191232266e+00,9.447869273886411179e-01,9.947060035415147272e-01,1.258359300853097551e+00,1.093674673351753723e+00,9.898500049412531920e-01,1.491363102026924403e-01,-1.201885894578190728e-01,-1.185170117020715660e-02,3.815861659127688377e-01,2.940823859691736875e-01,5.006006087230602253e-01,-1.802990619603101752e-01,1.387921659567845190e+00,1.529514346480068232e+00,1.290269695187101995e+00,5.732595690663977450e-01,8.108235413166919869e-01,1.247787239699264639e+00
1.708606489009923513e+00,7.218658216822888551e-01,3.233803751101213542e-01,4.972907082528917888e-01,5.821903426667386361e-01,4.672507455270965004e-01,5.591613677651129377e-01,6.705467389361178254e-01,1.174492585284246715e+00,1.159771286686433811e+00,9.040214092603841012e-01,9.170136363849521466e-01,1.226108705035890978e+00,1.080687727559461520e+00,1.059736243524172394e+00,2.518806417644402496e-01,-1.700043436061080548e-01,-1.702956911581904320e-02,4.226531161650815549e-01,3.340116362441520326e-01,5.318635091581226382e-01,-1.387827680492521587e-01,1.432193855853837405e+00,1.441913767938316715e+00,1.238610703728825646e+00,5.509853803244019188e-01,7.799213292369312489e-01,1.252667171162326065e+00
1.644080790155119987e+00,8.123243019948017674e-01,3.087870579985477759e-01,5.221035253652689390e-01,6.304854754402413608e-01,3.775770131383701100e-01,5.437116164814952413e-01,6.255894840580056293e-01,1.129453791263678841e+00,1.237713657912191900e+00,8.238105098412373817e-01,8.302876115203058349e-01,1.195385296685469223e+00,1.072539492977238273e+00,1.147724810682249963e+00,3.379096890112093798e-01,-2.415315871659861890e-01,-3.617220212961006626e-02,4.366389124563725410e-01,3.811836758399993474e-01,5.174501934063561182e-01,-7.778817200326901271e-02,1.484829199096150187e+00,1.356535241971456696e+00,1.187215363209620733e+00,5.103902539815752259e-01,7.342331689768659686e-01,1.239053543192736084e+00
