1.039999932651722414e+00,9.600000952916637464e-01,1.039999964259017640e+00,1.039999983298545594e+00,9.600000117994065274e-01,1.039999984848490655e+00,1.039999666669444434e+00,1.039999970149275921e+00,9.600000163599115011e-01,1.039999979746845771e+00,9.600000105680288609e-01,1.039999988995876423e+00,9.600001575363026340e-01,1.039999894601840280e+00,9.600000256205688531e-01,1.039999972508609982e+00,9.600000156862683598e-01,1.039999990719259637e+00,1.039999933884406813e+00,9.600000117647023989e-01,1.039999977528102582e+00,9.600008888691362596e-01,1.039998666711109632e+00,1.039999000024999454e+00
1.079251211084026441e+00,9.222332980660401525e-01,1.080191409774521549e+00,1.079583216787439515e+00,9.202303981330495208e-01,1.079789583857556190e+00,1.076230423596953978e+00,1.079481306297446874e+00,9.200202912453545601e-01,1.079656500796754015e+00,9.199801907128342116e-01,1.080048268181524662e+00,9.226949913223410071e-01,1.078520390852508282e+00,9.199512823330219247e-01,1.080127960818972221e+00,9.199464733263379435e-01,1.079876710851355170e+00,1.079567236887547743e+00,9.200528830274968817e-01,1.079256423597311887e+00,9.214016734576315759e-01,1.013425604257137458e+00,1.027797631310568338e+00
1.118752822519124779e+00,8.838638936799594337e-01,1.120685550491188787e+00,1.119762631004398434e+00,8.800552505152761107e-01,1.120182719486525924e+00,1.111070468704757896e+00,1.117334072873030548e+00,8.795302514465207500e-01,1.119998094202561356e+00,8.794653695171686936e-01,1.120563258807863782e+00,8.839285087993821177e-01,1.117114830352717636e+00,8.794489046734905724e-01,1.120711112374069174e+00,8.795189285615171437e-01,1.120293108651670755e+00,1.118786814344105318e+00,8.796041577124075195e-01,1.118983078271124754e+00,9.281299527205105759e-01,9.797280906058147831e-01,1.053388638481853823e+00
1.158896366682948376e+00,8.445482279379956658e-01,1.159958259205760234e+00,1.160687840879647048e+00,8.391317325719672704e-01,1.161215594886445990e+00,1.147808877786453685e+00,1.142292883146580840e+00,8.387348867550040721e-01,1.160921318575983907e+00,8.384224144852829852e-01,1.161620696191148605e+00,8.438368626160962505e-01,1.157141651742768396e+00,8.400730456286640280e-01,1.161220132051812737e+00,8.384516297132136309e-01,1.161304741201324875e+00,1.141811148032371825e+00,8.385665125544188303e-01,1.159619658727915947e+00,9.442535083717851219e-01,9.630220852520667840e-01,1.082055156472177648e+00
1.199860332047162137e+00,8.041948312174810320e-01,1.189499383630172380e+00,1.202014691942373092e+00,7.975086651008888028e-01,1.202549219820790771e+00,1.186370495978346762e+00,1.136973743292405858e+00,7.986899034181702550e-01,1.201809293248507160e+00,7.969383992140455231e-01,1.202892770132999223e+00,8.026249499002852117e-01,1.198066935318661264e+00,8.058111538227263893e-01,1.199859430533988691e+00,7.969419847057293005e-01,1.202608862170330140e+00,1.130041453790510797e+00,7.973110728273720138e-01,1.201134926385060142e+00,9.669983284852705641e-01,9.530713411818717562e-01,1.111650610228927860e+00
1.241811416713632488e+00,7.624626296238121714e-01,1.195147481695713054e+00,1.243693884069261291e+00,7.553489405191161632e-01,1.244104157712778713e+00,1.226747119215339188e+00,1.112629372066968436e+00,7.598563435819466472e-01,1.241429416730172930e+00,7.553199047199498084e-01,1.243966811411913342e+00,7.606293266343120418e-01,1.240142103100240867e+00,7.884895042473809568e-01,1.231336107707341032e+00,7.550859476716371699e-01,1.243868525921582036e+00,1.103085607266269141e+00,7.562751479205592764e-01,1.243508740676741775e+00,9.707445674898558252e-01,9.492760613484710897e-01,1.127696211669376947e+00
1.284906870241973476e+00,7.194796388718323055e-01,1.180048600982432250e+00,1.285540551071980842e+00,7.129638295485046795e-01,1.285361833718063451e+00,1.268679216171995083e+00,1.079557836662672132e+00,7.219587823670102766e-01,1.280485643195226730e+00,7.139859613603560806e-01,1.284312227530815642e+00,7.175809624618904037e-01,1.283358970036002855e+00,7.937590583359640517e-01,1.252057305824636479e+00,7.134725267246210256e-01,1.284728029550011419e+00,1.068619211970187610e+00,7.173144489752421027e-01,1.286671883599091570e+00,9.618314336009842203e-01,9.234212990099860408e-01,1.157382909835718676e+00
1.329048234100350889e+00,6.755122041454144632e-01,1.151660433321549659e+00,1.327293091272545578e+00,6.711207241178192007e-01,1.325568802809251601e+00,1.312233135504121906e+00,1.041369883720495437e+00,6.838144343639324108e-01,1.317893533944517470e+00,6.739635641718769721e-01,1.322871365514581843e+00,6.738380864501661849e-01,1.327705584880779943e+00,8.160793192107276273e-01,1.260332309669678796e+00,6.722983995524923762e-01,1.324826189054986836e+00,1.029630724860442159e+00,6.816767823602820631e-01,1.330763855215527869e+00,9.816001905638058744e-01,9.183896700544709191e-01,1.193480150412463470e+00
1.373700633145853001e+00,6.306857285782954126e-01,1.115872418343931693e+00,1.368848443584871122e+00,6.303144930998410000e-01,1.364443555613594317e+00,1.357214445092665089e+00,9.997394708842088917e-01,6.444978415135307337e-01,1.355231185032496066e+00,6.354545440525137812e-01,1.358768693984738984e+00,6.298899453648604263e-01,1.373020124218769844e+00,8.484433072187983482e-01,1.254029336795378979e+00,6.321437049044755785e-01,1.363807386948746814e+00,9.874748147694661915e-01,6.514702689476565833e-01,1.375893883558421127e+00,9.958951527223156575e-01,9.178540212323669234e-01,1.206398641271473338e+00
1.419135269794622012e+00,5.853402686901949536e-01,1.075349759804983041e+00,1.409270598406481501e+00,5.916764415608463112e-01,1.401139357963464560e+00,1.403274563356362581e+00,9.554817565798675583e-01,6.030608541911112175e-01,1.392189459354342240e+00,5.988879424942291640e-01,1.389347883346578660e+00,5.850078862635423871e-01,1.419081358885043054e+00,8.868534491887838378e-01,1.238620663378090514e+00,5.939457126990618230e-01,1.400043710822667986e+00,9.429727899832665017e-01,6.287880345919504288e-01,1.422180280126245755e+00,1.020497151408474856e+00,9.323849845886743593e-01,1.221482347687039338e+00
1.464935800521047993e+00,5.398181463022933002e-01,1.031740858039984721e+00,1.447620636067898481e+00,5.563384140325834393e-01,1.435424490599593650e+00,1.450271002269625242e+00,9.091425648739186460e-01,5.588599469622280713e-01,1.429940803286679829e+00,5.651487986593336510e-01,1.412480790658271035e+00,5.397651061820192275e-01,1.465961421415456378e+00,9.290924528060674481e-01,1.218806243416030943e+00,5.582484651150819710e-01,1.433275994729642733e+00,8.969383911238936191e-01,6.163871245554185530e-01,1.469524484962471789e+00,1.051218232557605603e+00,9.558971504476451164e-01,1.237742338384941743e+00
1.511146329397760724e+00,4.949695500571711371e-01,9.860112083583572051e-01,1.482211390981061916e+00,5.275103796980211701e-01,1.464383299265331617e+00,1.497267998723873061e+00,8.611164710266007161e-01,5.123120781366974352e-01,1.468769196070775163e+00,5.359875707602517192e-01,1.425760079476043440e+00,4.935418420027404829e-01,1.513528261545308506e+00,9.739837257316684704e-01,1.199912097755156504e+00,5.267930214091831598e-01,1.461924888779525311e+00,8.499537150203827496e-01,6.154406313739118062e-01,1.518015871193539867e+00,1.087500990002721935e+00,9.600930780278977839e-01,1.265893258250103459e+00
1.557168349445566591e+00,4.517483605359817189e-01,9.396043484192835304e-01,1.511495935553043068e+00,5.061121239483661327e-01,1.485477511191413136e+00,1.543050495473333283e+00,8.117430578816766662e-01,4.637507233270144469e-01,1.508983881299557517e+00,5.133648773642758290e-01,1.429105555569676556e+00,4.462784580061230910e-01,1.561425057413408091e+00,1.020028555767115597e+00,1.187101476473120920e+00,4.995545048842651714e-01,1.486110224873670393e+00,8.030013300005470755e-01,6.251102260687892986e-01,1.567472624702095807e+00,1.118596917063921614e+00,9.739293218125271157e-01,1.284469228998338153e+00
1.601501294585893076e+00,4.103684057971855870e-01,8.939243286914143605e-01,1.534224693969362896e+00,4.931305365797663542e-01,1.498311476842589807e+00,1.586525932720245446e+00,7.614355361274293132e-01,4.133653363027347538e-01,1.551217174942026267e+00,4.978004785544125621e-01,1.423618197287062292e+00,3.986884059055055829e-01,1.609162114284171885e+00,1.065823820032308022e+00,1.177987976109850621e+00,4.801382536557098346e-01,1.505630319565753883e+00,7.577245180479214026e-01,6.425075670152367024e-01,1.617591127512408855e+00,1.150776790295696017e+00,9.658373935124541232e-01,1.311062678807117576e+00
1.643176725434911223e+00,3.724508877701419030e-01,8.507937121218475118e-01,1.550712669830072388e+00,4.895893589050674399e-01,1.502128230456675428e+00,1.625727837618046401e+00,7.105044273454120818e-01,3.615000018770068713e-01,1.595892948532589450e+00,4.904664379656548667e-01,1.411247466414744745e+00,3.495143049395578183e-01,1.656803068592335615e+00,1.109043751277500212e+00,1.178154356526461832e+00,4.681749147480901430e-01,1.520722745638054985e+00,7.157310314382392402e-01,6.648825631517323309e-01,1.667945064631140450e+00,1.159743364070175531e+00,9.499465157400267534e-01,1.315848590882741087e+00
1.681385182480321205e+00,3.380750045225657807e-01,8.132085501881645140e-01,1.560659074359125320e+00,4.943983856528044729e-01,1.501103373784749229e+00,1.657822144504880635e+00,6.598215381593619533e-01,3.084506692027285668e-01,1.641819714703452338e+00,4.898969786603219467e-01,1.392760262324034493e+00,2.991618267261171304e-01,1.704203095987880445e+00,1.147095744450284505e+00,1.189936748566504221e+00,4.619309520010650427e-01,1.534789454921748009e+00,6.810730132476412457e-01,6.905486535291212036e-01,1.718109588521957720e+00,1.162989700229388745e+00,9.404768742128079007e-01,1.320125895196537558e+00
1.714976204415029626e+00,3.077979720380202844e-01,7.848393910953227470e-01,1.564422153124022996e+00,5.057389033314658722e-01,1.496276534400176272e+00,1.681134751896374624e+00,6.103028054566270733e-01,2.545455339037336895e-01,1.688811427921820041e+00,4.947349892520923054e-01,1.372116160929450768e+00,2.486268850600637237e-01,1.751444569545288044e+00,1.177526191718200721e+00,1.213678286784423577e+00,4.598724373097533014e-01,1.549457350779653186e+00,6.565388978444240964e-01,7.184856928555692912e-01,1.767478243152476036e+00,1.148425726123546653e+00,9.259722532795255923e-01,1.330260299936992352e+00
1.741801739153360007e+00,2.815711087400882273e-01,7.662909539882206689e-01,1.563355229356329756e+00,5.212334370226846536e-01,1.491915772292589759e+00,1.693803690116813643e+00,5.630413981140496293e-01,2.004994264583569996e-01,1.736396326601266527e+00,5.027068252589003139e-01,1.352432303035056460e+00,1.981340032105644577e-01,1.797894165684251977e+00,1.198116821314937797e+00,1.241084915601700533e+00,4.615729879555331983e-01,1.567210971215147852e+00,6.445236531281760550e-01,7.471289393133835333e-01,1.815457458214796871e+00,1.141949898591749113e+00,9.077807705799775251e-01,1.337752085939457158e+00
1.762470511568109632e+00,2.592405916562619539e-01,7.578667415063330415e-01,1.560598062895292015e+00,5.378647535816937220e-01,1.490493425762437152e+00,1.696754855414803087e+00,5.182485109510837074e-01,1.468713342471948125e-01,1.782529796875212291e+00,5.124503379606002440e-01,1.336956912151594290e+00,1.504794646557310600e-01,1.843329038388535013e+00,1.210885485109318260e+00,1.273840359646669862e+00,4.667246712621158089e-01,1.589252894920893056e+00,6.440535035054333335e-01,7.752392862305020893e-01,1.861024714722985696e+00,1.142371344059207816e+00,8.850046018405327564e-01,1.338979111697511160e+00
1.777458394080418058e+00,2.405410783424554166e-01,7.592119972389066440e-01,1.556259381756892823e+00,5.535793451555849343e-01,1.491357740705749890e+00,1.691241614071946842e+00,4.755804314537213084e-01,9.478310309439844095e-02,1.825910008555550190e+00,5.226645940907184151e-01,1.325810619753667874e+00,1.054809658932222838e-01,1.888236868512889410e+00,1.216104260268081161e+00,1.310412429176539328e+00,4.716836184754735761e-01,1.614949435554231538e+00,6.535628551830304778e-01,8.004829069931922447e-01,1.903307682385013688e+00,1.138403621721870485e+00,8.694622245881841183e-01,1.331058025898496089e+00
1.786520252288727129e+00,2.241025621199515816e-01,7.677025168390964049e-01,1.552256888172122373e+00,5.669470048477095458e-01,1.495274969733811021e+00,1.680288916915779973e+00,4.351790694006051341e-01,4.563650713804277836e-02,1.865088349636099041e+00,5.314535293131816829e-01,1.319444234808069938e+00,6.451187453892653911e-02,1.932233170330432515e+00,1.216351219641131909e+00,1.347298376810387666e+00,4.740207150191632635e-01,1.644361044843229314e+00,6.686231782020315428e-01,8.208469144638975701e-01,1.941416601114982265e+00,1.150346472783496221e+00,8.557549647453543962e-01,1.320291495687646810e+00
1.790333818070522609e+00,2.085720286365679021e-01,7.785658970338225071e-01,1.549251103706477561e+00,5.753016268351689444e-01,1.503317001504294259e+00,1.666405559690297356e+00,3.970001848633931130e-01,1.751727910842965086e-04,1.898542253203090446e+00,5.376108376975423653e-01,1.318705073435375574e+00,2.923575340321291766e-02,1.975972377628061327e+00,1.214147722120945350e+00,1.384326662852174206e+00,4.714554061710630739e-01,1.676525789338133787e+00,6.860563609167139587e-01,8.357861456236189701e-01,1.974937401000043558e+00,1.159146108526465824e+00,8.386581922321098004e-01,1.302698624230630875e+00
1.789419397604564699e+00,1.943303334889861789e-01,7.878503300313230984e-01,1.547027089177259063e+00,5.774989392510335717e-01,1.514258286292623046e+00,1.652126020004953677e+00,3.608372494769524486e-01,-4.022462087420199117e-02,1.924308645418552732e+00,5.397786456843890468e-01,1.321339645143846830e+00,5.682468380665654795e-04,2.019233681628180399e+00,1.211293262811613980e+00,1.419772986432525919e+00,4.663787953072648929e-01,1.709342528911033110e+00,7.031956173757905049e-01,8.453378268185679500e-01,2.002779595470207674e+00,1.171806286256580565e+00,8.212257921763640445e-01,1.286660802712297214e+00
1.783726146854594186e+00,1.795923469836183395e-01,7.918165729047614843e-01,1.546496040146056350e+00,5.749098237518927013e-01,1.524080499700177560e+00,1.639784023821155623e+00,3.259368365414738733e-01,-7.433104311581487100e-02,1.943167566401517110e+00,5.390851032740497928e-01,1.325389150783352177e+00,-2.259855318520532022e-02,2.063209376883377022e+00,1.209373640903049552e+00,1.453162722622614034e+00,4.608695948341195447e-01,1.739991826808447994e+00,7.180606948941762324e-01,8.500323027139182752e-01,2.025047968808435961e+00,1.182566496406333156e+00,8.030305481753059471e-01,1.280609455539931663e+00
1.774901265782135251e+00,1.643133728083236711e-01,7.900030767903313267e-01,1.546041793772567008e+00,5.681790955211998284e-01,1.531893846388907798e+00,1.629992509941625922e+00,2.922605277408981128e-01,-1.016940207468092078e-01,1.954337882977736696e+00,5.382159732572348032e-01,1.328436568991090638e+00,-4.180860491306309656e-02,2.107751895461455138e+00,1.209978934521148686e+00,1.486813991599826856e+00,4.545497919414595023e-01,1.768795043627232610e+00,7.294070323001607958e-01,8.496163910775412775e-01,2.041717733078529218e+00,1.203035183101443195e+00,7.978625256656360909e-01,1.278353312499067806e+00
