9.600000135012983771e-01,9.600000147329595945e-01,9.600000150093752627e-01,9.600000035413897015e-01,1.039999968127515384e+00,1.039999963470352951e+00,9.600000122137367642e-01,1.039999979274622177e+00,1.039999986038399271e+00,9.600000180586826248e-01,1.039999993393411204e+00,1.039999993527297439e+00,1.039999979328176005e+00,1.039999984251974707e+00,1.039999996780684333e+00,1.039999971831005787e+00,1.039999976401193793e+00,9.600000052666221029e-01,9.600000175054628215e-01,9.600000192770991037e-01,1.039999979746845771e+00,9.600000126775074527e-01,9.600000160965730389e-01,9.600000065040640296e-01,1.039999981438523680e+00,1.039999943662051285e+00,1.039999990772781713e+00,1.039999997432606182e+00,1.039999902439262325e+00,9.600001176467127806e-01,9.600008888691362596e-01
9.197561480674159018e-01,9.197564386091553468e-01,9.198960894187949711e-01,9.197561274779718632e-01,1.080195587165446280e+00,1.079612195211293146e+00,9.219959332836278332e-01,1.079970266581116389e+00,1.080197471972018874e+00,9.197562049239565996e-01,1.080243079471391088e+00,1.080194500173242034e+00,1.080189854400921412e+00,1.080243048973943409e+00,1.080223263155858149e+00,1.080184677356805123e+00,1.077198771432522406e+00,9.197974745248389539e-01,9.202125287004765397e-01,9.203734656033302208e-01,1.079636208409797238e+00,9.198352680140816640e-01,9.200776895688397294e-01,9.197590603669882903e-01,1.080047717068200797e+00,1.079000053337027643e+00,1.080184684952643082e+00,1.080229025027201084e+00,1.076547150110922946e+00,9.305467015257374852e-01,9.867687852035595952e-01
8.791256246556524712e-01,8.791507793059327724e-01,8.793338688231889799e-01,8.791671907485109072e-01,1.120487703275390823e+00,1.119523286015508656e+00,8.853517135047891395e-01,1.120247665421038707e+00,1.119471620528120770e+00,8.791117760341147225e-01,1.120887215874888598e+00,1.120798811788043636e+00,1.120653236920530649e+00,1.120424502380939380e+00,1.120751066795407258e+00,1.120054914165220517e+00,1.115649465503840476e+00,8.792408847130452898e-01,8.802750244802466373e-01,8.801947486975738588e-01,1.119894396040206352e+00,8.795210237357005134e-01,8.799936598570081703e-01,8.791167104805738264e-01,1.120428754010128092e+00,1.118532123265925105e+00,1.120795872744304145e+00,1.120833546404458092e+00,1.091442549515553750e+00,9.140098374766129075e-01,1.018297662188500929e+00
8.379802906919969763e-01,8.383567631148067800e-01,8.381886150883283149e-01,8.381888280153194648e-01,1.161374769132452744e+00,1.160052833096133496e+00,8.579154726023455746e-01,1.159424218440109122e+00,1.156963875578113754e+00,8.380417255094274598e-01,1.162013296461975598e+00,1.161941935182508212e+00,1.158559520318616087e+00,1.159840987428347736e+00,1.161467112045339700e+00,1.152705414257470418e+00,1.149642978507340096e+00,8.381060983112786911e-01,8.395735058365121350e-01,8.396658033488798578e-01,1.160835578705351923e+00,8.392654518844888667e-01,8.391475675950630375e-01,8.379436194502475344e-01,1.161364747228375682e+00,1.159018260959234992e+00,1.161956427799656133e+00,1.161889356107934868e+00,1.110685560699401053e+00,9.258252896876699722e-01,1.043217142288674015e+00
7.961666416300378080e-01,7.969859450324980887e-01,7.963747206487188368e-01,7.971200819232575618e-01,1.203029952369354394e+00,1.201508082862513760e+00,8.486342251555045735e-01,1.192485190045836640e+00,1.189878986988391896e+00,7.966385486636413660e-01,1.203622082584485220e+00,1.203546812282268119e+00,1.191432935271358406e+00,1.195528876648721539e+00,1.202086773790097096e+00,1.177714248518125117e+00,1.179722155344472112e+00,7.963105815863976700e-01,7.980019719448802062e-01,7.982097202846658579e-01,1.201946728474671433e+00,8.011789208460056155e-01,7.974790829946972748e-01,7.963382889321214408e-01,1.202580484932443738e+00,1.200468844972853111e+00,1.203517081469814398e+00,1.203325417122131036e+00,1.140330465327552778e+00,9.227183346925287299e-01,1.076137233080773248e+00
7.537072813401821669e-01,7.557397983627255345e-01,7.537814984792242656e-01,7.565900629563396818e-01,1.245003007966631436e+00,1.243794488411746668e+00,8.612940326817595249e-01,1.219306538335259926e+00,1.212908262738715770e+00,7.559894110194322892e-01,1.245309342473996272e+00,1.245248116779576364e+00,1.219326703416947710e+00,1.221406879466722550e+00,1.242194026807976970e+00,1.185480210967910120e+00,1.198576514520396818e+00,7.539341566906124781e-01,7.556761049384731477e-01,7.557924803852196227e-01,1.243611251373355264e+00,7.681683856771008845e-01,7.549505398305693671e-01,7.545688756983551793e-01,1.243955178160758290e+00,1.242586990818280501e+00,1.245029862035519574e+00,1.244832133924055340e+00,1.162916359625226770e+00,9.227579850710205811e-01,1.092848126039513312e+00
7.105158893059820846e-01,7.145187358171913861e-01,7.104848274892096027e-01,7.173934815239496610e-01,1.286169718987372201e+00,1.285650630968859565e+00,8.883611039968669632e-01,1.236213089846952107e+00,1.220948820963602133e+00,7.180240331016640720e-01,1.286247978806749126e+00,1.286300036119927714e+00,1.236814728240297478e+00,1.234501968173320030e+00,1.280515594037488381e+00,1.178365247551945938e+00,1.203501428480016733e+00,7.115520725840795979e-01,7.125708084774470263e-01,7.125173167747110847e-01,1.284115614460817234e+00,7.479028431307250813e-01,7.117491138795952743e-01,7.130913792776276683e-01,1.284419918567828223e+00,1.284696857446044005e+00,1.286451178046442045e+00,1.285770206723672482e+00,1.160660799983405989e+00,9.003435960989804032e-01,1.119604608223441433e+00
6.669400317246655385e-01,6.750512410449294176e-01,6.665883086743610297e-01,6.817166334173271336e-01,1.320570386229898530e+00,1.323725393803420358e+00,9.225249589050611432e-01,1.252740332843993443e+00,1.217623696509100961e+00,6.903927860425141949e-01,1.325441131577082654e+00,1.325076801182763608e+00,1.252950702161328644e+00,1.234826082096896371e+00,1.316130248846869133e+00,1.158692581582735581e+00,1.198830903312026797e+00,6.701114524287410390e-01,6.691500160629382243e-01,6.686317261006827772e-01,1.320452861477142026e+00,7.433383642704133321e-01,6.684908966559895971e-01,6.724256326249905547e-01,1.318537055589623419e+00,1.327809315449708594e+00,1.327039423041963984e+00,1.325195212400937628e+00,1.164082553228092287e+00,8.816298578721377677e-01,1.122271612908636085e+00
6.236297536719945800e-01,6.399771405922579648e-01,6.224987203114147327e-01,6.517758638919681768e-01,1.341558907865559647e+00,1.349028956808682178e+00,9.595667953932154326e-01,1.275829532074935324e+00,1.208318059073954620e+00,6.832016938414863239e-01,1.360752271467576824e+00,1.358733518052153144e+00,1.275678236962842549e+00,1.228077849173515146e+00,1.347062542483778769e+00,1.130426590719840974e+00,1.187112199128898427e+00,6.313005408486369596e-01,6.266272511757219332e-01,6.245928163520049203e-01,1.347135065350656857e+00,7.519149947398485745e-01,6.262418956289763639e-01,6.332511898337794820e-01,1.344552253680772136e+00,1.372312425005022485e+00,1.367097563803226112e+00,1.361604255385587603e+00,1.171241736782032250e+00,8.790659715285747966e-01,1.142469764014967692e+00
5.814225574869724689e-01,6.123619649314383517e-01,5.793283459620705012e-01,6.298954979177533442e-01,1.342613164864153052e+00,1.356282067581250805e+00,9.970090345226996220e-01,1.307536414181085904e+00,1.197287364431240064e+00,6.920297651917556303e-01,1.389354494009915619e+00,1.383966956930200221e+00,1.305416802413339461e+00,1.220253475203480154e+00,1.371795641685232603e+00,1.101488310961904915e+00,1.168262089417577032e+00,5.981008925512218966e-01,5.863172880022129441e-01,5.813083823622754442e-01,1.360258175693305649e+00,7.717550482414676782e-01,5.859877532216182239e-01,5.979135525430855358e-01,1.358710953146982536e+00,1.417705157583225350e+00,1.406403510305519466e+00,1.392944908147830230e+00,1.183188634799624994e+00,8.761228030669167000e-01,1.160723720361224176e+00
5.406997439044802789e-01,5.948341872425557675e-01,5.381768474140899983e-01,6.175519398581467145e-01,1.329103940524445804e+00,1.346191100507412974e+00,1.030458902279410172e+00,1.343288522715084810e+00,1.186443069353679158e+00,7.143712459715243490e-01,1.409337736012261866e+00,1.397919046039314273e+00,1.341305991680723508e+00,1.215811625169653798e+00,1.389311191641103616e+00,1.071003352178926171e+00,1.140761751675060998e+00,5.723087011135851165e-01,5.495706977340811816e-01,5.395658686641545687e-01,1.361798792477766584e+00,7.995404676740188732e-01,5.491179808028623377e-01,5.684659564214885608e-01,1.360695952396729691e+00,1.463224930787730305e+00,1.444418943450824333e+00,1.417872953731800445e+00,1.196094458851340248e+00,8.802909304380462929e-01,1.175405277619474775e+00
5.013321118763380824e-01,5.915059892987550860e-01,5.009914872962611954e-01,6.140551739189037406e-01,1.304880019728504426e+00,1.324130663427677490e+00,1.053659775710901858e+00,1.380715407842718401e+00,1.178838509413790758e+00,7.439380673078761497e-01,1.420603603382728286e+00,1.399941972320048134e+00,1.379912368958390978e+00,1.217963233302032933e+00,1.401185566754076017e+00,1.041552026639071205e+00,1.110286402490866742e+00,5.548522703108424992e-01,5.183135004080637875e-01,5.015716172125903594e-01,1.356595265513074633e+00,8.316014268409478438e-01,5.169980371555499277e-01,5.478248588202063729e-01,1.354215322059973081e+00,1.504295124453977506e+00,1.480716449203358209e+00,1.435176836648875520e+00,1.184899893055314957e+00,8.828427568184843421e-01,1.193680870412328288e+00
