1.031120000000000037e+00,1.061119558867624102e+00,9.412182325479888645e-01,9.530629984675922373e-01,9.695938627785792852e-01,8.838094190592679089e-01,9.627846370990909008e-01,1.006318983028021918e+00,1.037526259381458704e+00,9.851367801014735415e-01,1.000656623862433481e+00,1.000656623862433481e+00,1.001719671597877115e+00,1.039627517091943565e+00,1.072460207060697002e+00,1.007306622475156344e+00,1.057686863430204349e+00,9.592344908348000576e-01,1.037775683726053222e+00,9.140288269369069019e-01,9.482027813468008048e-01,1.043239870468031905e+00,1.023759568216249916e+00,9.249153063061372748e-01,9.337168899831199687e-01,1.017407186459835966e+00,9.937168832579680311e-01,1.090938371882789637e+00,1.000087259410766372e+00,1.001078059901242101e+00,1.001747944762296338e+00
1.055960000000000010e+00,1.120731664309970066e+00,8.882472993670211814e-01,8.899534911417530392e-01,9.163103768630264101e-01,7.323356171561291594e-01,8.976528076033493120e-01,1.003492195000145637e+00,1.091282004661012106e+00,9.551047254313849155e-01,9.993511635495287981e-01,9.993511635495287981e-01,9.979770432111135792e-01,1.094221972442021906e+00,1.164942856200739119e+00,1.017760325945151978e+00,1.145424219738774063e+00,9.017095675833686208e-01,1.062379133580611423e+00,8.107496249718414427e-01,8.936559328489386278e-01,1.114762247388621619e+00,1.028646668165895672e+00,8.258622511485640416e-01,8.760463516620069502e-01,1.056706800307001037e+00,9.797547309722351994e-01,1.212362645811120077e+00,1.001232775881357728e+00,1.004314842380640727e+00,1.000870623325585074e+00
1.081760000000000055e+00,1.150533836977533086e+00,8.735239820079423456e-01,8.197032618526816083e-01,8.283799743693018858e-01,5.503234078945745678e-01,8.138097880008987595e-01,9.883104968386707823e-01,1.165665641334622693e+00,9.090441393561672356e-01,9.998543532501219522e-01,9.998543532501219522e-01,9.746711775424542479e-01,1.175639878422340967e+00,1.262368848200259963e+00,1.037517156037699229e+00,1.264728645293150100e+00,8.274688346999954369e-01,1.049766151618340304e+00,7.108472151335601952e-01,8.531265577812425782e-01,1.237004693731570626e+00,1.002806858935124890e+00,7.110237134972691164e-01,8.210151256914228757e-01,1.143798091958500240e+00,9.454391573892242384e-01,1.362959948212064232e+00,1.004849864189563791e+00,9.978357456986630680e-01,9.999011478897563698e-01
1.118519999999999959e+00,1.147833291353803409e+00,8.969954572810022730e-01,7.424070478678307383e-01,7.099243701724696765e-01,3.652847147962369756e-01,7.203540648148646364e-01,9.549110262120658055e-01,1.269322477232822211e+00,8.466477446057631973e-01,1.004754012355308701e+00,1.004754012355308701e+00,9.407014044430083155e-01,1.266417702989490746e+00,1.336269709936360295e+00,1.072122674203916715e+00,1.414525305413760314e+00,7.175003557045314118e-01,9.864027333527755070e-01,6.354601707799441002e-01,8.348225115008255370e-01,1.419658984135078628e+00,9.335393223707584287e-01,5.797014051864561868e-01,7.868203706394636399e-01,1.264627319597765531e+00,9.226830617914332233e-01,1.508332094657659495e+00,1.006741633536140990e+00,9.975693948337229777e-01,9.976087238687880721e-01
1.171359999999999957e+00,1.148551651438157739e+00,9.286815143682441986e-01,6.821713462698192343e-01,6.008098494953737490e-01,2.347859867001058920e-01,6.499897987310188086e-01,9.590834392480441783e-01,1.328122876371068628e+00,7.930097041760740817e-01,1.023329148876977124e+00,1.023329148876977124e+00,9.333548356794832968e-01,1.336841777743758231e+00,1.364487441990982708e+00,1.141196083963385899e+00,1.554832245822071801e+00,5.696553582569381380e-01,9.115645458301643300e-01,6.010217022991748426e-01,8.313979034452579908e-01,1.613599203444734176e+00,8.555173379146612245e-01,4.644794270484310927e-01,7.726955169313630689e-01,1.386310738556667088e+00,9.303420253905285708e-01,1.586309744579416758e+00,9.963523703769048279e-01,9.984541776476956176e-01,1.011384954389442647e+00
1.207640000000000047e+00,1.155642551230001924e+00,9.414688297257091110e-01,6.409891698787996139e-01,5.339072914296526529e-01,1.857941066975350997e-01,5.969435823414434017e-01,9.810668701299631866e-01,1.348954581203122727e+00,7.774705538815671613e-01,1.045868445318919981e+00,1.045868445318919981e+00,9.447791553350514127e-01,1.369608813808522507e+00,1.366970428196834897e+00,1.187659477058385038e+00,1.615843023255320476e+00,4.960765678439988946e-01,8.578054812379269922e-01,5.722479965587716766e-01,8.458144731214387591e-01,1.705546993357443419e+00,8.075296445730646422e-01,4.145003911161729837e-01,7.850263575012766948e-01,1.457645709047862947e+00,9.590496105076251609e-01,1.587093918395337866e+00,9.933311907130515372e-01,9.944073896449439065e-01,1.012574013548205532e+00
1.228400000000000158e+00,1.155659532717023597e+00,9.468604333223962222e-01,6.184846908159266077e-01,5.138391174482516144e-01,1.657705147861405770e-01,5.513175339476450443e-01,9.832817843673553604e-01,1.360992901949983791e+00,7.779551906688021434e-01,1.060643441676465404e+00,1.060643441676465404e+00,9.449364278777055981e-01,1.380479649476665793e+00,1.356739422122902772e+00,1.177647175332893204e+00,1.638131551842408440e+00,4.949715960336394383e-01,8.346655826327090688e-01,5.464804983233980673e-01,8.528908900039972041e-01,1.733859443485896490e+00,7.858614373157281063e-01,3.955559358817108961e-01,7.898509692211701516e-01,1.484793072154517724e+00,9.734412740926529084e-01,1.571579233062729841e+00,1.027992087053839709e+00,1.006509028971064534e+00,9.686289554024068993e-01
1.244280000000000053e+00,1.155568033776360970e+00,9.522229513949290736e-01,6.049126338420858229e-01,5.028094436892576180e-01,1.637355689431779504e-01,5.080787026580870780e-01,9.984036474865360944e-01,1.361334443693105634e+00,7.778970271559383365e-01,1.072478922017491065e+00,1.072478922017491065e+00,9.520942892886402609e-01,1.380712958628017795e+00,1.343169941697738290e+00,1.173343041503885464e+00,1.638339375622547944e+00,4.993736969584151586e-01,8.250625992260738339e-01,5.300825048220340063e-01,8.618777231924216187e-01,1.738950359566800330e+00,7.729316909280582459e-01,3.936357042337911838e-01,7.938486136551022865e-01,1.498986205988515064e+00,9.896573178569677554e-01,1.546022621915743578e+00,1.010199392869350898e+00,1.050311397557325277e+00,9.526384366027692563e-01
1.254680000000000017e+00,1.158192730429661754e+00,9.440298408500451544e-01,5.900569334258061183e-01,5.019075773994532419e-01,1.617813210299060001e-01,4.834497705104089382e-01,9.965516176997890607e-01,1.357423807415966577e+00,7.840689449005603384e-01,1.080951171079823636e+00,1.080951171079823636e+00,9.513811275739142426e-01,1.384387311156834999e+00,1.330434638841902828e+00,1.150478095245354604e+00,1.636929153112780533e+00,5.266964064000070334e-01,8.269506188653589218e-01,5.122171412369812549e-01,8.591209567842865713e-01,1.738156993736626132e+00,7.663400041760285442e-01,3.805345646532585224e-01,7.833093064310150400e-01,1.505878008740969110e+00,9.893183653854028536e-01,1.528957558344609557e+00,9.942645184586670348e-01,1.027341143836160597e+00,9.854392624512222643e-01
1.263039999999999941e+00,1.154070329205042267e+00,9.490275672885518654e-01,5.774452608636423401e-01,4.953827893946822769e-01,1.580728389128980282e-01,4.565279541836734234e-01,1.002351797718096016e+00,1.355645792017674767e+00,7.876343632747411228e-01,1.093923386561196143e+00,1.093923386561196143e+00,9.564222593086890711e-01,1.384028124578511321e+00,1.322670806114337738e+00,1.157436058402743884e+00,1.630333436983823159e+00,5.260468377373995752e-01,8.210602525888546221e-01,4.965223528989242130e-01,8.628606967585316090e-01,1.728684294238632679e+00,7.635761485082628308e-01,3.825433763934008580e-01,7.875957620065772158e-01,1.515051280189937621e+00,9.979998127888741744e-01,1.509719191167663510e+00,9.557615150289304751e-01,1.046393327146430519e+00,1.009889100461622835e+00
