1.010080000000000089e+00,9.455200000000000271e-01,9.853199999999999736e-01,1.017479999999999940e+00,1.046999999999999931e+00,9.819200000000000150e-01,9.493200000000000527e-01,9.365200000000000191e-01,9.059943341974118214e-01,9.606588754481637515e-01,1.002571442061829021e+00,1.021917425799612422e+00,9.904399999999999871e-01,9.865200000000000635e-01,9.001600000000000712e-01,9.856000000000000316e-01
1.030680000000000041e+00,8.778799999999999937e-01,9.713199999999999612e-01,1.041320000000000023e+00,1.100519999999999943e+00,9.568800000000000638e-01,8.787600000000000966e-01,8.522400000000001086e-01,7.860655433792036462e-01,9.018598319637636251e-01,1.001183154369080119e+00,1.049091895599605806e+00,9.815199999999999481e-01,9.752400000000001068e-01,7.764000000000000901e-01,9.771199999999999886e-01
1.072359999999999980e+00,7.998799999999999244e-01,9.567599999999999438e-01,1.068680000000000074e+00,1.152079999999999993e+00,9.369600000000000151e-01,7.978400000000001047e-01,7.499600000000000710e-01,6.489095854137680863e-01,8.233066524062333524e-01,9.940565879854965647e-01,1.081524063640255884e+00,9.743599999999998929e-01,9.739600000000001589e-01,6.304399999999998894e-01,9.807599999999999651e-01
1.133399999999999963e+00,7.311999999999999611e-01,9.525599999999999623e-01,1.103480000000000016e+00,1.193959999999999910e+00,9.213999999999999968e-01,7.088400000000001366e-01,6.464000000000000856e-01,5.140568606270705665e-01,7.322453755553856025e-01,9.827820646858058673e-01,1.115635083130768201e+00,9.735599999999998699e-01,1.001720000000000166e+00,4.895599999999998841e-01,1.006920000000000037e+00
1.204839999999999911e+00,6.992799999999999017e-01,9.646399999999999419e-01,1.145920000000000050e+00,1.222279999999999811e+00,9.245200000000000085e-01,6.241200000000001191e-01,5.455600000000000449e-01,4.010139206586670335e-01,6.542953774182617144e-01,9.709205060071230964e-01,1.150219447768592085e+00,9.872799999999998244e-01,1.060720000000000107e+00,3.652799999999998826e-01,1.064200000000000035e+00
1.274079999999999879e+00,7.088799999999999546e-01,9.883199999999999763e-01,1.184439999999999937e+00,1.235079999999999734e+00,9.339600000000000124e-01,5.463200000000001388e-01,4.624400000000000177e-01,3.152012480763499158e-01,5.959918100817781506e-01,9.741491950883445217e-01,1.185478703318799232e+00,1.019559999999999800e+00,1.133160000000000167e+00,2.742799999999999128e-01,1.136959999999999971e+00
1.342359999999999776e+00,7.561599999999999433e-01,1.022759999999999891e+00,1.227519999999999945e+00,1.252319999999999656e+00,9.528799999999999493e-01,4.725600000000001466e-01,3.864799999999999902e-01,2.414674145454844822e-01,5.554864056119024340e-01,9.994057551313472176e-01,1.222979903765856413e+00,1.068999999999999728e+00,1.222280000000000255e+00,2.045599999999999086e-01,1.226879999999999971e+00
1.405519999999999881e+00,8.349999999999999645e-01,1.078799999999999981e+00,1.275839999999999863e+00,1.279839999999999645e+00,9.666399999999999437e-01,3.995200000000001528e-01,3.104799999999999782e-01,1.813656755499319095e-01,5.304918855023676993e-01,1.041183020471961873e+00,1.266831771443435617e+00,1.127119999999999678e+00,1.307520000000000238e+00,1.469199999999999395e-01,1.311359999999999859e+00
1.461199999999999832e+00,9.381999999999999229e-01,1.144679999999999920e+00,1.325719999999999787e+00,1.313559999999999617e+00,9.767999999999998906e-01,3.314800000000001079e-01,2.386399999999999633e-01,1.264639523953564049e-01,5.222332843660489887e-01,1.105087014251039834e+00,1.308460228012281901e+00,1.197119999999999740e+00,1.386600000000000277e+00,9.115999999999994940e-02,1.391639999999999766e+00
1.507159999999999833e+00,1.059919999999999973e+00,1.219999999999999973e+00,1.377719999999999834e+00,1.356479999999999686e+00,9.929199999999999138e-01,2.587600000000001010e-01,1.752399999999999791e-01,7.715663658954602377e-02,5.214417980301720990e-01,1.182369801921913099e+00,1.362849354701852755e+00,1.271239999999999704e+00,1.453880000000000283e+00,4.879999999999996840e-02,1.458959999999999813e+00
1.536359999999999726e+00,1.180719999999999992e+00,1.302759999999999918e+00,1.424839999999999884e+00,1.402759999999999785e+00,1.002599999999999936e+00,1.954800000000000981e-01,1.213599999999999957e-01,3.955094830027577890e-02,5.230609024448424904e-01,1.267230704672087649e+00,1.410932140026733839e+00,1.343839999999999701e+00,1.510280000000000289e+00,2.175999999999998075e-02,1.510399999999999743e+00
1.549999999999999822e+00,1.291560000000000041e+00,1.375279999999999836e+00,1.466319999999999846e+00,1.443319999999999714e+00,1.010959999999999859e+00,1.377600000000001046e-01,7.919999999999996487e-02,1.983196546047024181e-02,5.302583193413046292e-01,1.351498712665853974e+00,1.453898821875629466e+00,1.410479999999999734e+00,1.539880000000000360e+00,6.119999999999979623e-03,1.540959999999999663e+00
1.565039999999999765e+00,1.383639999999999981e+00,1.440159999999999885e+00,1.501319999999999766e+00,1.482759999999999634e+00,1.016959999999999864e+00,9.120000000000010043e-02,5.215999999999997028e-02,9.868975271071746963e-03,5.344429815642849357e-01,1.420759957105503402e+00,1.492900084661858529e+00,1.459119999999999751e+00,1.554640000000000244e+00,-3.520000000000021376e-03,1.560879999999999601e+00
1.570239999999999858e+00,1.452399999999999913e+00,1.490519999999999845e+00,1.524039999999999839e+00,1.512599999999999500e+00,1.020719999999999850e+00,5.716000000000012043e-02,2.871999999999999553e-02,6.908514363613756440e-03,5.410852942539602362e-01,1.477481798042347361e+00,1.519900084661858441e+00,1.498279999999999834e+00,1.564120000000000177e+00,-3.120000000000021194e-03,1.568759999999999710e+00
1.567919999999999980e+00,1.495759999999999978e+00,1.518759999999999888e+00,1.538479999999999848e+00,1.536439999999999584e+00,1.023159999999999847e+00,3.688000000000012796e-02,1.820000000000001478e-02,6.101777087901823909e-03,5.451654688902477508e-01,1.512201934063269082e+00,1.540820084661858491e+00,1.528359999999999941e+00,1.570680000000000076e+00,-7.000000000000039177e-03,1.571359999999999646e+00
