9.600004389787336612e-01,9.600000475105942011e-01,9.600000101781144268e-01,1.039999960199044615e+00,1.039999935483975069e+00,1.039999982339963713e+00,9.600000153256645907e-01,9.600000414507342539e-01,9.600000233236015701e-01,1.039999959799035478e+00,9.600019999000050097e-01,1.039999428579591711e+00,9.600005714204082885e-01,9.600005714204082885e-01
9.235680844245340859e-01,9.199127767437749181e-01,9.197564323599370928e-01,1.080165002613378666e+00,1.080228244012601202e+00,1.080229852027724702e+00,9.197604862639362500e-01,9.201784687824199338e-01,9.197563834467606947e-01,1.079897911231338936e+00,9.848291808552827042e-01,1.060448374836974406e+00,9.288257173504220754e-01,9.197611674066850096e-01
8.849771275850484287e-01,8.793493522207965762e-01,8.791241508344560529e-01,1.120757969994360836e+00,1.120855950086562913e+00,1.120764204821615984e+00,8.791680609358104581e-01,8.801560015191586261e-01,8.793635247729366666e-01,1.120203790920971443e+00,9.778872889321326145e-01,1.045798894795301859e+00,8.936587099339058371e-01,8.801173434085454161e-01
8.461065425193622369e-01,8.382054571754651295e-01,8.379571784737079865e-01,1.161868206988687868e+00,1.161990628406961656e+00,1.161839705641039444e+00,8.380112898008309497e-01,8.397968994529070308e-01,8.384970710901556989e-01,1.161184329285881001e+00,9.737010188736460181e-01,1.043577750413262173e+00,8.566284681517446487e-01,8.576875470962498360e-01
8.065336091144863495e-01,7.967461090293948001e-01,7.962321014316023904e-01,1.203495287554975590e+00,1.203658698983987252e+00,1.203084704075815026e+00,7.961805264129464543e-01,7.999585039935069863e-01,7.977203499678291454e-01,1.202921669676972005e+00,9.485101715417141310e-01,1.064186034733231256e+00,8.589216241139236985e-01,8.574372795078876175e-01
7.706753646771619115e-01,7.543882547888092205e-01,7.540451478164527099e-01,1.245299223410569978e+00,1.246011752365449254e+00,1.244632886343630451e+00,7.535679867075087968e-01,7.615603358051259431e-01,7.567061303814722750e-01,1.245450887808242868e+00,9.616753112438889417e-01,1.093956258671156867e+00,8.468904016848957106e-01,8.338407195899618651e-01
7.318041820137872744e-01,7.113223973055419203e-01,7.111012270848515726e-01,1.287663583225535202e+00,1.288076686661906667e+00,1.286703097557089004e+00,7.102593140102140268e-01,7.266341245057696963e-01,7.163673541030771696e-01,1.288491390677975135e+00,9.803239666380016981e-01,1.129782700423721309e+00,8.454801419178390454e-01,8.421444373789108706e-01
6.952514084019579821e-01,6.675569200388656865e-01,6.674619445236447124e-01,1.329977379187432085e+00,1.330149299764268545e+00,1.329058611133295154e+00,6.660741636634980312e-01,6.957254970094005619e-01,6.764356625564802439e-01,1.331668160269571688e+00,1.000885807720052645e+00,1.152226700627657863e+00,8.582636211108386481e-01,8.547013216629454346e-01
6.613594472195075680e-01,6.239069793228821936e-01,6.232827297548988454e-01,1.371585514571476372e+00,1.373087960852089839e+00,1.371245502632240765e+00,6.213157465453436057e-01,6.715560961864586176e-01,6.393870265302942224e-01,1.375179499577671383e+00,9.967414576072861632e-01,1.173444722364473725e+00,8.686929733189938663e-01,8.793032439808241563e-01
6.255111131919707246e-01,5.796863967594919620e-01,5.787382253830931633e-01,1.412286451963933320e+00,1.414920246761260492e+00,1.413005702003024666e+00,5.762741033038897287e-01,6.572270359956488006e-01,6.059702396213072495e-01,1.418725487487337844e+00,9.935386902569548484e-01,1.205370845987990380e+00,8.650067053296258690e-01,9.116320571197591427e-01
