8.812956076957781937e-01,9.106419695684078164e-01,9.889199831880628455e-01,9.932495329941025686e-01,9.966812300119526347e-01,9.874528599418654906e-01,1.001796466418847453e+00,1.007714042719684233e+00,1.002995209803822618e+00,1.005380445951882917e+00,1.009087065886407286e+00,1.009097004266631847e+00,1.006256517937960115e+00,9.824840192342857437e-01,1.005568776683911647e+00,9.844050552860420522e-01,9.889063508218088883e-01,1.547511557354342759e+00,1.149532873852460613e+00,1.518648235660767565e+00,1.008049610946479380e+00,9.843355055438528511e-01,9.958587513163442706e-01,9.880778496593625171e-01,9.841401928159290158e-01,9.848855735425126046e-01,1.002981580385099880e+00,9.915929438037560661e-01,9.937504877376939216e-01,1.002339957664424075e+00,1.003626863911786682e+00,9.950332251706498488e-01,1.002380731686972171e+00,9.961084313645988120e-01,1.001130393237913196e+00,7.115041159587098818e-01,9.677203977645206789e-01,1.002969684667260664e+00,9.981674274446277195e-01,1.000190597507513379e+00,9.961497480247544223e-01,1.002441760078379263e+00,1.004712730377689045e+00,9.882835380859658070e-01,9.970582606104572143e-01,9.889126023853624936e-01,9.834243864047944594e-01,9.875295536800144935e-01,9.913002148347059839e-01,9.893910101094733900e-01,9.892563756146324216e-01,9.963509522631425197e-01,8.728856277076938452e-01,8.375336843002691989e-01,9.103306447101408017e-01,9.905834224080826145e-01,9.956456959951951458e-01,9.810134357543685013e-01,9.928126246941766375e-01,9.932560914328616430e-01,9.992392142100758878e-01,1.010242131940653376e+00,1.008871718991567246e+00,1.006123178761371584e+00,1.011143462748847588e+00,1.015357554021275810e+00,9.860766101605722422e-01,9.894479199085735033e-01,9.972390360724697755e-01,9.848913967537692438e-01,1.178435798145170077e+00,1.085268668942810599e+00,1.012050541904621737e+00,9.932503451631580216e-01,9.900385122360786383e-01,9.925363120040786580e-01,9.845072869664992510e-01,9.881205908639001390e-01,9.990733191398787350e-01,9.819194105532775829e-01,9.902701251097820734e-01,9.954819354374933038e-01,1.000564221961701916e+00,9.995429335842594964e-01,1.000089523111239664e+00,9.998801971223102436e-01,9.993669673729780323e-01
7.070335371367467703e-01,7.845940888519515877e-01,9.690753451083827796e-01,9.831652845949300223e-01,9.908684460997431165e-01,9.698427889703091775e-01,1.003718498798521042e+00,1.014859014203349785e+00,1.004540034999125808e+00,1.011522767615852914e+00,1.018658061392984759e+00,1.020679233521291307e+00,1.007618490809863099e+00,9.580015996163989689e-01,1.008543725077851283e+00,9.655412165465214747e-01,9.789714520463134173e-01,2.248740738256995275e+00,1.468087134778585989e+00,2.197799790764631389e+00,1.014334519685609282e+00,9.643796708682694785e-01,9.832531374905884025e-01,9.728264980041421151e-01,9.631335570378342092e-01,9.639152486934210451e-01,1.001846378453142616e+00,9.819663520381249899e-01,9.866982029016323485e-01,1.005095784680489990e+00,1.005362215277809890e+00,9.857778826662862981e-01,1.001311186253924790e+00,9.920262759927258589e-01,1.002221577156776178e+00,1.038606074526567280e+00,4.311473447591007702e-01,1.003272723581103421e+00,9.940668319215012483e-01,9.989001539485931058e-01,9.927847163432103050e-01,1.002024877249284129e+00,1.008870038500971678e+00,9.704531618841040208e-01,9.888336136031752321e-01,9.742569009215543696e-01,9.603706345537804667e-01,9.711991371619297375e-01,9.794299657256467784e-01,9.735859836016843571e-01,9.761329176624614634e-01,9.875217659601469578e-01,6.944189663284169312e-01,5.653280316764180968e-01,7.730480496791006795e-01,9.759082107497467629e-01,9.870276419820488423e-01,9.600268032129533058e-01,9.819088606536743313e-01,9.863883500327318421e-01,9.983813136687280654e-01,1.020848666269730698e+00,1.022103761769757702e+00,1.012981363887806241e+00,1.026064569518862379e+00,1.033204243217182405e+00,9.696849193993112292e-01,9.716774675865096356e-01,9.897506100427406750e-01,9.650225042430461420e-01,1.634139016390748100e+00,1.127712203825232962e+00,1.025505983819766653e+00,9.868102401053246986e-01,9.706610263379439330e-01,9.781019660370694480e-01,9.643603633165525046e-01,9.737602130123372834e-01,9.907168222385500655e-01,9.647472416216656965e-01,9.793396676472353457e-01,9.927878283415361160e-01,1.000629783225547520e+00,9.975237306798080406e-01,1.001136698986405671e+00,9.994736140403752689e-01,1.000290996233549334e+00
5.727966501682068001e-01,6.396337967854437423e-01,9.499092208728859843e-01,9.779358338419537056e-01,9.804323426897391114e-01,9.591594783928242274e-01,9.996761597680250411e-01,1.016883988838490405e+00,1.003076083640933591e+00,1.014764719779476909e+00,1.025449287334665005e+00,1.022808064597863664e+00,1.002273211208123405e+00,9.386923465288142809e-01,1.007746181832993804e+00,9.491216694422454081e-01,9.674465051642980873e-01,1.849786035085217994e+00,1.663746757394711118e+00,1.761173316358730645e+00,1.015868109929867646e+00,9.514996535144156775e-01,9.670504407864711771e-01,9.586687065621848358e-01,9.382882967068368885e-01,9.457544593969585689e-01,9.981746459676182903e-01,9.750816811042338772e-01,9.856708948944474802e-01,1.011191326879939956e+00,1.006192697349476806e+00,9.768761480874037506e-01,9.956371126351121204e-01,9.930178676224147294e-01,9.929905517844878071e-01,1.287995333265026154e+01,-3.689363055948115999e+01,9.997659945934636028e-01,9.994367937183223916e-01,9.929312397351620634e-01,9.929178727759111478e-01,9.898253699726242694e-01,1.011025819366927703e+00,9.594905527957616753e-01,9.740738406268232286e-01,9.622374625869998255e-01,9.337509612908591050e-01,9.551275158895556894e-01,9.711758334576823248e-01,9.614714533681940623e-01,9.677394832198787933e-01,9.786870966283560680e-01,6.460046052910519698e-01,2.537053297661217011e-01,6.438728884480823256e-01,9.621273013373191629e-01,9.765917942266498786e-01,9.449679327992123179e-01,9.741614676647890603e-01,9.848476413598591384e-01,9.967542834979610245e-01,1.027844578081290594e+00,1.035295991745097011e+00,1.016259937006258385e+00,1.041204822479094849e+00,1.051195571965279241e+00,9.622110811497457394e-01,9.537237526785576902e-01,9.766624745027751020e-01,9.419886035087920995e-01,2.071018174800588252e+00,1.143409374894499786e+00,1.042096837332045167e+00,9.808698234113756298e-01,9.527277676856219513e-01,9.605290471031476818e-01,9.426992017365959375e-01,9.569189123394660212e-01,9.776321205550230209e-01,9.590347370183597286e-01,9.765797172473708043e-01,9.960941435690392476e-01,1.000893167090098679e+00,9.969067767832169302e-01,1.000861533974209960e+00,9.993868952878129930e-01,1.000847558459732056e+00
4.648245894561718328e-01,5.331292223159437293e-01,9.390434094648306695e-01,9.706278506790912974e-01,9.697207316182292480e-01,9.546235471535472472e-01,9.939061398482205156e-01,1.011369366121154689e+00,1.003930842685960778e+00,1.022741945584189072e+00,1.034155449131654914e+00,1.018775304935081838e+00,1.003828896425643435e+00,9.169248790379980196e-01,1.004905831473417388e+00,9.396895660463813194e-01,9.605027497401052994e-01,1.531440659534546445e+00,1.331225717653993001e+00,7.577978746863671677e-01,1.019756226899126261e+00,9.360366747322353964e-01,9.484429690793865220e-01,9.533605448631480295e-01,9.202721595327540971e-01,9.332679710068142453e-01,9.985939870078277547e-01,9.713787323610518776e-01,9.838539636606733474e-01,1.018079173777412860e+00,9.984064943009042237e-01,9.772263804025995704e-01,9.937460110540041747e-01,9.956528141251810293e-01,9.878481642135064078e-01,3.299787339589214952e+01,-6.034465195294146156e+01,9.900478963971292012e-01,1.004474343633623867e+00,9.919448002205033532e-01,9.933135131429833287e-01,9.837467549489371521e-01,1.022010874040443218e+00,9.444265781379583835e-01,9.558064820434247766e-01,9.549078366681046370e-01,9.125997542226953474e-01,9.459883562498389020e-01,9.670183588040907052e-01,9.478073409534560900e-01,9.604739694227815150e-01,9.737369872825586414e-01,4.266613933297460082e-01,2.003416166728665404e-01,5.400521498656151165e-01,9.534979038798533368e-01,9.720845555871849841e-01,9.306239533767096672e-01,9.676470452711246617e-01,9.834297793228179430e-01,9.869195953145571965e-01,1.034555454883392178e+00,1.048004120278027029e+00,1.019439728982318050e+00,1.049529696381816812e+00,1.064226290517584994e+00,9.514098938205982625e-01,9.320955802795867218e-01,9.672515268738242078e-01,9.281980801882738774e-01,-3.528846875222243966e+02,1.307432211977119039e+02,1.054027065481698111e+00,9.751022558856906608e-01,9.313503772601228192e-01,9.471983544020046164e-01,9.297794781377511919e-01,9.451667759289967830e-01,9.706475513216181739e-01,9.546420012038822067e-01,9.749477598033194914e-01,1.002023835239234106e+00,9.996357011939589476e-01,9.955195965149666870e-01,1.001540081249501668e+00,9.993111646241072954e-01,1.003094160480275443e+00
3.415396360357795258e-01,8.928398085014165320e-01,9.217343558106403378e-01,9.589594972606587664e-01,9.756676048834604931e-01,9.561179277333393678e-01,9.862083995557723304e-01,1.019515981689330664e+00,1.007343049795024648e+00,1.029019211475095341e+00,1.030305693421717184e+00,1.018434214512627056e+00,9.962431873798860416e-01,9.029473749047746134e-01,1.015329131596846679e+00,9.579231979247918582e-01,9.509006045814897279e-01,1.477165311423331406e+00,8.209919632628317476e-01,8.750182798754786440e-01,1.012222092420240527e+00,9.200477392990292769e-01,9.572640863947563528e-01,9.739715957707407723e-01,9.190811731262852335e-01,9.080983752470446202e-01,9.904452688023660523e-01,9.802348791549455598e-01,9.803802241280680230e-01,1.011642282241903112e+00,9.923323987135582724e-01,9.714876736337854091e-01,1.010365297014878871e+00,1.003732630324146502e+00,9.833554631768086640e-01,3.330290172593138465e+01,-6.125395004315932823e+01,9.829068416098269978e-01,1.003547066059760740e+00,1.012337043829506733e+00,9.881720137965146478e-01,9.806572760503732278e-01,1.023013384568283612e+00,9.409089079333102790e-01,9.551316511317612390e-01,9.562193524959837765e-01,9.166474618782437522e-01,9.712020253847488682e-01,9.567324640558613202e-01,9.839359270720214878e-01,9.436907921715806946e-01,9.651418987704933894e-01,7.360408565216393084e-01,-2.252446625184735818e-01,1.064599927506037380e+00,9.778501044029336287e-01,9.582891901005975432e-01,9.651900079562514279e-01,9.506568262617578480e-01,9.747162693812972956e-01,9.665185753535157076e-01,1.045872240406935383e+00,1.038817242511985484e+00,1.035193765009103206e+00,1.048981925508207347e+00,1.068750697999725885e+00,9.405964842722283059e-01,9.648734868982064006e-01,9.549875883211168537e-01,9.212257490060590248e-01,-3.523839123924547039e+02,1.306290847171420921e+02,1.058997499790804042e+00,9.520300274859654355e-01,9.686292009604946518e-01,9.230853698719214684e-01,9.231362557698997717e-01,9.708931131992589725e-01,9.525146511007573924e-01,9.138871910887240713e-01,9.634681501782933477e-01,9.908294909205457301e-01,9.990711369097442507e-01,9.952968611049811676e-01,1.001083060459392993e+00,9.994905958057879181e-01,1.003516511070907002e+00
2.354419566403871400e-01,1.103009454233391695e+00,9.012529095242768351e-01,9.580733518026790518e-01,1.000524878524582162e+00,9.458420984468952630e-01,9.667750664376779657e-01,1.028217849028467912e+00,1.019630991144576893e+00,1.008671649299611728e+00,1.033016647222412043e+00,1.019350694138021485e+00,9.898253289215163120e-01,8.956765207091020864e-01,1.044362337647363193e+00,9.526008236695475695e-01,9.394124877596197187e-01,-6.563994142400879639e-01,8.378067509950311020e-01,1.483213218122909849e+00,1.004885922155449585e+00,9.097064839076649534e-01,9.811233559605050392e-01,9.735279855983658415e-01,9.190671547906179573e-01,8.869392781897854627e-01,9.809588449731281301e-01,1.009975260663191099e+00,9.768642678400367707e-01,9.992465018431300194e-01,9.927015286115129511e-01,9.644090243624601211e-01,1.022164940807518851e+00,1.004626781673323865e+00,9.879090732182043144e-01,3.209582916403733321e+01,-6.090422229027551282e+01,9.823409735575866497e-01,9.951162611271955338e-01,1.026540435870635815e+00,9.876602793514459577e-01,9.864113763887738529e-01,1.022572244111633388e+00,9.421740508104152756e-01,9.534411817841028647e-01,9.425565383983792733e-01,9.210866954169878440e-01,9.880296966390818003e-01,9.447309250284262605e-01,1.015682326113143130e+00,9.343601807530452774e-01,9.557380280070375544e-01,1.367265146046519053e+00,-4.843429050161935367e-01,8.120144290784556684e-01,9.994346578470568732e-01,9.412828421885711672e-01,9.988236872366704766e-01,9.419336878463224760e-01,9.659858124562049619e-01,9.498655352301329513e-01,1.053483138190875135e+00,1.032491061297684087e+00,1.049910162663728164e+00,1.049692107557680609e+00,1.075810537060711614e+00,9.293003765687539719e-01,1.001794455989818422e+00,9.365035896112973157e-01,9.105440933914802359e-01,-3.519985061582980848e+02,1.304390774245278237e+02,1.067399888991386936e+00,9.317068818233599226e-01,1.012927709305988078e+00,8.967958457637213998e-01,9.115343970922265004e-01,9.903573766740509932e-01,9.375780279150873753e-01,8.844651319534502232e-01,9.620934410251968938e-01,9.796306045801504991e-01,9.979470523807530968e-01,9.968322549449201153e-01,1.001290096227984705e+00,9.980413856638283843e-01,1.004025759435324572e+00
-1.199036800346451326e-01,1.356078832650651211e+00,9.019664858137228514e-01,9.631121910965222410e-01,1.013578639209553600e+00,9.305505784076186782e-01,9.570356834476717589e-01,1.014904935434137734e+00,1.045767875308782235e+00,1.018748589706830909e+00,1.034170933873947762e+00,1.004513711784356111e+00,1.001843316406476170e+00,8.775814442442122498e-01,1.056360367801945310e+00,9.558783766459940656e-01,9.378507423143634947e-01,1.959083227804370608e+00,-5.736181353987983567e-01,1.016238737850446494e+00,1.017029318309614849e+00,8.899005974637629324e-01,9.966375314348960845e-01,9.753445498843543726e-01,9.200140528790802241e-01,8.794499890194233949e-01,9.884842613938226163e-01,1.018376721917436223e+00,9.516506324189659694e-01,9.972308012619968132e-01,9.869628940641180792e-01,9.759137527008476809e-01,1.037539005147229298e+00,1.002937977061078900e+00,9.888234837191253179e-01,3.312962284308126470e+01,-6.175301384115006442e+01,9.768470653924314906e-01,1.006041553768418639e+00,1.041972067956069337e+00,9.889660783435535452e-01,9.877289164057568849e-01,1.019360916440765763e+00,9.178018172487020232e-01,9.645867501330707139e-01,9.450637376149421121e-01,9.251307655594411816e-01,9.939146027167984343e-01,9.469828609020382038e-01,1.036000148097807161e+00,9.179756993933807507e-01,9.540667320973796883e-01,8.900972839180644192e-01,-1.991070382500287894e-01,7.578285249948286673e-01,1.005158912242362534e+00,9.411425392131665957e-01,1.005877126090229723e+00,9.261450853843717912e-01,9.723561990453754023e-01,9.455786959571558237e-01,1.068001895648298394e+00,1.036980260106305840e+00,1.067292548539093389e+00,1.038267933095911477e+00,1.074978146164963677e+00,9.111865441811549671e-01,1.017960311949975605e+00,9.302531766568861160e-01,9.129188242761083760e-01,-3.532574934073706459e+02,1.307422825114679767e+02,1.067899583512217365e+00,9.120364176884042662e-01,1.032010675542967215e+00,8.816734080395927098e-01,9.125497169186811419e-01,9.960021536144535448e-01,9.506373097329010591e-01,8.774477645099932888e-01,9.409232220126458879e-01,9.859133802751866016e-01,9.967407446571385776e-01,9.986496600249979982e-01,9.987699358848922682e-01,9.964334846810658508e-01,1.006761904008101949e+00
3.366448561509660653e-02,1.146480729753049488e+00,8.737534346506879990e-01,9.690835988680778224e-01,1.022985867145431715e+00,9.273715824525404772e-01,9.340817475868051778e-01,1.031777118585026409e+00,1.043993088667830804e+00,9.837466480235637079e-01,1.043291856604253276e+00,1.012256272950124103e+00,9.742265117838411204e-01,8.910761580329680243e-01,1.075030183748319601e+00,9.248654279277865875e-01,9.276205928000309520e-01,-2.588597765066228185e+00,7.631165624074443876e+00,2.266661713100154962e+00,9.911048962179173083e-01,9.068846574650459846e-01,1.003319582164610146e+00,9.482018298297594239e-01,9.082977812099926052e-01,8.572669154124082924e-01,9.656899390507330816e-01,1.043682197677157086e+00,9.495611901826450651e-01,9.769953114219656065e-01,9.809271890795507876e-01,9.689814874469219186e-01,1.021765482223751409e+00,1.001053152215977793e+00,9.894946257278885993e-01,3.006809775695254316e+01,-6.061374009875450497e+01,9.734860220300208811e-01,9.930947467243087523e-01,1.027564728875393518e+00,9.903182265103466220e-01,9.874106430609131957e-01,1.013618601351590431e+00,9.404714113586021274e-01,9.543752813183914441e-01,9.151902975427842479e-01,9.266473753835627880e-01,1.003638709615792601e+00,9.214051194149088797e-01,1.042822712075375469e+00,9.142216694945682898e-01,9.391906139452318447e-01,1.837613559451227285e+00,-1.050324487486751002e+00,5.481235521883467410e-01,1.016537848726820847e+00,9.168650891880074649e-01,1.018382917438994673e+00,9.179729138468157856e-01,9.564088145598154123e-01,9.331609376137862677e-01,1.072484327669011916e+00,1.018086170250382949e+00,1.079236243282302832e+00,1.050256916810828889e+00,1.072287025202483646e+00,9.273671169470464326e-01,1.019140227948258204e+00,9.012525334812129252e-01,9.011452102175844248e-01,-3.524930552987357828e+02,1.305284526635767861e+02,1.065634170807195025e+00,9.119482101310166788e-01,1.038024837911457166e+00,8.608037898655833686e-01,9.053415303224194854e-01,1.008677399595070634e+00,9.216807699196984949e-01,8.618657946767231959e-01,9.504254710263925210e-01,9.642288545183663739e-01,9.964776579829840442e-01,1.000405371819016453e+00,9.987501653807853153e-01,9.963765681731111545e-01,1.006553757283197736e+00
3.479886388849137008e-02,1.019448090166620524e+00,8.737795790278639618e-01,9.720134983693982100e-01,1.012689166622720238e+00,9.268247337376537276e-01,9.302172551747655005e-01,1.032336648391612766e+00,1.045701352887243196e+00,9.764045899777399340e-01,1.050685496917767470e+00,1.015937104472789621e+00,9.747209969386639861e-01,8.935154529535184187e-01,1.074171703887492058e+00,9.121903498290052648e-01,9.231575561982910960e-01,-2.177311732611019401e+00,9.233823184385732574e+00,2.290675816768164896e+00,9.912822311795195240e-01,9.090462887345196474e-01,1.000286214842000199e+00,9.358628439240810337e-01,9.063405293923884054e-01,8.609117018136734911e-01,9.666331199857176593e-01,1.037007436256014214e+00,9.446121255764575730e-01,9.737818189178808481e-01,9.837116376075608626e-01,9.712044608550769453e-01,1.013304980739452299e+00,9.896525800828450681e-01,9.864420276055055892e-01,3.011902317524280548e+01,-6.055468350513563536e+01,9.771583264739607255e-01,9.963418829992456427e-01,1.016953458328479831e+00,9.889940285356958460e-01,9.842253229418135296e-01,1.013988986743204812e+00,9.397539844028275358e-01,9.528615133882185617e-01,9.123462136224306240e-01,9.245356432652057643e-01,1.004180185380209256e+00,9.228467342546737839e-01,1.040153456580068525e+00,9.082432029775937554e-01,9.340057131190094841e-01,1.632920679618793169e+00,-1.113223433797806416e+00,5.239983555501572798e-01,1.016757537282452661e+00,9.179431475089773196e-01,1.018805245646382085e+00,9.115117424562942938e-01,9.544330108974260485e-01,9.350946446196188866e-01,1.072959499603550082e+00,1.010025954153218164e+00,1.082399577263493340e+00,1.052905766088389150e+00,1.073225515745760195e+00,9.268706830000834618e-01,1.016695744725629957e+00,8.945198589137323131e-01,8.993268181743551137e-01,-3.524933838920626386e+02,1.305341878536098079e+02,1.067201113234691912e+00,9.127495976243281683e-01,1.035525696647586313e+00,8.555250628205530727e-01,9.026764606633475019e-01,1.007048343347289876e+00,9.231790959947833164e-01,8.522730552454585995e-01,9.483822179183659662e-01,9.655950199037917070e-01,9.964964785044621021e-01,1.000064877843153566e+00,9.987400237971112427e-01,9.965865305149992359e-01,1.006328828858628510e+00
-7.477751916479727368e-02,8.671396584103034932e-01,8.785202420236460918e-01,9.770293369929251570e-01,9.940986429841556227e-01,9.179844269593204764e-01,9.175599312423319276e-01,1.033041884174010772e+00,1.059137441716277772e+00,9.642680092743920461e-01,1.061582064397432079e+00,1.021698865584179883e+00,9.819448388657059379e-01,8.922147764773336043e-01,1.075215008913002146e+00,8.868044783773145756e-01,9.168478871781546857e-01,-7.791126097950780149e-01,1.321376985143066563e+01,2.181391220405881182e+00,9.978586111894210964e-01,9.064100150512161003e-01,9.993375981156648047e-01,9.117792307524159590e-01,9.017268902407905573e-01,8.730888623421588779e-01,9.651140870108851910e-01,1.018741841092214218e+00,9.372076313015642590e-01,9.600867467682312473e-01,9.892210105131487019e-01,9.776777016100660633e-01,1.000698215380249945e+00,9.650490154175386248e-01,9.790395072361254281e-01,3.038617550377414389e+01,-6.059708934675808223e+01,9.827064980421227336e-01,1.006983468246156033e+00,1.000520831522480503e+00,9.851910569729295242e-01,9.781001735875365366e-01,1.007590768602970366e+00,9.321106251537151222e-01,9.556580154089573398e-01,9.065004143170395379e-01,9.193669469654613957e-01,1.003128753403797369e+00,9.217282707458164248e-01,1.038797357361375573e+00,8.954805733640097687e-01,9.163736273620863848e-01,1.541569104576875793e+00,-1.195261248710820512e+00,4.077241649236827414e-01,1.015951464644827329e+00,9.177872116746315090e-01,1.015827550900163745e+00,8.963471207912554473e-01,9.442465198502446588e-01,9.439853755943827807e-01,1.075854789142483448e+00,9.961330009449075318e-01,1.088940732997623950e+00,1.058530499700270244e+00,1.071305208347675286e+00,9.224006937974211784e-01,1.014348666484409911e+00,8.789692250039217170e-01,8.971501373877386332e-01,-3.524587624697006163e+02,1.305649931891956328e+02,1.065919068251006685e+00,9.100481595322962303e-01,1.034238375642578145e+00,8.459109756968296034e-01,8.965490273661478327e-01,1.003561845509166384e+00,9.232266039272315483e-01,8.346214445951556371e-01,9.402763594351508658e-01,9.627459660363588689e-01,9.961753109449520416e-01,1.001263660462526683e+00,9.976627935105937262e-01,9.960869210100707916e-01,1.005591492907319751e+00
